time_s,cube_z_m,finger_half_gap_m,finger_z_m,contacts
1.612000000000000099e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.548000000000001042e-02,6.400000000000000000e+01
1.612999999999999989e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.551999999999999491e-02,6.400000000000000000e+01
1.614000000000000101e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.556000000000000716e-02,6.400000000000000000e+01
1.614999999999999991e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.559999999999999165e-02,6.400000000000000000e+01
1.616000000000000103e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.564000000000000390e-02,6.400000000000000000e+01
1.616999999999999993e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.568000000000000227e-02,6.400000000000000000e+01
1.618000000000000105e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.572000000000000064e-02,6.400000000000000000e+01
1.618999999999999995e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.575999999999999901e-02,6.400000000000000000e+01
1.620000000000000107e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.579999999999999738e-02,6.400000000000000000e+01
1.620999999999999996e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.583999999999999575e-02,6.400000000000000000e+01
1.622000000000000108e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.588000000000000800e-02,6.400000000000000000e+01
1.622999999999999998e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.592000000000000637e-02,6.400000000000000000e+01
1.624000000000000110e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.596000000000000474e-02,6.400000000000000000e+01
1.625000000000000000e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.600000000000000311e-02,6.400000000000000000e+01
1.626000000000000112e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.604000000000000148e-02,6.400000000000000000e+01
1.627000000000000002e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.607999999999999985e-02,6.400000000000000000e+01
1.628000000000000114e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.612000000000001210e-02,6.400000000000000000e+01
1.629000000000000004e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.615999999999999659e-02,6.400000000000000000e+01
1.630000000000000115e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.620000000000000884e-02,6.400000000000000000e+01
1.631000000000000005e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.624000000000000721e-02,6.400000000000000000e+01
1.632000000000000117e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.628000000000000558e-02,6.400000000000000000e+01
1.633000000000000007e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.632000000000000395e-02,6.400000000000000000e+01
1.634000000000000119e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.636000000000000232e-02,6.400000000000000000e+01
1.635000000000000009e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.640000000000000069e-02,6.400000000000000000e+01
1.636000000000000121e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.643999999999999906e-02,6.400000000000000000e+01
1.637000000000000011e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.647999999999999743e-02,6.400000000000000000e+01
1.638000000000000123e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.652000000000000968e-02,6.400000000000000000e+01
1.639000000000000012e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.656000000000000805e-02,6.400000000000000000e+01
1.640000000000000124e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.660000000000000642e-02,6.400000000000000000e+01
1.641000000000000014e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.664000000000000479e-02,6.400000000000000000e+01
1.642000000000000126e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.668000000000000316e-02,6.400000000000000000e+01
1.643000000000000016e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.672000000000000153e-02,6.400000000000000000e+01
1.644000000000000128e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.675999999999999990e-02,6.400000000000000000e+01
1.645000000000000018e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.679999999999999827e-02,6.400000000000000000e+01
1.646000000000000130e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.684000000000001052e-02,6.400000000000000000e+01
1.647000000000000020e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.687999999999999501e-02,6.400000000000000000e+01
1.648000000000000131e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.692000000000000726e-02,6.400000000000000000e+01
1.649000000000000021e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.696000000000000563e-02,6.400000000000000000e+01
1.650000000000000133e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.700000000000000400e-02,6.400000000000000000e+01
1.651000000000000023e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.704000000000000237e-02,6.400000000000000000e+01
1.652000000000000135e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.708000000000000074e-02,6.400000000000000000e+01
1.653000000000000025e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.711999999999999911e-02,6.400000000000000000e+01
1.654000000000000137e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.716000000000001136e-02,6.400000000000000000e+01
1.655000000000000027e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.720000000000000973e-02,6.400000000000000000e+01
1.656000000000000139e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.724000000000000810e-02,6.400000000000000000e+01
1.657000000000000028e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.728000000000000647e-02,6.400000000000000000e+01
1.658000000000000140e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.732000000000000484e-02,6.400000000000000000e+01
1.659000000000000030e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.736000000000000321e-02,6.400000000000000000e+01
1.660000000000000142e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.740000000000001545e-02,6.400000000000000000e+01
1.661000000000000032e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.743999999999999995e-02,6.400000000000000000e+01
1.662000000000000144e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.748000000000001219e-02,6.400000000000000000e+01
1.663000000000000034e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.751999999999999669e-02,6.400000000000000000e+01
1.664000000000000146e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.756000000000000894e-02,6.400000000000000000e+01
1.665000000000000036e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.760000000000000731e-02,6.400000000000000000e+01
1.665999999999999925e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.764000000000000568e-02,6.400000000000000000e+01
1.667000000000000037e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.768000000000000405e-02,6.400000000000000000e+01
1.667999999999999927e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.772000000000000242e-02,6.400000000000000000e+01
1.669000000000000039e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.776000000000000079e-02,6.400000000000000000e+01
1.669999999999999929e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.779999999999999916e-02,6.400000000000000000e+01
1.671000000000000041e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.783999999999999753e-02,6.400000000000000000e+01
1.671999999999999931e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.787999999999999590e-02,6.400000000000000000e+01
1.673000000000000043e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.792000000000000814e-02,6.400000000000000000e+01
1.673999999999999932e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.795999999999999264e-02,6.400000000000000000e+01
1.675000000000000044e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.800000000000000488e-02,6.400000000000000000e+01
1.675999999999999934e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.803999999999998938e-02,6.400000000000000000e+01
1.677000000000000046e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.808000000000000163e-02,6.400000000000000000e+01
1.677999999999999936e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.812000000000000000e-02,6.400000000000000000e+01
1.679000000000000048e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.815999999999999837e-02,6.400000000000000000e+01
1.679999999999999938e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.819999999999999674e-02,6.400000000000000000e+01
1.681000000000000050e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.823999999999999511e-02,6.400000000000000000e+01
1.681999999999999940e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.827999999999999348e-02,6.400000000000000000e+01
1.683000000000000052e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.832000000000000572e-02,6.400000000000000000e+01
1.683999999999999941e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.836000000000000409e-02,6.400000000000000000e+01
1.685000000000000053e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.840000000000000246e-02,6.400000000000000000e+01
1.685999999999999943e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.844000000000000083e-02,6.400000000000000000e+01
1.687000000000000055e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.847999999999999921e-02,6.400000000000000000e+01
1.687999999999999945e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.851999999999999758e-02,6.400000000000000000e+01
1.689000000000000057e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.856000000000000982e-02,6.400000000000000000e+01
1.689999999999999947e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.859999999999999432e-02,6.400000000000000000e+01
1.691000000000000059e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.864000000000000656e-02,6.400000000000000000e+01
1.691999999999999948e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.868000000000000493e-02,6.400000000000000000e+01
1.693000000000000060e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.872000000000000330e-02,6.400000000000000000e+01
1.693999999999999950e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.876000000000000167e-02,6.400000000000000000e+01
1.695000000000000062e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.880000000000000004e-02,6.400000000000000000e+01
1.695999999999999952e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.883999999999999841e-02,6.400000000000000000e+01
1.697000000000000064e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.887999999999999678e-02,6.400000000000000000e+01
1.697999999999999954e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.891999999999999515e-02,6.400000000000000000e+01
1.699000000000000066e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.896000000000000740e-02,6.400000000000000000e+01
1.699999999999999956e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.900000000000000577e-02,6.400000000000000000e+01
1.701000000000000068e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.904000000000000414e-02,6.400000000000000000e+01
1.701999999999999957e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.908000000000000251e-02,6.400000000000000000e+01
1.703000000000000069e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.912000000000000088e-02,6.400000000000000000e+01
1.703999999999999959e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.915999999999999925e-02,6.400000000000000000e+01
1.705000000000000071e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.919999999999999762e-02,6.400000000000000000e+01
1.705999999999999961e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.923999999999999599e-02,6.400000000000000000e+01
1.707000000000000073e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.928000000000000824e-02,6.400000000000000000e+01
1.707999999999999963e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.931999999999999273e-02,6.400000000000000000e+01
1.709000000000000075e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.936000000000000498e-02,6.400000000000000000e+01
1.709999999999999964e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.940000000000000335e-02,6.400000000000000000e+01
1.711000000000000076e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.944000000000000172e-02,6.400000000000000000e+01
1.711999999999999966e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.948000000000000009e-02,6.400000000000000000e+01
1.713000000000000078e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.951999999999999846e-02,6.400000000000000000e+01
1.713999999999999968e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.955999999999999683e-02,6.400000000000000000e+01
1.715000000000000080e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.960000000000000908e-02,6.400000000000000000e+01
1.715999999999999970e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.964000000000000745e-02,6.400000000000000000e+01
1.717000000000000082e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.968000000000000582e-02,6.400000000000000000e+01
1.717999999999999972e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.972000000000000419e-02,6.400000000000000000e+01
1.719000000000000083e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.976000000000000256e-02,6.400000000000000000e+01
1.719999999999999973e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.980000000000000093e-02,6.400000000000000000e+01
1.721000000000000085e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.984000000000001318e-02,6.400000000000000000e+01
1.721999999999999975e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.987999999999999767e-02,6.400000000000000000e+01
1.723000000000000087e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.992000000000000992e-02,6.400000000000000000e+01
1.723999999999999977e+00,1.995296776294708252e-02,2.899999999999999800e-02,6.995999999999999441e-02,6.400000000000000000e+01
1.725000000000000089e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.000000000000000666e-02,6.400000000000000000e+01
1.725999999999999979e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.003999999999999115e-02,6.400000000000000000e+01
1.727000000000000091e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.008000000000000340e-02,6.400000000000000000e+01
1.727999999999999980e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.012000000000000177e-02,6.400000000000000000e+01
1.729000000000000092e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.016000000000000014e-02,6.400000000000000000e+01
1.729999999999999982e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.019999999999999851e-02,6.400000000000000000e+01
1.731000000000000094e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.023999999999999688e-02,6.400000000000000000e+01
1.731999999999999984e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.027999999999999525e-02,6.400000000000000000e+01
1.733000000000000096e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.032000000000000750e-02,6.400000000000000000e+01
1.733999999999999986e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.036000000000000587e-02,6.400000000000000000e+01
1.735000000000000098e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.040000000000000424e-02,6.400000000000000000e+01
1.735999999999999988e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.044000000000000261e-02,6.400000000000000000e+01
1.737000000000000099e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.048000000000000098e-02,6.400000000000000000e+01
1.737999999999999989e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.051999999999999935e-02,6.400000000000000000e+01
1.739000000000000101e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.056000000000001160e-02,6.400000000000000000e+01
1.739999999999999991e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.059999999999999609e-02,6.400000000000000000e+01
1.741000000000000103e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.064000000000000834e-02,6.400000000000000000e+01
1.741999999999999993e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.067999999999999283e-02,6.400000000000000000e+01
1.743000000000000105e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.072000000000000508e-02,6.400000000000000000e+01
1.743999999999999995e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.076000000000000345e-02,6.400000000000000000e+01
1.745000000000000107e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.080000000000000182e-02,6.400000000000000000e+01
1.745999999999999996e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.084000000000000019e-02,6.400000000000000000e+01
1.747000000000000108e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.087999999999999856e-02,6.400000000000000000e+01
1.747999999999999998e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.091999999999999693e-02,6.400000000000000000e+01
1.749000000000000110e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.096000000000000918e-02,6.400000000000000000e+01
1.750000000000000000e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.100000000000000755e-02,6.400000000000000000e+01
1.751000000000000112e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.104000000000000592e-02,6.400000000000000000e+01
1.752000000000000002e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.108000000000000429e-02,6.400000000000000000e+01
1.753000000000000114e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.112000000000000266e-02,6.400000000000000000e+01
1.754000000000000004e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.116000000000000103e-02,6.400000000000000000e+01
1.755000000000000115e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.120000000000001328e-02,6.400000000000000000e+01
1.756000000000000005e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.123999999999999777e-02,6.400000000000000000e+01
1.757000000000000117e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.128000000000001002e-02,6.400000000000000000e+01
1.758000000000000007e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.131999999999999451e-02,6.400000000000000000e+01
1.759000000000000119e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.136000000000000676e-02,6.400000000000000000e+01
1.760000000000000009e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.140000000000000513e-02,6.400000000000000000e+01
1.761000000000000121e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.144000000000000350e-02,6.400000000000000000e+01
1.762000000000000011e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.148000000000000187e-02,6.400000000000000000e+01
1.763000000000000123e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.152000000000000024e-02,6.400000000000000000e+01
1.764000000000000012e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.155999999999999861e-02,6.400000000000000000e+01
1.765000000000000124e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.160000000000001086e-02,6.400000000000000000e+01
1.766000000000000014e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.164000000000000923e-02,6.400000000000000000e+01
1.767000000000000126e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.168000000000000760e-02,6.400000000000000000e+01
1.768000000000000016e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.172000000000000597e-02,6.400000000000000000e+01
1.769000000000000128e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.176000000000000434e-02,6.400000000000000000e+01
1.770000000000000018e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.180000000000000271e-02,6.400000000000000000e+01
1.771000000000000130e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.184000000000001496e-02,6.400000000000000000e+01
1.772000000000000020e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.187999999999999945e-02,6.400000000000000000e+01
1.773000000000000131e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.192000000000001170e-02,6.400000000000000000e+01
1.774000000000000021e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.195999999999999619e-02,6.400000000000000000e+01
1.775000000000000133e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.200000000000000844e-02,6.400000000000000000e+01
1.776000000000000023e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.203999999999999293e-02,6.400000000000000000e+01
1.777000000000000135e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.208000000000000518e-02,6.400000000000000000e+01
1.778000000000000025e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.212000000000000355e-02,6.400000000000000000e+01
1.779000000000000137e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.216000000000000192e-02,6.400000000000000000e+01
1.780000000000000027e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.220000000000000029e-02,6.400000000000000000e+01
1.781000000000000139e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.223999999999999866e-02,6.400000000000000000e+01
1.782000000000000028e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.227999999999999703e-02,6.400000000000000000e+01
1.783000000000000140e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.232000000000000928e-02,6.400000000000000000e+01
1.784000000000000030e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.236000000000000765e-02,6.400000000000000000e+01
1.785000000000000142e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.240000000000000602e-02,6.400000000000000000e+01
1.786000000000000032e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.244000000000000439e-02,6.400000000000000000e+01
1.787000000000000144e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.248000000000000276e-02,6.400000000000000000e+01
1.788000000000000034e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.252000000000000113e-02,6.400000000000000000e+01
1.789000000000000146e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.256000000000001338e-02,6.400000000000000000e+01
1.790000000000000036e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.259999999999999787e-02,6.400000000000000000e+01
1.791000000000000147e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.264000000000001012e-02,6.400000000000000000e+01
1.792000000000000037e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.267999999999999461e-02,6.400000000000000000e+01
1.792999999999999927e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.272000000000000686e-02,6.400000000000000000e+01
1.794000000000000039e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.275999999999999135e-02,6.400000000000000000e+01
1.794999999999999929e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.280000000000000360e-02,6.400000000000000000e+01
1.796000000000000041e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.284000000000000197e-02,6.400000000000000000e+01
1.796999999999999931e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.288000000000000034e-02,6.400000000000000000e+01
1.798000000000000043e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.292000000000001259e-02,6.400000000000000000e+01
1.798999999999999932e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.295999999999999708e-02,6.400000000000000000e+01
1.800000000000000044e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.300000000000000933e-02,6.400000000000000000e+01
1.800999999999999934e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.303999999999999382e-02,6.400000000000000000e+01
1.802000000000000046e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.308000000000000607e-02,6.400000000000000000e+01
1.802999999999999936e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.311999999999999056e-02,6.400000000000000000e+01
1.804000000000000048e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.316000000000000281e-02,6.400000000000000000e+01
1.804999999999999938e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.320000000000000118e-02,6.400000000000000000e+01
1.806000000000000050e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.323999999999999955e-02,6.400000000000000000e+01
1.806999999999999940e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.327999999999999792e-02,6.400000000000000000e+01
1.808000000000000052e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.331999999999999629e-02,6.400000000000000000e+01
1.808999999999999941e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.336000000000000854e-02,6.400000000000000000e+01
1.810000000000000053e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.339999999999999303e-02,6.400000000000000000e+01
1.810999999999999943e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.344000000000000528e-02,6.400000000000000000e+01
1.812000000000000055e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.348000000000000365e-02,6.400000000000000000e+01
1.812999999999999945e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.352000000000000202e-02,6.400000000000000000e+01
1.814000000000000057e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.356000000000001426e-02,6.400000000000000000e+01
1.814999999999999947e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.359999999999999876e-02,6.400000000000000000e+01
1.816000000000000059e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.364000000000001100e-02,6.400000000000000000e+01
1.816999999999999948e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.367999999999999550e-02,6.400000000000000000e+01
1.818000000000000060e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.372000000000000774e-02,6.400000000000000000e+01
1.818999999999999950e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.375999999999999224e-02,6.400000000000000000e+01
1.820000000000000062e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.380000000000000449e-02,6.400000000000000000e+01
1.820999999999999952e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.384000000000000286e-02,6.400000000000000000e+01
1.822000000000000064e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.388000000000000123e-02,6.400000000000000000e+01
1.822999999999999954e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.391999999999999960e-02,6.400000000000000000e+01
1.824000000000000066e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.395999999999999797e-02,6.400000000000000000e+01
1.824999999999999956e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.399999999999999634e-02,6.400000000000000000e+01
1.826000000000000068e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.404000000000000858e-02,6.400000000000000000e+01
1.826999999999999957e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.408000000000000695e-02,6.400000000000000000e+01
1.828000000000000069e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.412000000000000532e-02,6.400000000000000000e+01
1.828999999999999959e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.416000000000000369e-02,6.400000000000000000e+01
1.830000000000000071e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.420000000000000207e-02,6.400000000000000000e+01
1.830999999999999961e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.424000000000000044e-02,6.400000000000000000e+01
1.832000000000000073e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.428000000000001268e-02,6.400000000000000000e+01
1.832999999999999963e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.431999999999999718e-02,6.400000000000000000e+01
1.834000000000000075e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.436000000000000942e-02,6.400000000000000000e+01
1.834999999999999964e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.439999999999999392e-02,6.400000000000000000e+01
1.836000000000000076e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.444000000000000616e-02,6.400000000000000000e+01
1.836999999999999966e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.447999999999999066e-02,6.400000000000000000e+01
1.838000000000000078e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.452000000000000290e-02,6.400000000000000000e+01
1.838999999999999968e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.456000000000000127e-02,6.400000000000000000e+01
1.840000000000000080e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.459999999999999964e-02,6.400000000000000000e+01
1.840999999999999970e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.463999999999999801e-02,6.400000000000000000e+01
1.842000000000000082e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.467999999999999639e-02,6.400000000000000000e+01
1.842999999999999972e+00,1.995296776294708252e-02,2.899999999999999800e-02,7.471999999999999476e-02,6.400000000000000000e+01
