tag,dt_ms,friction_timeconst_ms,friction_solreffriction,impratio,noslip_iterations,trace,wall_s,tail_slope_um_s,tail_slope_R2,tail_vt_mean_um_s,tail_vt_std_um_s,tail_vt_rms_um_s,hold_displacement_um,tail_Fn_mean_N,tail_Fn_cv,tail_Fn_balance_error_pct,tail_Ft_mean_N,tail_rho_mean,tail_contact_duty,tail_contacts_mean,tail_gap_std_um,tail_max_body_vz_rms_mm_s,tail_solver_iterations_mean,valid_steady_contact
dt1ms_tfrinherit_ir100_ns0,1.0,,"[0.0, 0.0]",100.0,0,dt1ms_tfrinherit_ir100_ns0/trace.csv,0.3723475000006147,2.697550942493468,0.9999999994341079,2.69755082233887,0.00014349127983734222,2.697550826155248,21.62039484232372,9.808837535520583,1.7695954362287165e-08,-0.01184979081975005,3.999999998935732,0.8155910390911462,1.0,4.0,0.0004190939982374774,1.1209072848236086e-06,1.0,True
dt1ms_tfrinherit_ir100_ns1,1.0,,"[0.0, 0.0]",100.0,1,dt1ms_tfrinherit_ir100_ns1/trace.csv,0.5700256669952068,-2.3895264987686513,0.7132689300600155,-1.909881803627442,30.292036350221775,30.35218467832232,-4.277647413150022,9.808797527322136,0.0003146421553610598,-0.01225762158882883,4.000104376490279,0.8156161548948859,1.0,6.0,0.0005745617589177651,0.01752530008130592,4.384039900249377,True
dt1ms_tfrinherit_ir100_ns3,1.0,,"[0.0, 0.0]",100.0,3,dt1ms_tfrinherit_ir100_ns3/trace.csv,0.6367158750072122,0.00022365888761827446,0.9987238546945097,0.0002236491281683081,1.781485804313364e-05,0.00022435753095793623,-0.26403303312668414,9.80907802728649,2.927759970826825e-09,-0.009398294735063087,3.999999999993695,0.8155710432451775,1.0,6.0,0.002287541338492465,1.2696270552684247e-05,6.0,True
dt1ms_tfr4ms_ir1_ns0,1.0,4.0,"[0.004, 1.0]",1.0,0,dt1ms_tfr4ms_ir1_ns0/trace.csv,0.4158227909938432,627.7972119639022,0.9999617846196408,625.6868777387889,109.86106253082032,635.2586261003585,4716.599613068031,9.818417790365515,0.009302098942190754,0.08580826060667616,3.988068398183613,0.8126593061579219,1.0,4.0,0.20666371224626928,0.07888556963130523,2.6209476309226933,True
dt1ms_tfr4ms_ir1_ns1,1.0,4.0,"[0.004, 1.0]",1.0,1,dt1ms_tfr4ms_ir1_ns1/trace.csv,0.7277078749903012,-0.0005237509451769554,0.9983758870152065,-0.0005410463320827023,5.206354556621439e-05,0.0005435455328094152,-18.022642674875378,9.80891236879434,2.4740780402966368e-08,-0.011086964379819004,3.9999999776225033,0.8155848125115148,1.0,8.0,3.027233921588991e-05,4.366483648757084e-06,5.0,True
dt1ms_tfr4ms_ir1_ns3,1.0,4.0,"[0.004, 1.0]",1.0,3,dt1ms_tfr4ms_ir1_ns3/trace.csv,0.7518090000085067,0.3253514323679142,0.5733668517005961,0.31913466188188605,4.76750719183978,4.778176614217864,-0.33305377431597344,9.808947825379224,3.040301946269291e-05,-0.010725531302508806,3.999979134587074,0.8155776141185024,1.0,6.0,0.00028278638709266834,0.0027195761781671694,7.0,True
dt1ms_tfr4ms_ir10_ns0,1.0,4.0,"[0.004, 1.0]",10.0,0,dt1ms_tfr4ms_ir10_ns0/trace.csv,0.3698692080215551,54.6615666622949,0.9999997645789644,54.66154756330886,0.05930529037371698,54.66157973506934,434.9079367131557,9.808790675534029,3.797392930643286e-07,-0.012327466523666276,3.999999553639972,0.8155948446565807,1.0,4.0,0.009091246898292571,2.430270379281506e-05,1.0,True
dt1ms_tfr4ms_ir10_ns1,1.0,4.0,"[0.004, 1.0]",10.0,1,dt1ms_tfr4ms_ir10_ns1/trace.csv,0.7154849999933504,-0.6938316735042124,0.998745836287004,-0.6948283744879058,0.05499591821306853,0.6970014497930431,-16.188868475706933,9.80900540341284,1.4308504286185563e-08,-0.010138599257497462,3.9999998395772223,0.8155770488586959,1.0,8.0,0.009637514847878071,1.6103433344653938e-05,5.0,True
dt1ms_tfr4ms_ir10_ns3,1.0,4.0,"[0.004, 1.0]",10.0,3,dt1ms_tfr4ms_ir10_ns3/trace.csv,0.6404487919935491,-0.0014552862444532297,0.999976579403013,-0.0014543013270835506,1.600347558806573e-05,0.0014543893774322865,0.043194568784789215,9.809070949238857,7.03613474333268e-10,-0.009470446087093909,4.000000000012675,0.8155716317503156,1.0,6.0,0.00023437531065017333,1.2234432839215657e-06,6.0,True
dt1ms_tfr4ms_ir100_ns0,1.0,4.0,"[0.004, 1.0]",100.0,0,dt1ms_tfr4ms_ir100_ns0/trace.csv,0.3990398329915479,5.407518027422229,0.9999998887206655,5.408938806357923,0.047261287612753375,5.409145278159155,43.275856661309305,9.808835267407071,3.7850384560202195e-08,-0.011872911242911273,4.000000521834746,0.815591334299616,1.0,4.0,0.0008433303504834587,2.2692231853633745e-06,1.7381546134663342,True
dt1ms_tfr4ms_ir100_ns1,1.0,4.0,"[0.004, 1.0]",100.0,1,dt1ms_tfr4ms_ir100_ns1/trace.csv,0.6503957920067478,-2.5814691500956264,0.7453208328439853,-1.9462169969203902,29.16351555504868,29.228383467593076,-5.711438689970473,9.808763230346027,0.0004030896083493774,-0.012607233985453754,3.9999161077188816,0.8155805652235385,1.0,6.0,0.00041271186634196476,0.015084583967959565,4.394014962593516,True
dt1ms_tfr4ms_ir100_ns3,1.0,4.0,"[0.004, 1.0]",100.0,3,dt1ms_tfr4ms_ir100_ns3/trace.csv,0.7967029999999795,0.00032401647902978323,0.999174901184976,0.0003237660549149648,2.0822977314762055e-05,0.0003244349776140839,-0.2656511020314009,9.809078099045308,3.952340688392394e-09,-0.009397563248645609,3.99999999998241,0.8155710372765244,1.0,6.0,0.002757298100312067,1.4724050625016793e-05,6.0,True
dt1ms_tfr8ms_ir1_ns0,1.0,8.0,"[0.008, 1.0]",1.0,0,dt1ms_tfr8ms_ir1_ns0/trace.csv,0.35972866701195017,129.41587342040873,0.9999999999951449,129.41587397151002,0.0006376387069460083,129.4158739730809,637888.7382942905,0.0,,,0.0,,0.0,0.0,1.3464895935836745e-06,2.3266146635954863e-09,0.8927680798004988,False
dt1ms_tfr8ms_ir1_ns1,1.0,8.0,"[0.008, 1.0]",1.0,1,dt1ms_tfr8ms_ir1_ns1/trace.csv,0.8243879160145298,0.005526531945525736,0.9999789166884733,0.005486395479670621,0.00010504337918331093,0.005487400975950315,-37.32165013220649,9.808916898661375,5.2157891281617337e-08,-0.011040788365197556,3.9999999145182543,0.8155844229986587,1.0,8.0,6.559937735392624e-05,8.722807866391712e-06,5.0,True
dt1ms_tfr8ms_ir1_ns3,1.0,8.0,"[0.008, 1.0]",1.0,3,dt1ms_tfr8ms_ir1_ns3/trace.csv,0.7291488749906421,0.4057580222508043,0.999915406361573,0.4061505456714499,0.00841362851299362,0.4062376827597006,4.627343073150977,9.80906510329731,3.236321239752396e-07,-0.009530037744035363,4.000000013557258,0.8155721205710174,1.0,5.0,6.987077999567451e-05,9.008975144857382e-06,6.0,True
dt1ms_tfr8ms_ir10_ns0,1.0,8.0,"[0.008, 1.0]",10.0,0,dt1ms_tfr8ms_ir10_ns0/trace.csv,0.41355629099416547,110.86725750788759,0.9999990178528879,110.86731792783664,0.2456865900690877,110.86759015335612,877.0214118703344,9.808741317327216,8.075458874979857e-07,-0.012830608285260567,3.9999981204313366,0.8155986565509491,1.0,4.0,0.019927615553352256,5.390723425491056e-05,1.0,True
dt1ms_tfr8ms_ir10_ns1,1.0,8.0,"[0.008, 1.0]",10.0,1,dt1ms_tfr8ms_ir10_ns1/trace.csv,0.7667335830046795,-1.3773510559598239,0.9986912094658923,-1.379490302039821,0.11155840699118723,1.383993775850285,-32.63348686087735,9.809005968373796,6.684025578914853e-09,-0.010132840226343134,3.999999675284764,0.8155769683863107,1.0,8.0,0.009690249029295429,1.693524582481784e-05,5.0,True
dt1ms_tfr8ms_ir10_ns3,1.0,8.0,"[0.008, 1.0]",10.0,3,dt1ms_tfr8ms_ir10_ns3/trace.csv,0.6536590830073692,-0.0028606233096299502,0.9999941941988905,-0.0028594670916911986,1.57565924955322e-05,0.0028595105033330423,0.03462518876433453,9.809070896192763,5.599796773697248e-10,-0.009470986821994416,3.999999999982371,0.8155716361546349,1.0,6.0,0.00022687459542981633,1.2149835541046756e-06,6.0,True
dt1ms_tfr8ms_ir100_ns0,1.0,8.0,"[0.008, 1.0]",100.0,0,dt1ms_tfr8ms_ir100_ns0/trace.csv,0.39993616598076187,10.825529305823027,0.9999999541300206,10.825270474693003,0.052992786022213814,10.825400181315722,86.68102585190744,9.808830689816064,7.362672322940563e-08,-0.011919573740431086,4.000000695948241,0.8155917504216832,1.0,4.0,0.001701178459533041,4.58939747033577e-06,1.4214463840399003,True
dt1ms_tfr8ms_ir100_ns1,1.0,8.0,"[0.008, 1.0]",100.0,1,dt1ms_tfr8ms_ir100_ns1/trace.csv,0.5903464579896536,-3.1463405867726753,0.7779574110178443,-2.277674718881593,57.388167490116345,57.43334893595078,-8.771942141805201,9.807844079560388,0.003943225618244417,-0.02197676289105665,3.9994389073184298,0.8155349997375796,1.0,6.0,0.0029104353974892614,0.039051385190338406,4.291770573566085,True
dt1ms_tfr8ms_ir100_ns3,1.0,8.0,"[0.008, 1.0]",100.0,3,dt1ms_tfr8ms_ir100_ns3/trace.csv,1.0658432499913033,0.0006897226561221618,0.9998426916101918,0.0006892819800971616,1.9504822777665672e-05,0.0006895578918395843,-0.27023889263060463,9.80907860460059,7.334389953593668e-09,-0.009392409779928034,3.9999999998963913,0.8155709952248394,1.0,6.0,0.0029279085064898443,1.5329534290663285e-05,6.0,True
