phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.1225,-4.105003826009729e-13,2.296629251317549e-16,-2.766850062865117e-16,2.2941717969793274e-16,2.457454338221539e-19,128,0,-1,4.799962043762206,1.1278882784568955e-09,4,5.874464569582605e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,1.127874731571449e-09,4,5.874394012329635e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.125,-4.1049918997858315e-13,6.498565414463856e-16,-2.754788313696216e-16,6.496539417533143e-16,2.0259969307138796e-19,128,0,-1,4.799962043762207,1.109998294131007e-09,4,5.781286831077684e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,1.10998499485168e-09,4,5.781217563450119e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.1275,-4.1049694025907524e-13,1.0570718130640676e-15,-2.7324266438887024e-16,1.0568802777388697e-15,1.9153532519787866e-19,128,0,-1,4.799962043762205,1.0884767326766885e-09,4,5.669194478793949e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762205,1.0884638551604287e-09,4,5.669127407866395e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.13,-4.104937147576121e-13,1.450537569425885e-15,-2.700086925962533e-16,1.450662506785605e-15,-1.249373597200093e-19,128,0,-1,4.799962043762205,1.0635323013251633e-09,4,5.539274538156388e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,1.0635199542149696e-09,4,5.539210229782272e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.1325,-4.104895134741937e-13,1.829095651795145e-15,-2.658124913755555e-16,1.828832224548549e-15,2.634272465960874e-19,128,0,-1,4.799962043762206,1.0353781938432914e-09,4,5.392637402147887e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,1.0353663360259743e-09,4,5.392575642194323e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.135,-4.1048441772398303e-13,2.1916668343179273e-15,-2.606938712752978e-16,2.1916062714621987e-15,6.056285572868247e-20,128,0,-1,4.799962043762206,1.0042327300331833e-09,4,5.230420162062711e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762205,1.004221338491366e-09,4,5.23036083064658e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.1375,-4.1047840040192574e-13,2.5372848641596517e-15,-2.5469264284400106e-16,2.5372499240505775e-15,3.494010907423989e-20,128,0,-1,4.799962043762206,9.70316574728655e-10,4,5.053772122998506e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762205,9.703057449306404e-10,4,5.053715717354484e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.14,-4.104715699282391e-13,2.8647211200303257e-15,-2.478545458608171e-16,2.8646789801412e-15,4.213988912590144e-20,128,0,-1,4.799962043762206,9.338575675428536e-10,4,4.863879958990763e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,9.338473343931276e-10,4,4.863826660914483e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.14250000000000002,-4.1046395340797737e-13,3.172857306681337e-15,-2.402270141707921e-16,3.1730260779960773e-15,-1.6877131474041934e-19,128,0,-1,4.799962043762207,8.950811771027695e-10,4,4.661917995091089e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,8.950716186173562e-10,4,4.661868210919225e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.145,-4.104555508411406e-13,3.4623255224495737e-15,-2.318566345860251e-16,3.46229121761521e-15,3.4304834363799164e-20,128,0,-1,4.799962043762206,8.542163682756945e-10,4,4.4490787660799937e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,8.542073993646578e-10,4,4.4490320526322887e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.1475,-4.1044647064794604e-13,3.731011149582216e-15,-2.227933820504041e-16,3.730956515957118e-15,5.463362509790237e-20,128,0,-1,4.799962043762206,8.114911982072031e-10,4,4.226550078983317e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,8.114828917525571e-10,4,4.2265068158565965e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.15,-4.10436739933448e-13,3.979231190159773e-15,-2.1308638447486983e-16,3.979238813456298e-15,-7.623296525288703e-21,128,0,-1,4.799962043762207,7.671318865123968e-10,4,3.99551017028001e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,7.671242450294625e-10,4,3.9954703705750094e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.1525,-4.1042644001280937e-13,4.205874760471922e-15,-2.0279324009983557e-16,4.205837067505769e-15,3.7692966152816365e-20,128,0,-1,4.799962043762207,7.213669657021459e-10,4,3.7571493228764106e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,7.213600191325717e-10,4,3.757113142540447e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.155,-4.1041562509613883e-13,4.410784312390472e-15,-1.919681590339256e-16,4.410968118540026e-15,-1.8380614955418317e-19,128,0,-1,4.799962043762207,6.74418382699809e-10,4,3.512623519472668e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,6.744121315460161e-10,4,3.51259096112254e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
