time_s,cube_z_m,left_lift_m,right_lift_m,contact_count
1.058,0.019944796338677406,-0.010312278755009174,-0.010295117273926735,512
1.059,0.019944796338677406,-0.010312278755009174,-0.01029511820524931,512
1.06,0.019944796338677406,-0.010312278755009174,-0.010295119136571884,512
1.061,0.019944796338677406,-0.010312278755009174,-0.010295120067894459,512
1.062,0.019944796338677406,-0.010312278755009174,-0.010295120999217033,512
1.063,0.019944796338677406,-0.010312278755009174,-0.010295121930539608,512
1.064,0.019944796338677406,-0.010312278755009174,-0.010295122861862183,512
1.065,0.019944796338677406,-0.010312278755009174,-0.010295123793184757,512
1.066,0.019944796338677406,-0.010312278755009174,-0.010295124724507332,512
1.067,0.019944796338677406,-0.0103122778236866,-0.010295125655829906,512
1.068,0.019944796338677406,-0.010312276892364025,-0.010295126587152481,512
1.069,0.019944796338677406,-0.01031227596104145,-0.010295127518475056,512
1.07,0.019944796338677406,-0.010312275029718876,-0.01029512844979763,512
1.071,0.019944796338677406,-0.010312274098396301,-0.010295129381120205,512
1.072,0.019944796338677406,-0.010312273167073727,-0.01029513031244278,512
1.073,0.019944796338677406,-0.010312272235751152,-0.010295131243765354,512
1.074,0.019944796338677406,-0.010312271304428577,-0.010295132175087929,512
1.075,0.019944796338677406,-0.010312270373106003,-0.010295133106410503,512
1.076,0.019944796338677406,-0.010312270373106003,-0.010295134037733078,512
1.077,0.019944796338677406,-0.010312270373106003,-0.010295134969055653,512
1.078,0.019944796338677406,-0.010312270373106003,-0.010295135900378227,512
1.079,0.019944796338677406,-0.010312270373106003,-0.010295136831700802,512
1.08,0.019944796338677406,-0.010312270373106003,-0.010295137763023376,512
1.081,0.019944796338677406,-0.010312270373106003,-0.010295138694345951,512
1.082,0.019944796338677406,-0.010312270373106003,-0.010295139625668526,512
1.083,0.019944796338677406,-0.010312270373106003,-0.0102951405569911,512
1.084,0.019944796338677406,-0.010312270373106003,-0.010295141488313675,512
1.085,0.019944796338677406,-0.010312270373106003,-0.01029514241963625,512
1.086,0.019944796338677406,-0.010312269441783428,-0.010295143350958824,512
1.087,0.019944796338677406,-0.010312268510460854,-0.010295144282281399,512
1.088,0.019944796338677406,-0.010312267579138279,-0.010295145213603973,512
1.089,0.019944796338677406,-0.010312266647815704,-0.010295146144926548,512
1.09,0.019944796338677406,-0.01031226571649313,-0.010295147076249123,512
1.091,0.019944796338677406,-0.010312264785170555,-0.010295148007571697,512
1.092,0.019944796338677406,-0.010312264785170555,-0.010295148938894272,512
1.093,0.019944796338677406,-0.010312264785170555,-0.010295149870216846,512
1.094,0.019944796338677406,-0.010312264785170555,-0.010295150801539421,512
1.095,0.019944796338677406,-0.010312264785170555,-0.010295151732861996,512
1.096,0.019944796338677406,-0.010312264785170555,-0.01029515266418457,512
1.097,0.019944796338677406,-0.010312264785170555,-0.010295153595507145,512
1.098,0.019944796338677406,-0.010312264785170555,-0.01029515452682972,512
1.099,0.019944796338677406,-0.010312264785170555,-0.010295155458152294,512
1.1,0.019944796338677406,-0.01031226385384798,-0.010295156389474869,512
1.101,0.019944796338677406,-0.010312262922525406,-0.010295157320797443,512
1.102,0.0199448075145483,-0.010312244296073914,-0.010295156389474869,512
1.103,0.019944846630096436,-0.010312189348042011,-0.010295134969055653,512
1.104,0.01994493044912815,-0.010312081314623356,-0.010295074433088303,512
1.105,0.01994507573544979,-0.010311905294656754,-0.010294958017766476,512
1.106,0.0199452992528677,-0.010311645455658436,-0.010294768959283829,512
1.107,0.019945615902543068,-0.010311288759112358,-0.010294492356479168,512
1.108,0.019946038722991943,-0.010310820303857327,-0.0102941133081913,512
1.109,0.01994658075273037,-0.010310228914022446,-0.010293618775904179,512
1.11,0.019947253167629242,-0.010309501551091671,-0.010292996652424335,512
1.111,0.019948069006204605,-0.010308626107871532,-0.0102922348305583,512
1.112,0.019949041306972504,-0.01030758861452341,-0.010291322134435177,512
1.113,0.019950181245803833,-0.01030637789517641,-0.010290246456861496,512
1.114,0.019951501861214638,-0.010304982773959637,-0.010288994759321213,512
1.115,0.019953012466430664,-0.010303392075002193,-0.010287555865943432,512
1.116,0.019954726099967957,-0.010301594622433186,-0.010285919532179832,512
1.117,0.01995665207505226,-0.010299582034349442,-0.01028407458215952,512
1.118,0.019958799704909325,-0.01029734406620264,-0.010282010771334171,512
1.119,0.019961178302764893,-0.010294872336089611,-0.010279718786478043,512
1.12,0.019963795319199562,-0.010292159393429756,-0.010277190245687962,512
1.121,0.01996666006743908,-0.010289196856319904,-0.010274417698383331,512
1.122,0.019969778135418892,-0.010285978205502033,-0.01027139276266098,512
1.123,0.019973158836364746,-0.01028249692171812,-0.010268107987940311,512
1.124,0.01997680589556694,-0.010278746485710144,-0.010264557786285877,512
1.125,0.01998072676360607,-0.010274721309542656,-0.01026073470711708,512
1.1260000000000001,0.019984927028417587,-0.010270416736602783,-0.010256634093821049,512
1.127,0.019989410415291786,-0.010265827178955078,-0.010252251289784908,512
1.1280000000000001,0.019994180649518967,-0.010260948911309242,-0.010247580707073212,512
1.129,0.019999243319034576,-0.010255778208374977,-0.01024261862039566,512
1.1300000000000001,0.020004602149128914,-0.010250312276184559,-0.010237361304461956,512
1.131,0.02001025900244713,-0.010244547389447689,-0.0102318050339818,512
1.1320000000000001,0.020016217604279518,-0.010238480754196644,-0.010225947946310043,512
1.133,0.020022479817271233,-0.010232110507786274,-0.010219786316156387,512
1.1340000000000001,0.02002904750406742,-0.01022543478757143,-0.010213319212198257,512
1.135,0.020035922527313232,-0.010218451730906963,-0.01020654384046793,512
1.1360000000000001,0.020043106749653816,-0.010211161337792873,-0.01019945926964283,512
1.137,0.020050600171089172,-0.010203561745584011,-0.010192064568400383,512
1.1380000000000001,0.02005840465426445,-0.010195652954280376,-0.010184358805418015,512
1.139,0.0200665183365345,-0.010187434032559395,-0.010176341980695724,512
1.1400000000000001,0.020074943080544472,-0.010178905911743641,-0.010168014094233513,512
1.141,0.020083678886294365,-0.010170068591833115,-0.01015937514603138,512
1.1420000000000001,0.02009272389113903,-0.01016092300415039,-0.010150425136089325,512
1.143,0.02010207623243332,-0.010151470080018044,-0.010141165927052498,512
1.1440000000000001,0.02011173591017723,-0.010141710750758648,-0.010131598450243473,512
1.145,0.020121701061725616,-0.010131646879017353,-0.010121723636984825,512
1.1460000000000001,0.020131971687078476,-0.010121280327439308,-0.010111543349921703,512
1.147,0.02014254406094551,-0.010110612958669662,-0.010101058520376682,512
1.1480000000000001,0.020153416320681572,-0.010099646635353565,-0.01009027287364006,512
1.149,0.02016458660364151,-0.01008838415145874,-0.010079187341034412,512
1.1500000000000001,0.020176053047180176,-0.010076827369630337,-0.010067804716527462,512
1.151,0.02018781192600727,-0.010064979083836079,-0.010056127794086933,512
1.1520000000000001,0.020199861377477646,-0.010052843019366264,-0.010044160299003124,512
1.153,0.020212197676301003,-0.010040421970188618,-0.010031904093921185,512
1.154,0.020224817097187042,-0.010027718730270863,-0.010019362904131413,512
1.155,0.020237715914845467,-0.010014737024903297,-0.010006539523601532,512
1.156,0.020250892266631126,-0.010001479648053646,-0.009993438608944416,512
1.157,0.020264340564608574,-0.009987951256334782,-0.009980062954127789,512
1.158,0.02027805894613266,-0.009974155575037003,-0.009966416284441948,512
1.159,0.020292041823267937,-0.009960096329450607,-0.009952502325177193,512
1.16,0.020306285470724106,-0.009945777244865894,-0.009938325732946396,512
1.161,0.020320788025856018,-0.009931202046573162,-0.009923890233039856,512
1.162,0.020335542038083076,-0.009916376322507858,-0.009909200482070446,512
1.163,0.020350545644760132,-0.009901302866637707,-0.009894260205328465,512
1.164,0.020365793257951736,-0.009885987266898155,-0.009879074059426785,512
1.165,0.020381281152367592,-0.009870433248579502,-0.009863646700978279,512
1.166,0.02039700374007225,-0.00985464546829462,-0.009847981855273247,512
1.167,0.020412957295775414,-0.009838628582656384,-0.009832085110247135,512
1.168,0.020429136231541634,-0.009822387248277664,-0.009815961122512817,512
1.169,0.020445536822080612,-0.009805926121771336,-0.009799613617360592,512
1.17,0.0204621534794569,-0.00978924985975027,-0.009783048182725906,512
1.171,0.020478982478380203,-0.009772363118827343,-0.00976626854389906,512
1.172,0.02049601823091507,-0.009755270555615425,-0.009749280288815498,512
1.173,0.020513255149126053,-0.009737977758049965,-0.009732088074088097,512
1.174,0.020530689507722855,-0.00972048845142126,-0.009714696556329727,512
1.175,0.020548315718770027,-0.00970280822366476,-0.009697111323475838,512
1.176,0.020566128194332123,-0.009684940800070763,-0.009679337032139301,512
1.177,0.020584121346473694,-0.009666891768574715,-0.009661378338932991,512
1.178,0.02060229331254959,-0.00964866578578949,-0.00964323990046978,512
1.179,0.020620636641979218,-0.009630267508327961,-0.009624926373362541,512
1.18,0.020639147609472275,-0.009611701592803001,-0.009606443345546722,512
1.181,0.020657820627093315,-0.009592973627150059,-0.009587795473635197,512
1.182,0.02067665196955204,-0.009574087336659431,-0.009568987414240837,512
1.183,0.020695636048913002,-0.009555047377943993,-0.009550023823976517,512
1.184,0.020714769139885902,-0.00953585933893919,-0.009530909359455109,512
1.185,0.020734045654535294,-0.009516526944935322,-0.00951164960861206,512
1.186,0.020753461867570877,-0.009497055783867836,-0.009492248296737671,512
1.187,0.020773012191057205,-0.009477449581027031,-0.009472710080444813,512
1.188,0.02079269289970398,-0.00945771299302578,-0.009453040547668934,512
1.189,0.020812498405575752,-0.00943785160779953,-0.009433243423700333,512
1.19,0.020832424983382225,-0.009417868219316006,-0.009413323365151882,512
1.191,0.02085246704518795,-0.009397768415510654,-0.009393285028636456,512
1.192,0.02087262272834778,-0.009377555921673775,-0.009373133070766926,512
1.193,0.020892884582281113,-0.00935723539441824,-0.009352871216833591,512
1.194,0.020913250744342804,-0.009336811490356922,-0.009332504123449326,512
1.195,0.020933715626597404,-0.00931628793478012,-0.009312036447227001,512
1.196,0.020954275503754616,-0.009295668452978134,-0.009291471913456917,512
1.197,0.02097492665052414,-0.009274957701563835,-0.009270814247429371,512
1.198,0.020995665341615677,-0.009254159405827522,-0.009250068105757236,512
1.199,0.02101648785173893,-0.009233277291059494,-0.009229237213730812,512
1.2,0.02103738859295845,-0.009212316013872623,-0.00920832622796297,512
1.201,0.02105836570262909,-0.009191279299557209,-0.009187337942421436,512
1.202,0.0210794135928154,-0.009170169942080975,-0.009166277013719082,512
1.203,0.02110053040087223,-0.009148992598056793,-0.009145146235823631,512
1.204,0.021121710538864136,-0.009127750061452389,-0.009123950265347958,512
1.205,0.021142952144145966,-0.009106446988880634,-0.009102691896259785,512
1.206,0.02116425149142742,-0.009085086174309254,-0.009081374853849411,512
1.207,0.021185604855418205,-0.00906367041170597,-0.009060002863407135,512
1.208,0.021207008510828018,-0.009042204357683659,-0.009038579650223255,512
1.209,0.021228458732366562,-0.009020689874887466,-0.009017108008265495,512
1.21,0.021249953657388687,-0.008999131619930267,-0.00899559073150158,512
1.211,0.021271489560604095,-0.00897753145545721,-0.008974031545221806,512
1.212,0.02129306271672249,-0.008955893106758595,-0.008952433243393898,512
