time_s,cube_z_m,left_lift_m,right_lift_m,contact_count
3.3755,0.1413533240556717,0.040357984602451324,0.040357984602451324,512
3.376,0.14135383069515228,0.04035848751664162,0.04035848751664162,512
3.3765,0.14135433733463287,0.04035898670554161,0.04035898670554161,512
3.3770000000000002,0.14135482907295227,0.040359485894441605,0.040359485894441605,512
3.3775,0.14135532081127167,0.0403599813580513,0.0403599813580513,512
3.378,0.14135581254959106,0.040360476821660995,0.040360476821660995,512
3.3785000000000003,0.14135630428791046,0.04036096855998039,0.04036096855998039,512
3.379,0.14135679602622986,0.04036145657300949,0.04036145657300949,512
3.3795,0.14135728776454926,0.04036194086074829,0.04036194086074829,512
3.38,0.14135776460170746,0.04036242514848709,0.04036242514848709,512
3.3805,0.14135824143886566,0.04036290571093559,0.04036290571093559,512
3.3810000000000002,0.14135871827602386,0.040363382548093796,0.040363382548093796,512
3.3815,0.14135919511318207,0.040363859385252,0.040363859385252,512
3.382,0.14135967195034027,0.040364332497119904,0.040364332497119904,512
3.3825000000000003,0.14136013388633728,0.04036480188369751,0.04036480188369751,512
3.383,0.1413605958223343,0.04036526754498482,0.04036526754498482,512
3.3835,0.1413610577583313,0.04036572948098183,0.04036572948098183,512
3.384,0.1413615196943283,0.040366191416978836,0.040366191416978836,512
3.3845,0.14136198163032532,0.04036664962768555,0.04036664962768555,512
3.3850000000000002,0.14136242866516113,0.04036710411310196,0.04036710411310196,512
3.3855,0.14136287569999695,0.04036755487322807,0.04036755487322807,512
3.386,0.14136332273483276,0.04036800190806389,0.04036800190806389,512
3.3865000000000003,0.14136376976966858,0.040368445217609406,0.040368445217609406,512
3.387,0.1413642168045044,0.040368884801864624,0.040368884801864624,512
3.3875,0.14136464893817902,0.040369320660829544,0.040369320660829544,512
3.388,0.14136508107185364,0.040369756519794464,0.040369756519794464,512
3.3885,0.14136551320552826,0.040370188653469086,0.040370188653469086,512
3.3890000000000002,0.14136594533920288,0.04037061706185341,0.04037061706185341,512
3.3895,0.1413663625717163,0.040371041744947433,0.040371041744947433,512
3.39,0.14136677980422974,0.04037146270275116,0.04037146270275116,512
3.3905000000000003,0.14136719703674316,0.04037187993526459,0.04037187993526459,512
3.391,0.1413676142692566,0.04037229344248772,0.04037229344248772,512
3.3915,0.14136801660060883,0.04037270322442055,0.04037270322442055,512
3.392,0.14136841893196106,0.04037310928106308,0.04037310928106308,512
3.3925,0.1413688212633133,0.040373511612415314,0.040373511612415314,512
3.3930000000000002,0.14136922359466553,0.04037391021847725,0.04037391021847725,512
3.3935,0.14136961102485657,0.040374305099248886,0.040374305099248886,512
3.394,0.1413699984550476,0.040374696254730225,0.040374696254730225,512
3.3945,0.14137038588523865,0.040375083684921265,0.040375083684921265,512
3.395,0.1413707733154297,0.040375467389822006,0.040375467389822006,512
3.3955,0.14137114584445953,0.04037584736943245,0.04037584736943245,512
3.396,0.14137151837348938,0.040376219898462296,0.040376219898462296,512
3.3965,0.14137189090251923,0.04037658870220184,0.04037658870220184,512
3.3970000000000002,0.14137226343154907,0.04037695378065109,0.04037695378065109,512
3.3975,0.14137262105941772,0.04037731513381004,0.04037731513381004,512
3.398,0.14137297868728638,0.040377672761678696,0.040377672761678696,512
3.3985,0.14137333631515503,0.04037802666425705,0.04037802666425705,512
3.399,0.1413736790418625,0.040378376841545105,0.040378376841545105,512
3.3995,0.14137402176856995,0.04037872329354286,0.04037872329354286,512
3.4,0.1413743644952774,0.04037906602025032,0.04037906602025032,512
3.4005,0.14137470722198486,0.04037940129637718,0.04037940129637718,512
3.4010000000000002,0.14137503504753113,0.040379732847213745,0.040379732847213745,512
3.4015,0.1413753628730774,0.04038006067276001,0.04038006067276001,512
3.402,0.14137569069862366,0.040380384773015976,0.040380384773015976,512
3.4025,0.14137600362300873,0.040380705147981644,0.040380705147981644,512
3.403,0.1413763165473938,0.04038102179765701,0.04038102179765701,512
3.4035,0.14137662947177887,0.040381334722042084,0.040381334722042084,512
3.404,0.14137694239616394,0.04038164019584656,0.04038164019584656,512
3.4045,0.14137724041938782,0.04038194194436073,0.04038194194436073,512
3.4050000000000002,0.1413775384426117,0.04038223996758461,0.04038223996758461,512
3.4055,0.14137783646583557,0.04038253426551819,0.04038253426551819,512
3.406,0.14137811958789825,0.04038282483816147,0.04038282483816147,512
3.4065,0.14137840270996094,0.04038310796022415,0.04038310796022415,512
3.407,0.14137868583202362,0.040383387356996536,0.040383387356996536,512
3.4075,0.1413789540529251,0.04038366302847862,0.04038366302847862,512
3.408,0.1413792222738266,0.04038393497467041,0.04038393497467041,512
3.4085,0.1413794904947281,0.0403841994702816,0.0403841994702816,512
3.4090000000000003,0.14137974381446838,0.04038446024060249,0.04038446024060249,512
3.4095,0.14137999713420868,0.04038471728563309,0.04038471728563309,512
3.41,0.14138025045394897,0.04038497060537338,0.04038497060537338,512
3.4105,0.14138050377368927,0.04038521647453308,0.04038521647453308,512
3.411,0.14138074219226837,0.04038545861840248,0.04038545861840248,512
3.4115,0.14138098061084747,0.04038569703698158,0.04038569703698158,512
3.412,0.14138121902942657,0.040385931730270386,0.040385931730270386,512
3.4125,0.14138144254684448,0.04038615897297859,0.04038615897297859,512
3.4130000000000003,0.1413816660642624,0.0403863824903965,0.0403863824903965,512
3.4135,0.1413818895816803,0.04038660228252411,0.04038660228252411,512
3.414,0.141382098197937,0.04038681834936142,0.04038681834936142,512
3.4145,0.14138230681419373,0.040387026965618134,0.040387026965618134,512
3.415,0.14138251543045044,0.04038723185658455,0.04038723185658455,512
3.4155,0.14138270914554596,0.040387433022260666,0.040387433022260666,512
3.416,0.14138290286064148,0.040387630462646484,0.040387630462646484,512
3.4165,0.141383096575737,0.040387820452451706,0.040387820452451706,512
3.4170000000000003,0.14138327538967133,0.04038800671696663,0.04038800671696663,512
3.4175,0.14138345420360565,0.040388189256191254,0.040388189256191254,512
3.418,0.14138363301753998,0.04038836434483528,0.04038836434483528,512
3.4185,0.1413837969303131,0.04038853570818901,0.04038853570818901,512
3.419,0.14138396084308624,0.04038870334625244,0.04038870334625244,512
3.4195,0.14138412475585938,0.040388867259025574,0.040388867259025574,512
3.42,0.1413842886686325,0.04038902372121811,0.04038902372121811,512
3.4205,0.14138443768024445,0.040389176458120346,0.040389176458120346,512
