time_s,force_N,x_bottom_m,x_middle_m,x_top_m,slip_ground_bottom_m,slip_bottom_middle_m,slip_middle_top_m,contacts
1.3995,0.0,-3.640656152573443e-16,-6.29507902819042e-16,-5.845104691232297e-16,-3.640656152573443e-16,-2.654422875616977e-16,4.4997433695812267e-17,12
1.4000000000000001,0.0,-3.751954139198943e-16,-6.504548101787372e-16,-6.041500542636954e-16,-3.751954139198943e-16,-2.752593962588429e-16,4.6304755915041785e-17,12
1.4005,0.0,-3.853124586045418e-16,-6.696836209706392e-16,-6.225091346047443e-16,-3.853124586045418e-16,-2.8437116236609743e-16,4.7174486365894924e-17,12
1.401,0.0,-3.9433961292373154e-16,-6.86950177904876e-16,-6.391770440185365e-16,-3.9433961292373154e-16,-2.9261056498114443e-16,4.7773133886339435e-17,12
1.4015,0.0,-4.0294814811050725e-16,-7.025434944213639e-16,-6.533786301582481e-16,-4.0294814811050725e-16,-2.995953463108566e-16,4.9164864263115765e-17,12
1.4020000000000001,0.0,-4.0751843951277865e-16,-7.115668356362088e-16,-6.629593794337737e-16,-4.0751843951277865e-16,-3.040483961234302e-16,4.860745620243512e-17,12
1.4025,0.0,-4.0833838032940937e-16,-7.139883050240594e-16,-6.670393622003403e-16,-4.0833838032940937e-16,-3.0564992469465e-16,4.694894282371903e-17,12
1.403,0.0,-4.0637841286330496e-16,-7.111082405645694e-16,-6.659461188659385e-16,-4.0637841286330496e-16,-3.047298277012644e-16,4.516212169863086e-17,12
1.4035,0.0,-4.027556479800826e-16,-7.04870531751555e-16,-6.612635352308618e-16,-4.027556479800826e-16,-3.0211488377147235e-16,4.3606996520693164e-17,12
1.4040000000000001,0.0,-3.98276735235921e-16,-6.967225454467949e-16,-6.542292494294485e-16,-3.98276735235921e-16,-2.9844581021087387e-16,4.2493296017346405e-17,12
1.4045,0.0,-3.934809780244298e-16,-6.876835774091975e-16,-6.458053391014753e-16,-3.934809780244298e-16,-2.942025993847677e-16,4.18782383077222e-17,12
1.405,0.0,-3.887508052258391e-16,-6.785641598356782e-16,-6.369257238552569e-16,-3.887508052258391e-16,-2.8981335460983907e-16,4.163843598042129e-17,12
1.4055,0.0,-3.8423252903861686e-16,-6.696498282103827e-16,-6.278657945120515e-16,-3.8423252903861686e-16,-2.8541729917176587e-16,4.178403369833121e-17,12
1.4060000000000001,0.0,-3.790221074132088e-16,-6.604077309926423e-16,-6.192896726074022e-16,-3.790221074132088e-16,-2.8138562357943355e-16,4.1118058385240105e-17,12
1.4065,0.0,-3.693702011424551e-16,-6.439814289986849e-16,-6.058321708364635e-16,-3.693702011424551e-16,-2.7461122785622973e-16,3.814925816222139e-17,12
1.407,0.0,-3.551509536962971e-16,-6.198927509932637e-16,-5.864366742474521e-16,-3.551509536962971e-16,-2.6474179729696664e-16,3.345607674581167e-17,12
1.4075,0.0,-3.3795684386246105e-16,-5.904707644708011e-16,-5.622339172353731e-16,-3.3795684386246105e-16,-2.5251392060834007e-16,2.8236847235428e-17,12
1.408,0.0,-3.19471765741493e-16,-5.583961029242544e-16,-5.350400581350597e-16,-3.19471765741493e-16,-2.389243371827614e-16,2.3356044789194743e-17,12
1.4085,0.0,-3.009784702007247e-16,-5.258414942886917e-16,-5.065935320715321e-16,-3.009784702007247e-16,-2.24863024087967e-16,1.9247962217159582e-17,12
1.409,0.0,-2.8328001477382223e-16,-4.942270078172738e-16,-4.781378058500081e-16,-2.8328001477382223e-16,-2.109469930434516e-16,1.608920196726574e-17,12
1.4095,0.0,-2.668959337895378e-16,-4.646196170681177e-16,-4.508886771066657e-16,-2.668959337895378e-16,-1.977236832785799e-16,1.3730939961451973e-17,12
1.41,0.0,-2.520396838266729e-16,-4.3750401451834956e-16,-4.254649179063415e-16,-2.520396838266729e-16,-1.8546433069167666e-16,1.2039096612008081e-17,12
1.4105,0.0,-2.387476516295396e-16,-4.130263162559484e-16,-4.0213981278639634e-16,-2.387476516295396e-16,-1.7427866462640882e-16,1.0886503469552063e-17,12
1.411,0.0,-2.2595035226349737e-16,-3.906512251097417e-16,-3.817210382593068e-16,-2.2595035226349737e-16,-1.6470087284624435e-16,8.930186850434916e-18,12
1.4115,0.0,-2.1649177799245862e-16,-3.7317437483894114e-16,-3.6469793008448554e-16,-2.1649177799245862e-16,-1.5668259684648252e-16,8.476444754455596e-18,12
1.412,0.0,-2.0978828557851747e-16,-3.598984473288376e-16,-3.506729044297563e-16,-2.0978828557851747e-16,-1.5011016175032015e-16,9.225542899081298e-18,12
1.4125,0.0,-2.0520781795873581e-16,-3.5016614577564017e-16,-3.3966431087045056e-16,-2.0520781795873581e-16,-1.4495832781690436e-16,1.0501834905189606e-17,12
1.413,0.0,-2.0214980180940232e-16,-3.431894670010146e-16,-3.313221184735104e-16,-2.0214980180940232e-16,-1.410396651916123e-16,1.1867348527504215e-17,12
1.4135,0.0,-2.0011978411032252e-16,-3.3820204643766866e-16,-3.2507255547099094e-16,-2.0011978411032252e-16,-1.3808226232734613e-16,1.3129490966677718e-17,12
1.414,0.0,-1.9876000177150995e-16,-3.345959398351054e-16,-3.2037255627039674e-16,-1.9876000177150995e-16,-1.3583593806359543e-16,1.4223383564708647e-17,12
1.4145,0.0,-1.979392434490912e-16,-3.3225257000532566e-16,-3.1731792460993434e-16,-1.979392434490912e-16,-1.3431332655623445e-16,1.4934645395391315e-17,12
1.415,0.0,-1.9743990543023976e-16,-3.306994676624124e-16,-3.1530922332303296e-16,-1.9743990543023976e-16,-1.3325956223217263e-16,1.5390244339379425e-17,12
1.4155,0.0,-1.9771586390505967e-16,-3.3000609113434375e-16,-3.1378935637372355e-16,-1.9771586390505967e-16,-1.3229022722928407e-16,1.62167347606202e-17,12
1.416,0.0,-2.01959063325359e-16,-3.3533030685542467e-16,-3.1617026885478274e-16,-2.01959063325359e-16,-1.3337124353006569e-16,1.9160038000641938e-17,12
1.4165,0.0,-2.102126745399779e-16,-3.4704323280575206e-16,-3.234185227529088e-16,-2.102126745399779e-16,-1.3683055826577417e-16,2.3624710052843245e-17,12
1.417,0.0,-2.2105000281434215e-16,-3.6305718008336484e-16,-3.3424975433294455e-16,-2.2105000281434215e-16,-1.420071772690227e-16,2.8807425750420294e-17,12
1.4175,0.0,-2.3319603399169766e-16,-3.816159455366092e-16,-3.4781816479930534e-16,-2.3319603399169766e-16,-1.4841991154491153e-16,3.379778073730385e-17,12
1.418,0.0,-2.456151269158781e-16,-4.0109185134656894e-16,-3.6290198906705565e-16,-2.456151269158781e-16,-1.5547672443069083e-16,3.818986227951329e-17,12
1.4185,0.0,-2.575739756361993e-16,-4.2017738025905426e-16,-3.782303346824203e-16,-2.575739756361993e-16,-1.6260340462285497e-16,4.194704557663396e-17,12
1.419,0.0,-2.6866101683451337e-16,-4.3808765250871757e-16,-3.9296224305791016e-16,-2.6866101683451337e-16,-1.694266356742042e-16,4.5125409450807407e-17,12
1.4195,0.0,-2.7879903085653836e-16,-4.547424800084856e-16,-4.0713934978606833e-16,-2.7879903085653836e-16,-1.7594344915194724e-16,4.7603130222417264e-17,12
1.42,0.0,-2.878856855317591e-16,-4.698409484562019e-16,-4.2027481042192856e-16,-2.878856855317591e-16,-1.8195526292444273e-16,4.9566138034273295e-17,12
1.4205,0.0,-2.9680663615927444e-16,-4.836944315477906e-16,-4.3167897052950117e-16,-2.9680663615927444e-16,-1.8688779538851618e-16,5.201546101828945e-17,12
1.421,0.0,-3.0398133156303403e-16,-4.954246497768381e-16,-4.4180418642959033e-16,-3.0398133156303403e-16,-1.9144331821380405e-16,5.362046334724774e-17,12
1.4215,0.0,-3.0983498979824906e-16,-5.055125526683417e-16,-4.510033415998434e-16,-3.0983498979824906e-16,-1.9567756287009262e-16,5.450921106849831e-17,12
1.422,0.0,-3.146981331758291e-16,-5.143075027924247e-16,-4.594539991954117e-16,-3.146981331758291e-16,-1.9960936961659567e-16,5.4853503597013004e-17,12
1.4225,0.0,-3.1868823848795705e-16,-5.217056889273158e-16,-4.666694289334811e-16,-3.1868823848795705e-16,-2.030174504393587e-16,5.5036259993834644e-17,12
1.423,0.0,-3.2201293263641554e-16,-5.279936403889134e-16,-4.728828940404945e-16,-3.2201293263641554e-16,-2.0598070775249788e-16,5.511074634841896e-17,12
1.4235,0.0,-3.247923632283457e-16,-5.333059247166211e-16,-4.781420423309651e-16,-3.247923632283457e-16,-2.085135614882754e-16,5.5163882385655977e-17,12
1.424,0.0,-3.27094719433336e-16,-5.376941950366593e-16,-4.824032559178132e-16,-3.27094719433336e-16,-2.1059947560332324e-16,5.52909391188461e-17,12
1.4245,0.0,-3.290320997415991e-16,-5.413811482099801e-16,-4.859373320745325e-16,-3.290320997415991e-16,-2.1234904846838096e-16,5.544381613544761e-17,12
1.425,0.0,-3.3054837609954116e-16,-5.444721305238326e-16,-4.889348683388755e-16,-3.3054837609954116e-16,-2.1392375442429143e-16,5.553726218495707e-17,12
1.4255,0.0,-3.298026131689635e-16,-5.444843955045304e-16,-4.901954601781227e-16,-3.298026131689635e-16,-2.1468178233556692e-16,5.42889353264077e-17,12
1.426,0.0,-3.268924880940168e-16,-5.414432132852815e-16,-4.894941916036626e-16,-3.268924880940168e-16,-2.1455072519126472e-16,5.19490216816189e-17,12
1.4265,0.0,-3.2253475903793947e-16,-5.362191545129076e-16,-4.871531490528774e-16,-3.2253475903793947e-16,-2.1368439547496812e-16,4.906600546003021e-17,12
1.427,0.0,-3.1740298757183327e-16,-5.296363762321018e-16,-4.834863900037072e-16,-3.1740298757183327e-16,-2.1223338866026848e-16,4.614998622839455e-17,12
1.4275,0.0,-3.1203282409126487e-16,-5.224490359258546e-16,-4.789895072764066e-16,-3.1203282409126487e-16,-2.1041621183458973e-16,4.345952864944805e-17,12
1.428,0.0,-3.067988426485652e-16,-5.152593986896001e-16,-4.741960633186719e-16,-3.067988426485652e-16,-2.0846055604103492e-16,4.106333537092823e-17,12
1.4285,0.0,-3.0183461563299454e-16,-5.082050735273911e-16,-4.690879230016879e-16,-3.0183461563299454e-16,-2.0637045789439654e-16,3.911715052570317e-17,12
1.429,0.0,-2.972795611223299e-16,-5.015878960443485e-16,-4.640568625549683e-16,-2.972795611223299e-16,-2.043083349220186e-16,3.753103348938023e-17,12
1.4295,0.0,-2.9203737419472757e-16,-4.950240173676467e-16,-4.597277741477726e-16,-2.9203737419472757e-16,-2.029866431729191e-16,3.529624321987402e-17,12
1.43,0.0,-2.8444935087740303e-16,-4.844771143118775e-16,-4.525814969493006e-16,-2.8444935087740303e-16,-2.0002776343447445e-16,3.1895617362576866e-17,12
1.4305,0.0,-2.7434243860849254e-16,-4.697693972190453e-16,-4.42268603458729e-16,-2.7434243860849254e-16,-1.9542695861055272e-16,2.7500793760316287e-17,12
1.431,0.0,-2.6258801112505085e-16,-4.520726093471273e-16,-4.2916459885856157e-16,-2.6258801112505085e-16,-1.8948459822207642e-16,2.2908010488565693e-17,12
1.4315,0.0,-2.5027089692147447e-16,-4.331397758343692e-16,-4.1464409504879975e-16,-2.5027089692147447e-16,-1.8286887891289475e-16,1.8495680785569475e-17,12
1.432,0.0,-2.381034572267961e-16,-4.140506378036714e-16,-3.994158369324876e-16,-2.381034572267961e-16,-1.759471805768753e-16,1.4634800871183793e-17,12
1.4325,0.0,-2.266324079947744e-16,-3.958139931266604e-16,-3.845102010229031e-16,-2.266324079947744e-16,-1.6918158513188599e-16,1.1303792103757301e-17,12
1.433,0.0,-2.1601529351552302e-16,-3.786219734958365e-16,-3.699390035971696e-16,-2.1601529351552302e-16,-1.6260667998031346e-16,8.682969898666855e-18,12
1.4335,0.0,-2.063996768098722e-16,-3.628305517665589e-16,-3.5619466260198307e-16,-2.063996768098722e-16,-1.564308749566867e-16,6.635889164575836e-18,12
1.434,0.0,-1.9786292704792037e-16,-3.4871219814494733e-16,-3.437596872435445e-16,-1.9786292704792037e-16,-1.5084927109702696e-16,4.952510901402813e-18,12
1.4345,0.0,-1.8963050523769638e-16,-3.3604521183092243e-16,-3.332969254407681e-16,-1.8963050523769638e-16,-1.4641470659322605e-16,2.748286390154312e-18,12
1.435,0.0,-1.8552514059570742e-16,-3.293677184809955e-16,-3.267725347602724e-16,-1.8552514059570742e-16,-1.438425778852881e-16,2.595183720723116e-18,12
1.4355,0.0,-1.8521318171683795e-16,-3.287258523200791e-16,-3.250068406589257e-16,-1.8521318171683795e-16,-1.4351267060324115e-16,3.7190116611533866e-18,12
1.436,0.0,-1.8753916763112861e-16,-3.325103056697353e-16,-3.2710058801323766e-16,-1.8753916763112861e-16,-1.449711380386067e-16,5.409717656497653e-18,12
1.4365,0.0,-1.914941616890747e-16,-3.392781216648588e-16,-3.322517933435825e-16,-1.914941616890747e-16,-1.477839599757841e-16,7.026328321276293e-18,12
1.437,0.0,-1.962706368940161e-16,-3.4772002817029694e-16,-3.394266724805805e-16,-1.962706368940161e-16,-1.5144939127628084e-16,8.293355689716443e-18,12
1.4375,0.0,-2.01259407592642e-16,-3.567038613789004e-16,-3.474619892501806e-16,-2.01259407592642e-16,-1.5544445378625842e-16,9.24187212871984e-18,12
1.438,0.0,-2.061852924489011e-16,-3.6578068336390507e-16,-3.5600981900322225e-16,-2.061852924489011e-16,-1.5959539091500397e-16,9.770864360682817e-18,12
1.4385000000000001,0.0,-2.108240353282978e-16,-3.7447052546500846e-16,-3.6447004993050133e-16,-2.108240353282978e-16,-1.6364649013671065e-16,1.000047553450713e-17,12
1.439,0.0,-2.1622137049390418e-16,-3.8323160448004903e-16,-3.7204980238119394e-16,-2.1622137049390418e-16,-1.6701023398614485e-16,1.1181802098855096e-17,12
1.4395,0.0,-2.254906422503041e-16,-3.97839161709839e-16,-3.833435679046674e-16,-2.254906422503041e-16,-1.7234851945953488e-16,1.4495593805171594e-17,12
1.44,0.0,-2.3882532416799534e-16,-4.188160154621221e-16,-3.9938113345975277e-16,-2.3882532416799534e-16,-1.7999069129412677e-16,1.9434882002369345e-17,12
1.4405000000000001,0.0,-2.547581365811547e-16,-4.441220445225733e-16,-4.1914439991714263e-16,-2.547581365811547e-16,-1.8936390794141863e-16,2.4977644605430702e-17,12
1.441,0.0,-2.717566753209463e-16,-4.714789217288455e-16,-4.4114470771663106e-16,-2.717566753209463e-16,-1.997222464078992e-16,3.033421401221443e-17,12
1.4415,0.0,-2.8870421263543264e-16,-4.991785752372517e-16,-4.641749050838442e-16,-2.8870421263543264e-16,-2.1047436260181907e-16,3.500367015340752e-17,12
1.442,0.0,-3.0482472046335814e-16,-5.258755042883722e-16,-4.869750075062237e-16,-3.0482472046335814e-16,-2.2105078382501408e-16,3.890049678214852e-17,12
1.4425000000000001,0.0,-3.196877491357583e-16,-5.507564436718232e-16,-5.086755567890924e-16,-3.196877491357583e-16,-2.3106869453606495e-16,4.208088688273086e-17,12
1.443,0.0,-3.331343540243408e-16,-5.734956047207274e-16,-5.288935890981946e-16,-3.331343540243408e-16,-2.4036125069638663e-16,4.4602015622532844e-17,12
1.4435,0.0,-3.450878150751847e-16,-5.938308839364577e-16,-5.471650388073258e-16,-3.450878150751847e-16,-2.48743068861273e-16,4.666584512913188e-17,12
1.444,0.0,-3.5665193385232974e-16,-6.121528971833208e-16,-5.626350641722201e-16,-3.5665193385232974e-16,-2.555009633309911e-16,4.951783301110077e-17,12
1.4445000000000001,0.0,-3.6377827907806135e-16,-6.240724520837096e-16,-5.739991342998457e-16,-3.6377827907806135e-16,-2.6029417300564823e-16,5.0073317783863844e-17,12
1.445,0.0,-3.66866359858732e-16,-6.295261226891028e-16,-5.802711119246068e-16,-3.66866359858732e-16,-2.6265976283037076e-16,4.9255010764495996e-17,12
1.4455,0.0,-3.670168136227612e-16,-6.299352697976572e-16,-5.820020862294711e-16,-3.670168136227612e-16,-2.62918456174896e-16,4.793318356818609e-17,12
1.446,0.0,-3.6534659544025073e-16,-6.270665720617018e-16,-5.805134500273167e-16,-3.6534659544025073e-16,-2.6171997662145103e-16,4.6553122034385073e-17,12
1.4465000000000001,0.0,-3.6258337323711553e-16,-6.22011803556896e-16,-5.764683865330848e-16,-3.6258337323711553e-16,-2.594284303197805e-16,4.5543417023811236e-17,12
1.447,0.0,-3.593617012627791e-16,-6.15971961917916e-16,-5.711232796325925e-16,-3.593617012627791e-16,-2.566102606551369e-16,4.4848682285323505e-17,12
1.4475,0.0,-3.560479038839154e-16,-6.096474174620587e-16,-5.652164970261545e-16,-3.560479038839154e-16,-2.5359951357814326e-16,4.443092043590417e-17,12
1.448,0.0,-3.5285083734879287e-16,-6.034568267830915e-16,-5.5922315328819e-16,-3.5285083734879287e-16,-2.5060598943429865e-16,4.4233673494901474e-17,12
1.4485000000000001,0.0,-3.488488177997039e-16,-5.970051586510651e-16,-5.53961829732543e-16,-3.488488177997039e-16,-2.481563408513612e-16,4.3043328918522085e-17,12
1.449,0.0,-3.42821817321149e-16,-5.880984660887631e-16,-5.474082364655178e-16,-3.42821817321149e-16,-2.4527664876761406e-16,4.069022962324529e-17,12
1.4495,0.0,-3.3472343386425824e-16,-5.768035232344873e-16,-5.398056152506511e-16,-3.3472343386425824e-16,-2.4208008937022903e-16,3.699790798383619e-17,12
1.45,0.0,-3.254110863912506e-16,-5.641741323073354e-16,-5.317228242082741e-16,-3.254110863912506e-16,-2.387630459160848e-16,3.245130809906129e-17,12
1.4505000000000001,0.0,-3.1573420208002755e-16,-5.512255752456899e-16,-5.236503768883035e-16,-3.1573420208002755e-16,-2.354913731656624e-16,2.7575198357386415e-17,12
1.451,0.0,-3.0618314678614897e-16,-5.383398596348375e-16,-5.153637785970713e-16,-3.0618314678614897e-16,-2.321567128486885e-16,2.297608103776619e-17,12
1.4515,0.0,-2.9716598034553615e-16,-5.260708000731256e-16,-5.072601762679726e-16,-2.9716598034553615e-16,-2.289048197275894e-16,1.8810623805153003e-17,12
1.452,0.0,-2.889015358175014e-16,-5.14742769693075e-16,-4.9961949116079e-16,-2.889015358175014e-16,-2.258412338755736e-16,1.512327853228498e-17,12
1.4525000000000001,0.0,-2.8142817950870404e-16,-5.043642245257001e-16,-4.92372274367094e-16,-2.8142817950870404e-16,-2.229360450169961e-16,1.1991950158606172e-17,12
1.453,0.0,-2.748286311356374e-16,-4.951926745218638e-16,-4.859618719758919e-16,-2.748286311356374e-16,-2.2036404338622641e-16,9.230802545971863e-18,12
1.4535,0.0,-2.6830907231921575e-16,-4.870398750880418e-16,-4.809818710069986e-16,-2.6830907231921575e-16,-2.18730802768826e-16,6.0580040810431205e-18,12
1.454,0.0,-2.6549683566039195e-16,-4.843705478027906e-16,-4.798154193755334e-16,-2.6549683566039195e-16,-2.1887371214239862e-16,4.555128427257192e-18,12
1.4545000000000001,0.0,-2.659936762498939e-16,-4.870066343688369e-16,-4.828345035855958e-16,-2.659936762498939e-16,-2.2101295811894305e-16,4.1721307832410974e-18,12
1.455,0.0,-2.6885010096470683e-16,-4.936939789445019e-16,-4.895391687333206e-16,-2.6885010096470683e-16,-2.2484387797979503e-16,4.15481021118122e-18,12
1.4555,0.0,-2.731126287954061e-16,-5.029242016331045e-16,-4.98850905679073e-16,-2.731126287954061e-16,-2.2981157283769843e-16,4.0732959540315006e-18,12
1.456,0.0,-2.78001571587674e-16,-5.133025014932328e-16,-5.094680195598434e-16,-2.78001571587674e-16,-2.353009299055588e-16,3.8344819333894004e-18,12
1.4565000000000001,0.0,-2.830656388781781e-16,-5.24050886600531e-16,-5.207271413804799e-16,-2.830656388781781e-16,-2.409852477223529e-16,3.3237452200511116e-18,12
1.457,0.0,-2.8797630311453386e-16,-5.345130208584164e-16,-5.318893483291554e-16,-2.8797630311453386e-16,-2.465367177438825e-16,2.6236725292609815e-18,12
1.4575,0.0,-2.925456742460011e-16,-5.442880859994236e-16,-5.424553314783326e-16,-2.925456742460011e-16,-2.517424117534225e-16,1.8327545210909943e-18,12
1.458,0.0,-2.9760202160070347e-16,-5.537970230833395e-16,-5.517192387845305e-16,-2.9760202160070347e-16,-2.56195001482636e-16,2.0777842988089845e-18,12
1.4585000000000001,0.0,-3.0396101548771437e-16,-5.645276311521158e-16,-5.611386790123396e-16,-3.0396101548771437e-16,-2.6056661566440146e-16,3.3889521397762652e-18,12
1.459,0.0,-3.1170911816799573e-16,-5.765188601948202e-16,-5.705974584057543e-16,-3.1170911816799573e-16,-2.6480974202682447e-16,5.921401789065881e-18,12
1.4595,0.0,-3.2027754091015547e-16,-5.892380274333571e-16,-5.800989192825167e-16,-3.2027754091015547e-16,-2.689604865232016e-16,9.139108150840371e-18,12
1.46,0.0,-3.290739394155825e-16,-6.021123911959288e-16,-5.896087611201349e-16,-3.290739394155825e-16,-2.7303845178034633e-16,1.2503630075793897e-17,12
1.4605000000000001,0.0,-3.3761251676075506e-16,-6.145566674304089e-16,-5.988180804689146e-16,-3.3761251676075506e-16,-2.769441506696539e-16,1.5738586961494352e-17,12
1.461,0.0,-3.456259616336988e-16,-6.262859653105898e-16,-6.076451863901198e-16,-3.456259616336988e-16,-2.8066000367689104e-16,1.8640778920469983e-17,12
1.4615,0.0,-3.5290195279743278e-16,-6.369248051804236e-16,-6.15655331654215e-16,-3.5290195279743278e-16,-2.840228523829908e-16,2.1269473526208587e-17,12
1.462,0.0,-3.5940100298433466e-16,-6.464308244334319e-16,-6.228277904443039e-16,-3.5940100298433466e-16,-2.8702982144909724e-16,2.3603033989127973e-17,12
1.4625000000000001,0.0,-3.6511038130167553e-16,-6.547446377864656e-16,-6.290346811748574e-16,-3.6511038130167553e-16,-2.8963425648479006e-16,2.5709956611608204e-17,12
1.463,0.0,-3.7066556684935283e-16,-6.620581365513927e-16,-6.339014114575173e-16,-3.7066556684935283e-16,-2.9139256970203986e-16,2.815672509387538e-17,12
1.4635,0.0,-3.7363642447175995e-16,-6.657520257389764e-16,-6.365005855626285e-16,-3.7363642447175995e-16,-2.921156012672165e-16,2.925144017634795e-17,12
1.464,0.0,-3.742896627685468e-16,-6.65874517694791e-16,-6.364432220649959e-16,-3.742896627685468e-16,-2.9158485492624423e-16,2.943129562979512e-17,12
1.4645000000000001,0.0,-3.7323324878447683e-16,-6.631175065476325e-16,-6.337993590198362e-16,-3.7323324878447683e-16,-2.8988425776315563e-16,2.931814752779629e-17,12
1.465,0.0,-3.7120847215339325e-16,-6.587352475128139e-16,-6.296744786173132e-16,-3.7120847215339325e-16,-2.875267753594206e-16,2.9060768895500644e-17,12
1.4655,0.0,-3.686523059198502e-16,-6.533788393919454e-16,-6.244569006070468e-16,-3.686523059198502e-16,-2.8472653347209523e-16,2.8921938784898645e-17,12
1.466,0.0,-3.6588583286226823e-16,-6.475936653680864e-16,-6.186133072374379e-16,-3.6588583286226823e-16,-2.817078325058182e-16,2.8980358130648505e-17,12
1.4665000000000001,0.0,-3.631646603561907e-16,-6.419016359161439e-16,-6.127593086668227e-16,-3.631646603561907e-16,-2.7873697555995326e-16,2.9142327249321295e-17,12
1.467,0.0,-3.605624194854865e-16,-6.364056825882886e-16,-6.069439073639504e-16,-3.605624194854865e-16,-2.758432631028021e-16,2.94617752243382e-17,12
1.4675,0.0,-3.574990527550637e-16,-6.307612199132524e-16,-6.015388476308291e-16,-3.574990527550637e-16,-2.732621671581887e-16,2.9222372282423264e-17,12
1.468,0.0,-3.5283880627815035e-16,-6.231140712003776e-16,-5.951326822756963e-16,-3.5283880627815035e-16,-2.702752649222273e-16,2.7981388924681375e-17,12
1.4685000000000001,0.0,-3.4654603197303776e-16,-6.134155102182811e-16,-5.876731905014209e-16,-3.4654603197303776e-16,-2.6686947824524334e-16,2.5742319716860246e-17,12
1.469,0.0,-3.392746279038939e-16,-6.024896725357795e-16,-5.795666830395906e-16,-3.392746279038939e-16,-2.6321504463188557e-16,2.2922989496188895e-17,12
1.4695,0.0,-3.3166649280974206e-16,-5.911379726431984e-16,-5.711901499960047e-16,-3.3166649280974206e-16,-2.5947147983345636e-16,1.994782264719371e-17,12
1.47,0.0,-3.2416676169582705e-16,-5.798944663088965e-16,-5.627478755470437e-16,-3.2416676169582705e-16,-2.5572770461306943e-16,1.7146590761852788e-17,12
1.4705000000000001,0.0,-3.170933380087716e-16,-5.692296736487988e-16,-5.546105555625412e-16,-3.170933380087716e-16,-2.5213633564002717e-16,1.4619118086257552e-17,12
1.471,0.0,-3.1054472810789523e-16,-5.592062636127957e-16,-5.466818258238091e-16,-3.1054472810789523e-16,-2.486615355049005e-16,1.2524437788986614e-17,12
1.4715,0.0,-3.0463830140599775e-16,-5.500877028625694e-16,-5.393301169814189e-16,-3.0463830140599775e-16,-2.4544940145657164e-16,1.0757585881150474e-17,12
1.472,0.0,-2.9816230680431173e-16,-5.414039583231578e-16,-5.3318044924457e-16,-2.9816230680431173e-16,-2.4324165151884605e-16,8.223509078587805e-18,12
1.4725,0.0,-2.89889269791914e-16,-5.295750192102122e-16,-5.248344016762394e-16,-2.89889269791914e-16,-2.396857494182982e-16,4.740617533972829e-18,12
1.473,0.0,-2.7950796609328696e-16,-5.14141151588784e-16,-5.135624373073974e-16,-2.7950796609328696e-16,-2.3463318549549704e-16,5.787142813866024e-19,12
1.4735,0.0,-2.6786074339309033e-16,-4.964038560328534e-16,-5.001669837068797e-16,-2.6786074339309033e-16,-2.28543112639763e-16,-3.763127674026379e-18,12
1.474,0.0,-2.5579384325772867e-16,-4.776163598907059e-16,-4.853956852169557e-16,-2.5579384325772867e-16,-2.2182251663297724e-16,-7.77932532624982e-18,12
1.4745,0.0,-2.4402357894591047e-16,-4.5899975269391405e-16,-4.703305544594867e-16,-2.4402357894591047e-16,-2.1497617374800358e-16,-1.1330801765572649e-17,12
1.475,0.0,-2.329574892173193e-16,-4.412439623836442e-16,-4.555675793115783e-16,-2.329574892173193e-16,-2.0828647316632494e-16,-1.432361692793409e-17,12
1.4755,0.0,-2.2281813265809885e-16,-4.247735597203898e-16,-4.415541165429144e-16,-2.2281813265809885e-16,-2.0195542706229093e-16,-1.6780556822524624e-17,12
1.476,0.0,-2.136487113247647e-16,-4.096693349050688e-16,-4.2835782664875703e-16,-2.136487113247647e-16,-1.960206235803041e-16,-1.8688491743688225e-17,12
1.4765,0.0,-2.0553670815487762e-16,-3.962404263990387e-16,-4.165325197692144e-16,-2.0553670815487762e-16,-1.9070371824416106e-16,-2.02920933701757e-17,12
1.477,0.0,-1.9778813083690305e-16,-3.842908874365419e-16,-4.066629011399042e-16,-1.9778813083690305e-16,-1.8650275659963883e-16,-2.2372013703362335e-17,12
1.4775,0.0,-1.9580784283734815e-16,-3.811973925145123e-16,-4.0284255156501966e-16,-1.9580784283734815e-16,-1.8538954967716417e-16,-2.1645159050507343e-17,12
1.478,0.0,-1.992570464163501e-16,-3.8714999388639873e-16,-4.063502022193277e-16,-1.992570464163501e-16,-1.8789294747004862e-16,-1.9200208332928952e-17,12
1.4785,0.0,-2.0643806023812063e-16,-3.996786140849835e-16,-4.1581634913947003e-16,-2.0643806023812063e-16,-1.9324055384686286e-16,-1.613773505448654e-17,12
1.479,0.0,-2.1577642152028757e-16,-4.1635522311098697e-16,-4.2969743537652255e-16,-2.1577642152028757e-16,-2.005788015906994e-16,-1.3342212265535582e-17,12
1.4795,0.0,-2.260574504477862e-16,-4.3514273675649436e-16,-4.463796461108593e-16,-2.260574504477862e-16,-2.0908528630870818e-16,-1.1236909354364903e-17,12
1.48,0.0,-2.364390732487936e-16,-4.545001739721446e-16,-4.643971731298245e-16,-2.364390732487936e-16,-2.1806110072335097e-16,-9.896999157679935e-18,12
1.4805,0.0,-2.4636950543715184e-16,-4.73307439257212e-16,-4.824827022197779e-16,-2.4636950543715184e-16,-2.2693793382006014e-16,-9.175262962565896e-18,12
1.481,0.0,-2.5553608309033047e-16,-4.908642263143696e-16,-4.997370968776202e-16,-2.5553608309033047e-16,-2.353281432240391e-16,-8.87287056325069e-18,12
