time_s,box_vx,box_vy,box_vz,ball_vx,ball_vy,ball_vz
3.308000000000000274e+00,8.245171904563903809e-01,1.428208112716674805e+00,5.481968983076512814e-04,5.117537379264831543e-01,8.772199749946594238e-01,-5.075239576399326324e-03
3.309000000000000163e+00,8.253103494644165039e-01,1.423618555068969727e+00,7.653579232282936573e-04,5.049026012420654297e-01,8.838248252868652344e-01,-1.620471593923866749e-03
3.310000000000000053e+00,8.202230930328369141e-01,1.424977421760559082e+00,-1.404301001457497478e-04,5.104030966758728027e-01,8.799475431442260742e-01,8.891603909432888031e-03
3.310999999999999943e+00,8.209024667739868164e-01,1.429787755012512207e+00,3.280055709183216095e-03,5.120224952697753906e-01,8.764588832855224609e-01,4.522276576608419418e-03
3.312000000000000277e+00,8.255105614662170410e-01,1.429620146751403809e+00,6.579203996807336807e-03,5.119632482528686523e-01,8.765013813972473145e-01,-5.196599755436182022e-03
3.313000000000000167e+00,8.261377811431884766e-01,1.424691081047058105e+00,5.825112573802471161e-03,5.052800774574279785e-01,8.835023045539855957e-01,-2.908054506406188011e-03
3.314000000000000057e+00,8.255058526992797852e-01,1.426024913787841797e+00,-8.500179275870323181e-03,5.074710845947265625e-01,8.857072591781616211e-01,4.484354518353939056e-03
3.314999999999999947e+00,8.249794244766235352e-01,1.430819749832153320e+00,-8.204078185372054577e-04,5.090219974517822266e-01,8.823258876800537109e-01,-6.754517089575529099e-04
3.316000000000000281e+00,8.255692720413208008e-01,1.436700582504272461e+00,-1.072496641427278519e-02,5.116794705390930176e-01,8.811447024345397949e-01,-6.850220728665590286e-03
3.317000000000000171e+00,8.250831961631774902e-01,1.430807709693908691e+00,-6.152020767331123352e-03,5.111957192420959473e-01,8.837623000144958496e-01,-1.032384345307946205e-03
3.318000000000000060e+00,8.301981091499328613e-01,1.431521654129028320e+00,-2.980661345645785332e-03,5.083258748054504395e-01,8.857021927833557129e-01,-6.512360181659460068e-03
3.318999999999999950e+00,8.248319029808044434e-01,1.431839466094970703e+00,-1.355284824967384338e-03,5.116805434226989746e-01,8.831580877304077148e-01,-1.263923128135502338e-03
3.320000000000000284e+00,8.254427313804626465e-01,1.436538338661193848e+00,1.191177987493574619e-03,5.128340721130371094e-01,8.811725378036499023e-01,-8.203662000596523285e-03
3.321000000000000174e+00,8.258453607559204102e-01,1.431440234184265137e+00,1.918037771247327328e-03,5.108586549758911133e-01,8.838821649551391602e-01,-2.698255004361271858e-03
3.322000000000000064e+00,8.305799365043640137e-01,1.432752013206481934e+00,-1.128891389816999435e-02,5.081359744071960449e-01,8.895515203475952148e-01,-2.382339444011449814e-03
3.322999999999999954e+00,8.296672105789184570e-01,1.436828374862670898e+00,-3.743767272680997849e-03,5.087011456489562988e-01,8.884742259979248047e-01,-1.067163981497287750e-02
3.324000000000000288e+00,8.297106027603149414e-01,1.432570934295654297e+00,-2.891798270866274834e-03,5.086916089057922363e-01,8.884052634239196777e-01,-6.635074038058519363e-03
3.325000000000000178e+00,8.248612880706787109e-01,1.434016585350036621e+00,-4.249912220984697342e-03,5.142281055450439453e-01,8.847206830978393555e-01,4.319233354181051254e-03
3.326000000000000068e+00,8.256454467773437500e-01,1.438675999641418457e+00,-9.229157003574073315e-04,5.157413482666015625e-01,8.812167644500732422e-01,4.338630969868972898e-05
3.326999999999999957e+00,8.302474021911621094e-01,1.438306450843811035e+00,2.910576062276959419e-03,5.156033635139465332e-01,8.813133239746093750e-01,-9.556123986840248108e-03
3.328000000000000291e+00,8.308934569358825684e-01,1.433169245719909668e+00,2.408720087260007858e-03,5.086534023284912109e-01,8.883499503135681152e-01,-7.003196049481630325e-03
3.329000000000000181e+00,8.315668702125549316e-01,1.430453658103942871e+00,-3.209995105862617493e-03,5.069056749343872070e-01,8.925315737724304199e-01,2.925162669271230698e-03
3.330000000000000071e+00,8.302413225173950195e-01,1.435395717620849609e+00,2.666552318260073662e-03,5.089234709739685059e-01,8.882023096084594727e-01,-9.141722694039344788e-04
3.330999999999999961e+00,8.259098529815673828e-01,1.435070276260375977e+00,1.748912967741489410e-02,5.120570659637451172e-01,8.821758627891540527e-01,-5.812352173961699009e-04
3.331999999999999851e+00,8.224039673805236816e-01,1.436140298843383789e+00,1.078655757009983063e-02,5.173686146736145020e-01,8.796805739402770996e-01,7.392089348286390305e-03
3.333000000000000185e+00,8.276627063751220703e-01,1.434907436370849609e+00,1.317229960113763809e-02,5.132138133049011230e-01,8.820548653602600098e-01,3.563786623999476433e-03
3.334000000000000075e+00,8.322004675865173340e-01,1.436189293861389160e+00,6.851451471447944641e-04,5.109505057334899902e-01,8.851511478424072266e-01,-1.452088821679353714e-03
3.334999999999999964e+00,8.312126398086547852e-01,1.436146616935729980e+00,-9.127316996455192566e-03,5.107557177543640137e-01,8.904916644096374512e-01,1.347569981589913368e-03
3.335999999999999854e+00,8.300415873527526855e-01,1.441790103912353516e+00,-1.508800126612186432e-02,5.160656571388244629e-01,8.877509832382202148e-01,4.521004739217460155e-04
3.337000000000000188e+00,8.308812379837036133e-01,1.445883393287658691e+00,-7.705343421548604965e-03,5.161101222038269043e-01,8.876719474792480469e-01,-9.244507178664207458e-03
3.338000000000000078e+00,8.306554555892944336e-01,1.440441131591796875e+00,-2.933077281340956688e-03,5.144739747047424316e-01,8.886088132858276367e-01,-5.180228501558303833e-03
3.338999999999999968e+00,8.317767977714538574e-01,1.436918497085571289e+00,-5.901310592889785767e-03,5.124451518058776855e-01,8.925513029098510742e-01,6.250491831451654434e-03
3.339999999999999858e+00,8.367318511009216309e-01,1.438348650932312012e+00,-4.645754583179950714e-03,5.082055926322937012e-01,8.952001333236694336e-01,2.687532920390367508e-03
3.341000000000000192e+00,8.355635404586791992e-01,1.442370414733886719e+00,1.484993146732449532e-03,5.082055926322937012e-01,8.952001333236694336e-01,-7.122467271983623505e-03
3.342000000000000082e+00,8.303077816963195801e-01,1.443125009536743164e+00,2.797682303935289383e-03,5.149564743041992188e-01,8.884000778198242188e-01,-4.954678937792778015e-03
3.342999999999999972e+00,8.267965316772460938e-01,1.444749474525451660e+00,-1.311109284870326519e-03,5.216214656829833984e-01,8.847030997276306152e-01,4.007762297987937927e-03
3.343999999999999861e+00,8.318157196044921875e-01,1.442838311195373535e+00,3.957778681069612503e-03,5.168383121490478516e-01,8.870742917060852051e-01,8.711827103979885578e-04
3.345000000000000195e+00,8.363842964172363281e-01,1.443651318550109863e+00,4.891990218311548233e-03,5.166904330253601074e-01,8.871769905090332031e-01,-8.713750168681144714e-03
3.346000000000000085e+00,8.367720842361450195e-01,1.439247846603393555e+00,3.204990411177277565e-03,5.097522139549255371e-01,8.940342068672180176e-01,-6.329921539872884750e-03
3.346999999999999975e+00,8.309773206710815430e-01,1.439774513244628906e+00,3.209893358871340752e-03,5.138616561889648438e-01,8.909258842468261719e-01,3.431765129789710045e-03
3.347999999999999865e+00,8.272002935409545898e-01,1.441976189613342285e+00,-9.026888874359428883e-04,5.193715691566467285e-01,8.878834247589111328e-01,1.701042428612709045e-02
3.349000000000000199e+00,8.284445405006408691e-01,1.446242451667785645e+00,2.346720779314637184e-03,5.203990340232849121e-01,8.845068812370300293e-01,1.385694090276956558e-02
3.350000000000000089e+00,8.329950571060180664e-01,1.445357441902160645e+00,7.727985735982656479e-03,5.198248624801635742e-01,8.848741650581359863e-01,4.898912273347377777e-03
