time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_phi_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_phi_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_phi_min_m,solver_iterations,line_search_iterations,truncated_contacts
1.8825,0.6112000000000002,1.064474821399486e-06,0.000567471666727215,75.76449150806938,0.837690771658648,0.022113017720693837,0.02693927895040918,4,-7.873401045799255e-06,-2.449067910093028e-05,-0.001326115452684462,75.6202655611219,2.398976546063988,0.0634479799366734,0.10646541934952539,4,-0.00010297077096765861,0.0007744709064354538,0.004467999387998134,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.883,0.6120000000000001,1.0003071280184628e-06,-0.00012833542132284492,18.89907019402552,1.3916984297854431,0.14727692055722347,0.16690694868293154,4,-9.8496675491333e-06,-2.425668873784481e-05,0.0004679795092670247,0.0,0.0,nan,nan,0,nan,0.0007757595931252581,0.002577423525508493,37.104798955663526,2.196576667195203,0.11839852143222171,0.14688129667074792,4,-9.902570309350267e-05,-1,-1,0
1.8835,0.6128,8.765826520207298e-07,-0.0002474488865118474,10.654639590994012,0.23824525090022075,0.044721409647981145,0.04643897948412482,4,-9.201467037200928e-06,-2.3963141592142634e-05,0.0005870929744560272,0.0,0.0,nan,nan,0,nan,0.0007772014823785867,0.0028838235302828252,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8840000000000001,0.6135999999999999,1.180078987639277e-06,0.0006069926312193274,69.29390291146855,1.0307861081932093,0.029751134367771572,0.03731648953559144,4,-8.281320333480835e-06,-2.4781728433120875e-05,-0.0016371719539165497,68.31367871039136,2.7396479817562924,0.08020788906335263,0.1443477396931894,4,-0.00010386856592958793,0.0007794817202011473,0.004560446948744357,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8845,0.6144000000000002,1.1065113254549175e-06,-0.00014713530254084617,17.95242153069684,1.508275615710326,0.16803032539441282,0.19386835864645915,4,-9.998679161071777e-06,-2.522325127629621e-05,-0.0008830440201563761,0.0,0.0,nan,nan,0,nan,0.0007819155680408585,0.004867646959610283,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.885,0.6152000000000001,9.687335646990647e-07,-0.0002755554160103202,10.516752428399982,0.2568424331068969,0.04884443840539715,0.05109024806565034,4,-9.3020498752594e-06,-2.5600564020900052e-05,-0.000754623906686902,0.0,0.0,nan,nan,0,nan,0.0007845032005207031,0.0051752469735220075,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8855,0.616,8.345900310846588e-07,-0.0002682870835997164,9.498803063376085,0.01453842756640349,0.003061107272022168,0.007109492978803993,4,-8.363276720046997e-06,-2.598151099264534e-05,-0.0007618922390975058,0.0,0.0,nan,nan,0,nan,0.0007872448504713248,0.005483246990479529,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8860000000000001,0.6167999999999999,7.165024327182579e-07,-0.00023617515398655087,9.410673424700413,0.06422560984779598,0.013649524736289654,0.016563438469680534,4,-7.508322596549988e-06,-2.5671167128260564e-05,0.0006206883845152333,0.0,0.0,nan,nan,0,nan,0.0007887260062489077,0.002962261962238699,34.32127900797181,2.829401206675948,0.16487737569562969,0.28458787549386,4,-0.00010097032645717263,-1,-1,0
1.8865,0.6176000000000001,6.151451599212265e-07,-0.00020271450921427459,9.449018307671487,0.06692331618498606,0.01416513631488093,0.016226102417849254,4,-6.766989827156067e-06,-2.5377553589445156e-05,0.0005872277397429571,0.0,0.0,nan,nan,0,nan,0.0007903615287432331,0.0032710619852878153,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.887,0.6184000000000001,9.138202641256754e-07,0.0005973501829430461,85.96501569730373,0.6197152380231152,0.014417847376547445,0.01723608019981445,4,-6.1336904764175415e-06,-2.6038829679331243e-05,-0.001322551106568426,87.3879576966041,2.219440975737638,0.05079512175906785,0.08762929950163503,4,-0.00010323898459319025,0.0007927065080366447,0.004689976165536791,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8875,0.6192,8.700344606982213e-07,-8.757158502703533e-05,20.468422130092172,1.369905663383909,0.13385552190365543,0.15019116846541214,4,-8.713454008102417e-06,-2.6357644861585428e-05,-0.0006376293385983445,0.0,0.0,nan,nan,0,nan,0.0007952063197080861,0.004999576194677502,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8880000000000001,0.6199999999999999,7.653761200376863e-07,-0.0002093166986014694,10.948596586302928,0.24350324133276607,0.04448117882750325,0.04525172468382781,4,-8.281320333480835e-06,-2.661558750660653e-05,-0.0005158842250239104,0.0,0.0,nan,nan,0,nan,0.0007978610801728792,0.00530957622686401,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8885,0.6208000000000002,6.610216642943811e-07,-0.0002087089087581262,9.616115495316896,0.0012719037364082111,0.0002645358694012433,0.002698264368099949,4,-7.502734661102295e-06,-2.62396943127019e-05,0.000751787782064639,0.0,0.0,nan,nan,0,nan,0.0007994027682798333,0.0030834167264401913,45.223656597342796,2.5365676438835454,0.11217879467237005,0.19184949868617138,4,-0.0001087785349227488,-1,-1,0
1.889,0.6216000000000002,5.687531425824233e-07,-0.0001845370134105906,9.473768430304503,0.048343843459112745,0.010205831779563329,0.011983401751359101,4,-6.774440407752991e-06,-2.5875887052828617e-05,0.0007276158867171034,0.0,0.0,nan,nan,0,nan,0.0008010998708414263,0.003394216764718294,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8895,0.6224000000000001,8.882817665867293e-07,0.0006390571943484247,94.03469337722093,0.7147317533549888,0.015201448054662902,0.01792706891237757,4,-6.143003702163696e-06,-2.6514244501507633e-05,-0.0012767162406817079,96.61105842540769,2.361484511616077,0.04888642252976356,0.08281249499301616,4,-0.00011177735723322257,0.0008035429300434771,0.00488615472568199,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8900000000000001,0.6232,1.0496756372990745e-06,0.00032278773142024875,41.76823001927442,2.7293404399633743,0.130689782100122,0.1628744348604239,4,-9.024515748023987e-06,-2.751866174421913e-05,-0.002008834679145366,23.02959142619647,2.0967921686179283,0.18209547271714072,0.23556185215580577,4,-9.958819282473996e-05,0.0008066660057011177,0.006246142671443522,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8905,0.6240000000000002,9.638303650749691e-07,-0.00017169062630273402,13.96779986335421,0.9890750175318532,0.1416221634341685,0.15870577030415792,4,-9.514391422271729e-06,-2.7559238054530866e-05,-8.115323726087809e-05,0.0,0.0,nan,nan,0,nan,0.0008085118815870374,0.0036917364050168544,60.174648775375516,2.8665409516750406,0.09527404014855098,0.1461925559509861,4,-0.00011292851559119299,-1,-1,0
1.891,0.6248000000000001,8.403328648487474e-07,-0.0002469949540682137,9.973033632382753,0.1506297486538567,0.03020740813803278,0.032924029701121224,4,-8.713454008102417e-06,-2.7532305244770683e-05,5.386525299400091e-05,0.0,0.0,nan,nan,0,nan,0.0008104542112050694,0.0038847079849801958,0.6819073896731849,0.11943633142023848,0.3503007394522598,0.9999988305662233,4,-9.907041385304183e-05,-1,-1,0
1.8915,0.6256,1.1068111176459894e-06,0.0005329563864506781,78.29688166999225,0.39425778620731705,0.010070842613350686,0.012750699953883263,4,-7.834285497665405e-06,-2.8383888724059503e-05,-0.0017031662282533944,78.67728381808507,1.9542321197530674,0.04967716283321565,0.09832663111413742,4,-0.00010561945964582264,0.0008130414853440016,0.005174588179215789,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8920000000000001,0.6264,1.0348146075589426e-06,-0.00014399296196643263,19.267775361711212,1.353977230465975,0.1405431820797111,0.15801661064997152,4,-9.896233677864075e-06,-2.8896997440464034e-05,-0.0010262168798362836,0.0,0.0,nan,nan,0,nan,0.0008157853962984518,0.005487788235768676,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8925,0.6272000000000002,9.058239867076878e-07,-0.0002579812135081738,10.70631525237711,0.22798893124936986,0.042589616665500256,0.04471172648599434,4,-9.251758456230164e-06,-2.8717633546060384e-05,0.00035872757143806666,0.0,0.0,nan,nan,0,nan,0.0008174151289495057,0.0032594757358310744,37.03938092131065,2.5419260271674067,0.13725531928126297,0.23090206818123804,4,-0.00010165577987208962,-1,-1,0
1.893,0.6280000000000001,7.806757535977482e-07,-0.00025029649259522557,9.524361560630343,0.015374626863845518,0.0032284845059636718,0.006746559822462143,4,-8.326023817062378e-06,-2.854211203939805e-05,0.0003510428505251184,0.0,0.0,nan,nan,0,nan,0.0008192018476620433,0.003573475798475556,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8935,0.6288,1.0910006891240442e-06,0.0006206499529071152,75.93833389064511,0.6936991321342553,0.018270064579852797,0.022763177212423224,4,-7.4747949838638306e-06,-2.941094311936787e-05,-0.0017376631149090827,76.02846813910872,2.435519343079225,0.06406861541976548,0.12367352501402483,4,-0.00010506066610105336,0.000821754664684704,0.005105635384097695,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8940000000000001,0.6295999999999999,1.02916778232931e-06,-0.000123665711726062,18.95153720397913,1.4886612375018495,0.15710189854037648,0.179718317032645,4,-9.538605809211731e-06,-2.9907616357016664e-05,-0.0009933474502759054,0.0,0.0,nan,nan,0,nan,0.0008244648752224748,0.005420435452833772,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8945,0.6304000000000002,9.027778615777748e-07,-0.00025277986424043775,10.686344715732957,0.2582320739883217,0.04832935505217979,0.04994505598322292,4,-8.942559361457825e-06,-3.0339732580708656e-05,-0.0008642332977615297,0.0,0.0,nan,nan,0,nan,0.0008273327121059992,0.005735635524615645,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.895,0.6312000000000001,7.785593025833037e-07,-0.0002484370779711753,9.5432859759784,0.008705674265128447,0.0018244605237738192,0.005295292572587005,4,-8.061528205871582e-06,-3.0065132710754838e-05,0.0005492012423928827,0.0,0.0,nan,nan,0,nan,0.0008289405514005921,0.003215680771972984,37.65464302089415,2.835564877251695,0.1506090431226912,0.2616925169367621,4,-0.00010167813888983801,-1,-1,0
1.8955,0.632,6.690412475141017e-07,-0.00021903605374973267,9.433929824992887,0.058804567683651374,0.012466611216009487,0.014967576906362898,4,-7.251277565956116e-06,-2.980523334472629e-05,0.0005198002181714401,0.0,0.0,nan,nan,0,nan,0.0008307063662869041,0.0035316808498464525,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8960000000000001,0.6327999999999999,9.968667369353312e-07,0.000655650976113975,83.36538231669397,0.698500627939052,0.01675757031343157,0.020455362042510302,4,-6.549060344696045e-06,-3.059458010157279e-05,-0.0015786942676641047,84.45390430011702,2.447624741566808,0.05796356632297026,0.10788307205598749,4,-0.00010557102359598503,0.0008332422921739635,0.005071888386737555,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8965,0.6336000000000002,9.493580306330074e-07,-9.501745807938278e-05,20.070831290524715,1.501373867255268,0.14960754196205664,0.1702882538162595,4,-9.01147723197937e-06,-3.100859266269573e-05,-0.0008280258334707469,0.0,0.0,nan,nan,0,nan,0.0008359366593140294,0.005388688470702618,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.897,0.6344000000000001,8.349618438874273e-07,-0.00022879239986650646,10.876547702792507,0.2675546883246949,0.04919845812030989,0.050097441024295815,4,-8.530914783477783e-06,-3.135571774337542e-05,-0.0006942508916836232,0.0,0.0,nan,nan,0,nan,0.0008387895841224235,0.005705888557713479,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8975,0.6352,7.208923362700403e-07,-0.00022813896066509187,9.594070439423097,0.0013124355991674665,0.00027359307135676705,0.0032042332430439456,4,-7.716938853263855e-06,-3.1010310982404476e-05,0.0006908146606292576,0.0,0.0,nan,nan,0,nan,0.0008404155951211578,0.003252050606533885,43.548266464406865,2.771437965036529,0.12728120726925823,0.22381299164591684,4,-0.00010813779954332858,-1,-1,0
1.8980000000000001,0.6359999999999999,6.200944027145994e-07,-0.0002015958452830091,9.460767664401182,0.05308816342906967,0.011222802485432323,0.01335085479894063,4,-6.9569796323776245e-06,-3.067817579549548e-05,0.0006642715452471748,0.0,0.0,nan,nan,0,nan,0.0008422006294495077,0.00357005069963634,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8985,0.6368000000000003,9.62281040850499e-07,0.0006843731971457601,91.28459137907838,0.7524370627996028,0.016485521848368698,0.019792915426729268,4,-6.297603249549866e-06,-3.142001441447384e-05,-0.001483676489442587,93.4803362017758,2.5239757817361035,0.05400014343739933,0.09751775407608533,4,-0.00011143463780172169,0.0008447758509646519,0.005150429788045585,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.899,0.6376000000000002,9.215129976869463e-07,-8.153604721883312e-05,21.216260643262764,1.5318766246880133,0.14440590172278653,0.16373471080260638,4,-9.08784568309784e-06,-3.177889835215275e-05,-0.0007177672450779937,0.0,0.0,nan,nan,0,nan,0.0008475104450553772,0.005469229887239635,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.8995,0.6384000000000001,8.116371132960154e-07,-0.00021975170238874853,11.031833699302496,0.2764433031752196,0.050117380430181456,0.05070251749556697,4,-8.638948202133179e-06,-3.1411000639858244e-05,0.0007357946306001395,0.0,0.0,nan,nan,0,nan,0.0008490893405905808,0.0031577375484630466,46.065380790291336,2.6306928807933887,0.11421561422749942,0.19051063293287476,4,-0.00010538852802710608,-1,-1,0
1.9000000000000001,0.6392,1.1218371069876554e-06,0.000620399892795831,76.57567281951256,0.9037533830620014,0.02360419046378166,0.02912850793315502,4,-7.813796401023865e-06,-3.210919289231562e-05,-0.0013963832752779126,76.53517606729713,2.5840874556045494,0.06752679195073308,0.11674598425787737,4,-0.00010313468374079093,0.0008514740302416612,0.00476936373161152,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9005,0.6400000000000002,1.0566499837327825e-06,-0.00013037434837315232,19.020962731276647,1.5016167844762176,0.15789072358646405,0.18075776334409072,4,-9.857118129730225e-06,-3.184402243605611e-05,0.000530340606928803,0.0,0.0,nan,nan,0,nan,0.0008528427433702745,0.0027374643832445145,37.61348319646389,2.351901253162764,0.12505628584719164,0.2143570438559576,4,-0.0001005456579150632,-1,-1,0
1.901,0.6408000000000001,9.266077027891839e-07,-0.0002600846055429429,10.675465435033944,0.2594351982563597,0.0486040069793987,0.05037796647023516,4,-9.220093488693237e-06,-3.151399682210787e-05,0.0006600508640985936,0.0,0.0,nan,nan,0,nan,0.0008543717021893826,0.0030578644946217537,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9015,0.6416000000000001,1.2570124623412227e-06,0.0006608093972317874,70.11337846317771,1.120460942832942,0.031961402157261266,0.04071781050711022,4,-8.298084139823914e-06,-3.238497067159507e-05,-0.0017419483629055321,69.24377162778546,2.9622107450196244,0.08555890805436651,0.15923479931516663,4,-0.00010486694372957572,0.0008568015755372471,0.004859769833274186,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9020000000000001,0.6424,1.180148791357638e-06,-0.00015372732013929635,18.07162786742286,1.6290859808135392,0.18029211233928075,0.2104353172149486,4,-1.0076910257339478e-05,-3.284867609054665e-05,-0.0009274116455344483,0.0,0.0,nan,nan,0,nan,0.0008593920438215719,0.00518096995074302,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9025,0.6432000000000002,1.0336818319078844e-06,-0.00029293392435647547,10.533517525294943,0.27841434327556897,0.05286255851513823,0.05531433422573102,4,-9.3802809715271e-06,-3.3242778221032054e-05,-0.0007882050413172692,0.0,0.0,nan,nan,0,nan,0.0008621433398730005,0.005502570071257651,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.903,0.6440000000000001,8.906694743959775e-07,-0.0002860247332137078,9.500898353901228,0.013821114970951114,0.002909433288542853,0.007506646446961151,4,-8.434057235717773e-06,-3.364033495345531e-05,-0.0007951142324600369,0.0,0.0,nan,nan,0,nan,0.0008650556383145158,0.0058245701948180795,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9035,0.6448,7.648596975773359e-07,-0.0002516195527277887,9.410003337256853,0.06881039201517324,0.014624945294702185,0.017926236900088627,4,-7.567927241325378e-06,-3.3301084960024596e-05,0.0006784983561374247,0.0,0.0,nan,nan,0,nan,0.0008666210824230802,0.0031309345504269004,34.97617114684478,3.016053692723599,0.1724633425460396,0.31011237271419373,4,-0.00010307884076610208,-1,-1,0
1.9040000000000001,0.6456,6.568601575995814e-07,-0.00021599902538582683,9.448933914122106,0.07124240434975429,0.015079458698145287,0.017417328074679595,4,-6.819143891334534e-06,-3.297964520343477e-05,0.0006428778287954628,0.0,0.0,nan,nan,0,nan,0.0008683479363753577,0.00345373444724828,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9045,0.6464000000000002,9.78948668128865e-07,0.0006441770819947124,86.8567302304811,0.6860393599402094,0.01579703399194859,0.019085252230945163,4,-6.1765313148498535e-06,-3.368977326645428e-05,-0.0014202548773027956,88.40792477980017,2.405940286290273,0.05442815883944361,0.09675863108709547,4,-0.00010478871263330802,0.0008708378545634332,0.004979890945833176,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.905,0.6472000000000001,9.325893925993256e-07,-9.271859016735107e-05,20.594792560483047,1.4738421035991598,0.14312764736724215,0.16195526265270915,4,-8.810311555862427e-06,-3.403145354341497e-05,-0.0006833592051407322,0.0,0.0,nan,nan,0,nan,0.0008734895900488482,0.005303491081576794,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9055,0.648,8.206696462398355e-07,-0.00022383950999937952,10.964394191307246,0.2622489476193983,0.04783646830707959,0.04869150310156129,4,-8.374452590942383e-06,-3.4307573349545706e-05,-0.0005522382853087038,0.0,0.0,nan,nan,0,nan,0.0008763033174545853,0.00562749122036621,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9060000000000001,0.6487999999999999,7.089026381468244e-07,-0.00022353400709107518,9.616227329747309,0.0006137404339913833,0.00012764682300985306,0.0029269601282494767,4,-7.586553692817688e-06,-3.3912231350408106e-05,0.0007906850660219789,0.0,0.0,nan,nan,0,nan,0.0008779360550761339,0.003265433420892805,45.7638388366215,2.6864612472080425,0.11740541508324083,0.20855064142108093,4,-0.00011084981088060886,-1,-1,0
1.9065,0.6496000000000002,6.101589120621753e-07,-0.00019748743216041476,9.471919344803133,0.05209502549304405,0.01099988789951564,0.01303432137173881,4,-6.845220923423767e-06,-3.352991263327887e-05,0.0007646384910913184,0.0,0.0,nan,nan,0,nan,0.0008797311920716311,0.0035902333329431713,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.907,0.6504000000000001,9.513855216969347e-07,0.0006824531592428684,94.63869525688878,0.7714885078762701,0.01630387033088589,0.019423575891450436,4,-6.202608346939087e-06,-3.422029789690306e-05,-0.001380769070237875,97.3046018960205,2.5309479094764455,0.052021134872552305,0.09097444028296056,4,-0.00011342021025484428,0.0008823216367090936,0.005180900450795889,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9075,0.6512,1.1227543323943934e-06,0.00034273750497959554,41.943476191873145,2.913167820690226,0.13890922189490215,0.17571909257127769,4,-9.123235940933228e-06,-3.529925328948913e-05,-0.002157911629183218,23.13225509835508,2.2337358398314695,0.19312737390573814,0.3464604984164608,4,-0.00010103362001245841,0.0008856333161020302,0.006623358814977109,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9080000000000001,0.6519999999999999,1.0307771332040971e-06,-0.00018395429651718587,13.989711064657552,1.0535025885344127,0.1506110574643524,0.17006535286380875,4,-9.624287486076355e-06,-3.535805212195875e-05,-0.00011759773769881576,0.0,0.0,nan,nan,0,nan,0.000887594350388099,0.003922114643501118,60.520522387820016,3.027356241621033,0.10004395607233886,0.15827535590681982,4,-0.00011467940203147009,-1,-1,0
1.9085,0.6528000000000003,8.986886028683472e-07,-0.00026417701155878603,9.97297906972719,0.16046684581508092,0.032180323390465206,0.03527842194361024,4,-8.812174201011658e-06,-3.5345605800651825e-05,2.489291364327073e-05,0.0,0.0,nan,nan,0,nan,0.0008896563240341493,0.004123978869756684,0.6701165096492968,0.12455534000235358,0.3717423409476635,0.999999234279434,4,-0.00010059033229481429,-1,-1,0
1.909,0.6536000000000002,1.1813338629540482e-06,0.0005652904510498047,78.50348409576007,0.4115696279734695,0.010485385017343406,0.013490976128282792,4,-7.918104529380798e-06,-3.6265518536859886e-05,-0.0018398261163383722,78.91645298974515,2.070554944858093,0.05247460742127254,0.1076333199098285,4,-0.00010708722402341664,0.0008923993118514773,0.005486030364409089,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9095,0.6544000000000001,1.1041867706840236e-06,-0.00015429407358169556,19.2954702253044,1.4392334401720768,0.14917837434038195,0.16897955647618598,4,-1.0000541806221008e-05,-3.682563892071222e-05,-0.001120241591706872,0.0,0.0,nan,nan,0,nan,0.000895305921403633,0.005813230527564883,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9100000000000001,0.6552,9.666867468727247e-07,-0.00027499994030222297,10.707915498252579,0.24142601610606945,0.04509299987387231,0.04751496961655311,4,-9.346753358840942e-06,-3.665250580398016e-05,0.00034626564593054354,0.0,0.0,nan,nan,0,nan,0.0008970305461843964,0.0034492276899982244,37.08742722464065,2.691620577167159,0.14515002946221428,0.25298963568239174,4,-0.00010302669397788122,-1,-1,0
1.9105,0.6560000000000002,8.333487413469953e-07,-0.00026667604106478393,9.52269848743035,0.0166479875845692,0.0034964852886067953,0.007496646040748539,4,-8.409842848777771e-06,-3.648353470553367e-05,0.0003379417466931045,0.0,0.0,nan,nan,0,nan,0.000898919141945953,0.0037772276264149696,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.911,0.6568000000000002,1.1628896514626064e-06,0.0006590816774405539,75.91155047091789,0.7386851106374668,0.01946173160882706,0.024601295134689276,4,-7.545575499534607e-06,-3.742497000858158e-05,-0.001882870274130255,76.00179842515897,2.590108778700279,0.0681591444510574,0.10219421324746379,4,-0.00010630115866661072,0.0009016194690047996,0.005400681868195534,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9115,0.6576000000000001,1.0969228638746387e-06,-0.0001319335278822109,18.946333628066057,1.5820527045332886,0.16700357289071727,0.1927672777489726,4,-9.624287486076355e-06,-3.7970897613925914e-05,-0.0010918550688074902,0.0,0.0,nan,nan,0,nan,0.0009044842327057268,0.005729482043534517,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9120000000000001,0.6584,9.623266292724253e-07,-0.00026919247466139495,10.68383308050388,0.27452045350214715,0.051389880660546595,0.053209957356458684,4,-9.020790457725525e-06,-3.8448195772256e-05,-0.0009545961220283061,0.0,0.0,nan,nan,0,nan,0.0009075135494640563,0.006058682221919298,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9125,0.6592000000000002,8.300839964281437e-07,-0.00026448527933098376,9.54204025156018,0.009416510065893412,0.001973689026171055,0.005899350406262987,4,-8.130446076393127e-06,-3.817881225232078e-05,0.0005387667333707213,0.0,0.0,nan,nan,0,nan,0.0009092096006497741,0.003392142039956525,37.52634030695534,2.996156244071658,0.15968283715192627,0.28776237766589596,4,-0.00010265416494803503,-1,-1,0
1.913,0.6600000000000001,7.135434485494585e-07,-0.0002330811257706955,9.43284210510163,0.06281472711428629,0.013318303521759103,0.01614510660585399,4,-7.309019565582275e-06,-3.792513081735116e-05,0.0005073625798104331,0.0,0.0,nan,nan,0,nan,0.0009110706705541816,0.003722141991602257,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9135,0.6608,1.0601572226764944e-06,0.0006932274554856122,83.13924671806691,0.7356465382535137,0.017696733306910056,0.021879955763385715,4,-6.59748911857605e-06,-3.8781599135839784e-05,-0.001712935685645789,84.19822925992561,2.587996605556895,0.061473896263722475,0.0911504045277788,4,-0.00010644271969795227,0.000913743929231714,0.005346531863324344,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9140000000000001,0.6616,1.0095057574321942e-06,-0.0001013028813758865,20.03791335824495,1.5890894547754115,0.15860827685648746,0.18202270284086433,4,-9.06921923160553e-06,-3.924080221495707e-05,-0.0009184053487842903,0.0,0.0,nan,nan,0,nan,0.0009165826140815625,0.0056773320538923144,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9145,0.6624000000000002,8.880606456873608e-07,-0.00024289022258017212,10.87150290401996,0.2831807065692087,0.05209596300884891,0.053115431343123964,4,-8.584931492805481e-06,-3.9629211647573825e-05,-0.0007768180075800046,0.0,0.0,nan,nan,0,nan,0.0009195868997267098,0.006008532247506082,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.915,0.6632000000000001,7.669417014799507e-07,-0.00024223793298006058,9.593439626336373,0.0013983958187405122,0.0002915316869043651,0.0035706343517935024,4,-7.763504981994629e-06,-3.928820871679228e-05,0.0006820052221883088,0.0,0.0,nan,nan,0,nan,0.0009212974728143308,0.0034211813181173056,43.33139648334043,2.918951808623112,0.1347268745305893,0.24564659875912026,4,-0.00010877109889406711,-1,-1,0
1.9155,0.664,6.598458581752453e-07,-0.0002141916484106332,9.460688457694864,0.05609264455271426,0.011858047076286763,0.01425029370141294,4,-6.9979578256607056e-06,-3.8961228886913446e-05,0.0006539589376188815,0.0,0.0,nan,nan,0,nan,0.0009231740541508771,0.003753181517822668,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9160000000000001,0.6648,1.0200474831467687e-06,0.0007204031571745872,91.00193335073612,0.7881826356088465,0.017322327264654117,0.0210361659401688,4,-6.332993507385254e-06,-3.976579143327719e-05,-0.0016091253492049873,93.1588917910346,2.6569991620367417,0.057042309348133424,0.08368280964080616,4,-0.00011204928159713745,0.0009258810632672976,0.005414071201812476,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9165,0.6656000000000002,9.76631957749774e-07,-8.683111082063988e-05,21.176277131670023,1.6145142549603102,0.1524832948607133,0.1741682636899572,4,-9.12882387638092e-06,-4.016673682927241e-05,-0.0008018910812097602,0.0,0.0,nan,nan,0,nan,0.0009287544880862697,0.005746871407609433,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.917,0.6664000000000001,8.604469086126443e-07,-0.00023237007553689182,11.026836840539431,0.29109114749843984,0.05279685402222741,0.0534643615730224,4,-8.678063750267029e-06,-3.9804565295620264e-05,0.0007243436702992767,0.0,0.0,nan,nan,0,nan,0.0009304138129664352,0.0033186798682436347,45.88073803016818,2.7613915392434025,0.120372585873736,0.20729535837304777,4,-0.00010585792188066989,-1,-1,0
1.9175,0.6672,1.1861351991715452e-06,0.0006513764965347946,76.37470852748334,0.9428195156576644,0.02468931230862615,0.030848555162535648,4,-7.849186658859253e-06,-4.0561842473474385e-05,-0.0015145536162890494,76.306657868065,2.710322867082466,0.07103765104661358,0.09623308679603461,4,-0.00010365620255470276,0.000932917536374589,0.005007430794648826,0.0,0.0,nan,nan,0,nan,-1,-1,0
1.9180000000000001,0.6679999999999999,1.1169544846811874e-06,-0.00013836137077305466,18.99305418892956,1.5795322440256285,0.16632735612856694,0.19186667426860618,4,-9.901821613311768e-06,-4.030715940062102e-05,0.000509366873302497,0.0,0.0,nan,nan,0,nan,0.0009343540486952406,0.0028730655321851373,37.493833630650734,2.4683693910048654,0.13166801855049598,0.23348103851212076,4,-0.00010098524217028171,-1,-1,0
