time_s,mechanical_energy_J,energy_error_J,ball_0_height_m
7.169999999999999707e-01,2.403446334075927734e+04,-3.665924072629422881e-02,2.478399515151977539e+00
7.179999999999999716e-01,2.403446295547485352e+04,-3.704452515012235381e-02,2.471360921859741211e+00
7.189999999999999725e-01,2.403446349792480760e+04,-3.650207519604009576e-02,2.464312553405761719e+00
7.199999999999999734e-01,2.403446327514648510e+04,-3.672485351853538305e-02,2.457254171371459961e+00
7.209999999999999742e-01,2.403446398010254052e+04,-3.601989746312028728e-02,2.450186014175415039e+00
7.219999999999999751e-01,2.403446147842407299e+04,-3.852157593064475805e-02,2.443108081817626953e+00
7.229999999999999760e-01,2.403446262207031396e+04,-3.737792968968278728e-02,2.436020374298095703e+00
7.239999999999999769e-01,2.403446252822875977e+04,-3.747177124387235381e-02,2.428922891616821289e+00
7.249999999999999778e-01,2.403446288986206127e+04,-3.711013794236350805e-02,2.421815633773803711e+00
7.259999999999999787e-01,2.403446295852661206e+04,-3.704147339158225805e-02,2.414698600769042969e+00
7.269999999999999796e-01,2.403446348266601854e+04,-3.651733398510259576e-02,2.407571554183959961e+00
7.279999999999999805e-01,2.403446249313354565e+04,-3.750686645798850805e-02,2.400434732437133789e+00
7.289999999999999813e-01,2.403446195907592846e+04,-3.804092407517600805e-02,2.393288135528564453e+00
7.299999999999999822e-01,2.403446140823364112e+04,-3.859176636251504533e-02,2.386131763458251953e+00
7.309999999999999831e-01,2.403446206130981591e+04,-3.793869018772966228e-02,2.378965616226196289e+00
7.319999999999999840e-01,2.403446194915771775e+04,-3.805084228588384576e-02,2.371789693832397461e+00
7.329999999999999849e-01,2.403446276473999023e+04,-3.723526001340360381e-02,2.364603996276855469e+00
7.339999999999999858e-01,2.403446281509399705e+04,-3.718490600658697076e-02,2.357408285140991211e+00
7.349999999999999867e-01,2.403446257247924950e+04,-3.742752075413591228e-02,2.350202798843383789e+00
7.359999999999999876e-01,2.403446034393310401e+04,-3.965606689962442033e-02,2.342987537384033203e+00
7.369999999999999885e-01,2.403446054000854565e+04,-3.945999145798850805e-02,2.335762500762939453e+00
7.379999999999999893e-01,2.403446194000244213e+04,-3.805999756150413305e-02,2.328527688980102539e+00
7.389999999999999902e-01,2.403446257476806932e+04,-3.742523193432134576e-02,2.321283102035522461e+00
7.399999999999999911e-01,2.403446169586181713e+04,-3.830413818650413305e-02,2.314028739929199219e+00
7.409999999999999920e-01,2.403446249313354565e+04,-3.750686645798850805e-02,2.306764364242553711e+00
7.419999999999999929e-01,2.403446177673339844e+04,-3.822326660520047881e-02,2.299490213394165039e+00
7.429999999999999938e-01,2.403446029510498192e+04,-3.970489502171403728e-02,2.292206287384033203e+00
7.439999999999999947e-01,2.403446123809814526e+04,-3.876190185837913305e-02,2.284912586212158203e+00
7.449999999999999956e-01,2.403446216430664208e+04,-3.783569336155778728e-02,2.277609109878540039e+00
7.459999999999999964e-01,2.403446232528686596e+04,-3.767471313767600805e-02,2.270295858383178711e+00
7.469999999999999973e-01,2.403446097259521775e+04,-3.902740478588384576e-02,2.262972831726074219e+00
7.479999999999999982e-01,2.403446251678466797e+04,-3.748321533566922881e-02,2.255639791488647461e+00
7.489999999999999991e-01,2.403446132659912109e+04,-3.867340088254422881e-02,2.248296976089477539e+00
7.500000000000000000e-01,2.403446059188842628e+04,-3.940811157735879533e-02,2.240944385528564453e+00
7.510000000000000009e-01,2.403446106109618995e+04,-3.893890381368692033e-02,2.233582019805908203e+00
7.520000000000000018e-01,2.403446151351928711e+04,-3.848648071652860381e-02,2.226209878921508789e+00
7.530000000000000027e-01,2.403446242141723633e+04,-3.757858276730985381e-02,2.218827962875366211e+00
7.540000000000000036e-01,2.403446106719970703e+04,-3.893280029660672881e-02,2.211436033248901367e+00
7.550000000000000044e-01,2.403446091690063622e+04,-3.908309936741716228e-02,2.204034328460693359e+00
7.560000000000000053e-01,2.403445925292968604e+04,-4.074707031759317033e-02,2.196622848510742188e+00
7.570000000000000062e-01,2.403445926513672021e+04,-4.073486328343278728e-02,2.189201593399047852e+00
7.580000000000000071e-01,2.403445926055908058e+04,-4.073944092306192033e-02,2.181770563125610352e+00
7.590000000000000080e-01,2.403446045989990307e+04,-3.954010010056663305e-02,2.174329757690429688e+00
7.600000000000000089e-01,2.403446211471557763e+04,-3.788528442601091228e-02,2.166879177093505859e+00
7.610000000000000098e-01,2.403445878982543945e+04,-4.121017456418485381e-02,2.159418582916259766e+00
7.620000000000000107e-01,2.403445938644409034e+04,-4.061355591329629533e-02,2.151948213577270508e+00
7.630000000000000115e-01,2.403445996627807472e+04,-4.003372192892129533e-02,2.144468069076538086e+00
7.640000000000000124e-01,2.403445950469970558e+04,-4.049530029806192033e-02,2.136978149414062500e+00
7.650000000000000133e-01,2.403445902633666992e+04,-4.097366333371610381e-02,2.129478454589843750e+00
7.660000000000000142e-01,2.403445975189209275e+04,-4.024810791088384576e-02,2.121968984603881836e+00
7.670000000000000151e-01,2.403445821533202979e+04,-4.178466797384317033e-02,2.114449739456176758e+00
7.680000000000000160e-01,2.403445957565307617e+04,-4.042434692746610381e-02,2.106920480728149414e+00
7.690000000000000169e-01,2.403445725708008104e+04,-4.274291992260259576e-02,2.099381446838378906e+00
7.700000000000000178e-01,2.403445980453491211e+04,-4.019546509152860381e-02,2.091832637786865234e+00
7.710000000000000187e-01,2.403445886917114331e+04,-4.113082886033225805e-02,2.084274053573608398e+00
7.720000000000000195e-01,2.403445791702270799e+04,-4.208297729564947076e-02,2.076705694198608398e+00
7.730000000000000204e-01,2.403445938949585252e+04,-4.061050415111822076e-02,2.069127559661865234e+00
7.740000000000000213e-01,2.403445859985351854e+04,-4.140014648510259576e-02,2.061539649963378906e+00
7.750000000000000222e-01,2.403445826568603661e+04,-4.173431396702653728e-02,2.053941726684570312e+00
7.760000000000000231e-01,2.403445791473388817e+04,-4.208526611546403728e-02,2.046334028244018555e+00
7.770000000000000240e-01,2.403445727081298901e+04,-4.272918701462913305e-02,2.038716554641723633e+00
7.780000000000000249e-01,2.403445979995727612e+04,-4.020004272751975805e-02,2.031089305877685547e+00
