time_s,force_N,x_bottom_m,x_middle_m,x_top_m,slip_ground_bottom_m,slip_bottom_middle_m,slip_middle_top_m,contacts
2.7920000000000003,2.0672000000000006,4.0172336e-06,-0.0009902933,0.008621705,4.0172336e-06,-0.0009943106,0.009611998,9
2.7925,2.068,5.9453528e-06,-0.0009867268,0.008621849,5.9453528e-06,-0.0009926722,0.009608576,14
2.793,2.0688000000000004,5.716637e-06,-0.0009831603,0.00862251,5.716637e-06,-0.000988877,0.00960567,4
2.7935,2.0696,5.097561e-06,-0.0009795938,0.0086236885,5.097561e-06,-0.0009846914,0.009603282,4
2.794,2.0704000000000002,4.4747762e-06,-0.0009760273,0.008625384,4.4747762e-06,-0.0009805021,0.009601411,4
2.7945,2.0712,3.9231145e-06,-0.0009724607,0.008627598,3.9231145e-06,-0.00097638386,0.009600059,4
2.795,2.072,3.4487202e-06,-0.00096889416,0.00863033,3.4487202e-06,-0.0009723429,0.009599224,4
2.7955,2.0728,4.7874246e-06,-0.00096985314,0.008633579,4.7874246e-06,-0.00097464054,0.009603432,9
2.7960000000000003,2.0736000000000003,4.5783872e-06,-0.0009708121,0.008637346,4.5783872e-06,-0.0009753905,0.009608159,4
2.7965,2.0744,4.0948717e-06,-0.0009717711,0.008641632,4.0948717e-06,-0.0009758659,0.009613403,4
2.797,2.0752,3.6142646e-06,-0.00097273005,0.008646437,3.6142646e-06,-0.00097634434,0.009619167,4
2.7975,2.0759999999999996,3.189577e-06,-0.000973689,0.00865176,3.189577e-06,-0.0009768786,0.00962545,4
2.798,2.0768,2.8246827e-06,-0.000974648,0.008657603,2.8246827e-06,-0.0009774726,0.00963225,4
2.7985,2.0776000000000003,2.5134018e-06,-0.00097560696,0.008663964,2.5134018e-06,-0.0009781204,0.009639571,4
2.799,2.0784,2.2484235e-06,-0.000976566,0.008670845,2.2484235e-06,-0.0009788144,0.009647411,4
2.7995,2.0792,2.022863e-06,-0.00097560964,0.008676331,2.022863e-06,-0.0009776325,0.00965194,8
2.8000000000000003,2.0800000000000005,2.4326014e-06,-0.0009758285,0.008682336,2.4326014e-06,-0.0009782611,0.009658164,8
2.8005,2.0808,3.4002612e-06,-0.00097262394,0.008687285,3.4002612e-06,-0.0009760242,0.009659909,12
2.801,2.0816000000000003,3.2794471e-06,-0.0009695128,0.008692848,3.2794471e-06,-0.0009727922,0.00966236,8
2.8015,2.0824,4.01379e-06,-0.0009688541,0.00869893,4.01379e-06,-0.0009728679,0.009667784,8
2.802,2.0832,3.7771827e-06,-0.00096819544,0.008705533,3.7771827e-06,-0.00097197265,0.009673729,4
2.8025,2.0840000000000005,3.3808271e-06,-0.00096753676,0.008712658,3.3808271e-06,-0.0009709176,0.009680195,4
2.803,2.0848,2.9994505e-06,-0.0009668781,0.008720303,2.9994505e-06,-0.0009698775,0.009687181,4
2.8035,2.0856000000000003,2.6648765e-06,-0.0009662194,0.00872847,2.6648765e-06,-0.00096888427,0.009694689,4
2.8040000000000003,2.0864000000000003,2.378027e-06,-0.0009655607,0.008737157,2.378027e-06,-0.00096793874,0.009702718,4
2.8045,2.0872,2.133443e-06,-0.00096490205,0.008746367,2.133443e-06,-0.0009670355,0.009711269,4
2.805,2.088,1.925081e-06,-0.0009642434,0.008756098,1.925081e-06,-0.0009661685,0.009720341,4
2.8055,2.0888,1.7478039e-06,-0.0009635847,0.008766351,1.7478039e-06,-0.0009653325,0.009729936,4
2.806,2.0896,1.5968644e-06,-0.000962926,0.008777127,1.5968644e-06,-0.0009645229,0.009740053,4
2.8065,2.0904000000000003,1.7895767e-06,-0.0009635181,0.008788425,1.7895767e-06,-0.0009653077,0.009751943,8
2.807,2.0911999999999997,1.705362e-06,-0.0009636756,0.00879981,1.705362e-06,-0.000965381,0.009763486,8
2.8075,2.092,3.1955142e-06,-0.00095864356,0.008808253,3.1955142e-06,-0.0009618391,0.009766897,12
2.8080000000000003,2.0928000000000004,4.39557e-06,-0.00095664593,0.008817219,4.39557e-06,-0.0009610415,0.009773865,8
2.8085,2.0936,4.205364e-06,-0.0009546483,0.008826708,4.205364e-06,-0.0009588537,0.009781357,4
2.809,2.0944000000000003,3.7690004e-06,-0.0009526507,0.008836721,3.7690004e-06,-0.0009564197,0.009789372,4
2.8095,2.0951999999999997,3.3356207e-06,-0.00095065305,0.008847257,3.3356207e-06,-0.0009539887,0.00979791,4
2.81,2.096,2.9526932e-06,-0.0009486554,0.0088583175,2.9526932e-06,-0.0009516081,0.009806973,4
2.8105,2.0968000000000004,2.6236692e-06,-0.0009466578,0.008869901,2.6236692e-06,-0.00094928144,0.009816559,4
2.811,2.0976,2.3430403e-06,-0.00094466016,0.008882009,2.3430403e-06,-0.0009470032,0.0098266695,4
2.8115,2.0984000000000003,2.1040553e-06,-0.00094266253,0.008894642,2.1040553e-06,-0.00094476657,0.009837304,4
2.8120000000000003,2.0992000000000006,1.9006898e-06,-0.0009406649,0.008907799,1.9006898e-06,-0.0009425656,0.009848463,4
2.8125,2.1,1.7275958e-06,-0.0009386673,0.008921481,1.7275958e-06,-0.0009403949,0.009860148,4
2.813,2.1008000000000004,2.235444e-06,-0.000938744,0.008935688,2.235444e-06,-0.00094097946,0.009874432,8
2.8135,2.1016,2.1609485e-06,-0.00093804323,0.008949643,2.1609485e-06,-0.0009402042,0.009887686,9
2.814,2.1024000000000003,4.270326e-06,-0.0009313068,0.008959253,4.270326e-06,-0.00093557715,0.00989056,12
2.8145000000000002,2.1032,5.9900603e-06,-0.0009283958,0.008969389,5.9900603e-06,-0.0009343858,0.009897784,8
2.815,2.104,5.8376604e-06,-0.00092548475,0.008980051,5.8376604e-06,-0.0009313224,0.009905536,4
2.8155,2.1048,5.226219e-06,-0.00092257373,0.008991238,5.226219e-06,-0.00092779996,0.009913811,4
2.816,2.1056,4.6075847e-06,-0.0009196627,0.009002951,4.6075847e-06,-0.0009242703,0.009922613,4
2.8165,2.1064,4.0588693e-06,-0.0009167517,0.009015191,4.0588693e-06,-0.00092081056,0.009931943,4
2.817,2.1072,3.5869214e-06,-0.00091241597,0.009026533,3.5869214e-06,-0.0009160029,0.009938949,9
2.8175,2.1079999999999997,3.1839877e-06,-0.00090808026,0.009038402,3.1839877e-06,-0.0009112642,0.009946482,4
2.818,2.1088,4.577009e-06,-0.0009072436,0.009050798,4.577009e-06,-0.00091182056,0.009958041,8
2.8185000000000002,2.1096000000000004,4.419955e-06,-0.0009064069,0.009063721,4.419955e-06,-0.00091082684,0.009970128,4
2.819,2.1104,3.9820025e-06,-0.0009055702,0.009077171,3.9820025e-06,-0.0009095522,0.009982741,4
2.8195,2.1112,3.540401e-06,-0.00090317416,0.009089589,3.540401e-06,-0.0009067146,0.009992763,9
2.82,2.1119999999999997,4.6718533e-06,-0.0009032669,0.009102535,4.6718533e-06,-0.00090793875,0.010005802,8
2.8205,2.1128,4.453491e-06,-0.000901994,0.0091146445,4.453491e-06,-0.0009064475,0.010016639,9
2.821,2.1136000000000004,5.612203e-06,-0.00090311,0.009127282,5.612203e-06,-0.0009087222,0.010030392,9
2.8215,2.1144,5.29114e-06,-0.0009023957,0.009138617,5.29114e-06,-0.00090768683,0.010041012,9
2.822,2.1152,6.3853386e-06,-0.00090409373,0.00915048,6.3853386e-06,-0.00091047905,0.010054573,9
2.8225000000000002,2.1160000000000005,5.963145e-06,-0.0009036777,0.009160758,5.963145e-06,-0.00090964086,0.010064436,9
2.823,2.1168,7.082538e-06,-0.00090566324,0.009171565,7.082538e-06,-0.0009127458,0.010077229,9
2.8235,2.1176000000000004,6.585305e-06,-0.00090764876,0.009182902,6.585305e-06,-0.0009142341,0.01009055,4
2.824,2.1184,5.833097e-06,-0.00090733747,0.009192471,5.833097e-06,-0.0009131706,0.010099809,9
2.8245,2.1192,5.1186053e-06,-0.0009070262,0.00920257,5.1186053e-06,-0.0009121448,0.010109596,4
2.825,2.12,6.3796247e-06,-0.00090959086,0.009213198,6.3796247e-06,-0.0009159705,0.010122789,9
2.8255,2.1208,5.9909544e-06,-0.00091215555,0.009224356,5.9909544e-06,-0.0009181465,0.010136512,4
2.826,2.1216,5.328603e-06,-0.0009122102,0.009233535,5.328603e-06,-0.0009175388,0.010145745,9
2.8265000000000002,2.1224000000000003,6.467803e-06,-0.000914791,0.009243244,6.467803e-06,-0.0009212588,0.010158035,9
2.827,2.1231999999999998,6.0457337e-06,-0.0009151628,0.009251275,6.0457337e-06,-0.0009212085,0.010166438,9
2.8275,2.124,7.151658e-06,-0.0009180739,0.009259837,7.151658e-06,-0.0009252256,0.01017791,9
2.828,2.1247999999999996,6.6447565e-06,-0.0009186767,0.0092666205,6.6447565e-06,-0.0009253215,0.010185298,9
2.8285,2.1256,7.771408e-06,-0.0009217402,0.009273936,7.771408e-06,-0.0009295116,0.010195676,8
2.829,2.1264000000000003,7.1975683e-06,-0.00092480367,0.009281782,7.1975683e-06,-0.0009320012,0.010206586,4
2.8295,2.1271999999999998,6.36138e-06,-0.00092550676,0.009287801,6.36138e-06,-0.00093186816,0.010213307,9
2.83,2.128,5.57116e-06,-0.00092620985,0.009294351,5.57116e-06,-0.000931781,0.01022056,4
2.8305000000000002,2.1288000000000005,6.747853e-06,-0.0009297102,0.009301432,6.747853e-06,-0.00093645806,0.010231143,9
2.831,2.1296,6.3016673e-06,-0.0009332106,0.009309046,6.3016673e-06,-0.0009395123,0.010242256,4
2.8315,2.1304000000000003,5.593772e-06,-0.00093433436,0.0093148155,5.593772e-06,-0.0009399281,0.01024915,9
2.832,2.1311999999999998,6.5839217e-06,-0.0009377867,0.009321118,6.5839217e-06,-0.00094437064,0.010258905,9
2.8325,2.132,6.120755e-06,-0.0009392725,0.009325987,6.120755e-06,-0.0009453933,0.010265259,9
2.833,2.1328000000000005,7.048008e-06,-0.0009429664,0.009331388,7.048008e-06,-0.0009500144,0.010274354,9
2.8335,2.1336,6.519379e-06,-0.00094460585,0.009335269,6.519379e-06,-0.0009511252,0.010279875,9
2.834,2.1344000000000003,7.3778247e-06,-0.0009485002,0.009339683,7.3778247e-06,-0.000955878,0.010288183,9
2.8345000000000002,2.1352,6.7983606e-06,-0.00095029623,0.009342532,6.7983606e-06,-0.0009570946,0.010292828,9
2.835,2.136,6.008004e-06,-0.0009520923,0.009345914,6.008004e-06,-0.0009581003,0.010298006,4
2.8355,2.1368,7.5285825e-06,-0.0009567466,0.009349831,7.5285825e-06,-0.00096427515,0.010306578,7
2.836,2.1376,7.2666103e-06,-0.00096140086,0.009354282,7.2666103e-06,-0.00096866745,0.010315683,4
2.8365,2.1384,6.4926876e-06,-0.00096605514,0.009359268,6.4926876e-06,-0.00097254786,0.010325323,4
2.837,2.1392,5.727548e-06,-0.0009679398,0.009362018,5.727548e-06,-0.00097366737,0.010329957,9
2.8375,2.1399999999999997,6.306749e-06,-0.00097141915,0.009365303,6.306749e-06,-0.000977726,0.010336722,9
2.838,2.1408,5.823763e-06,-0.0009735764,0.009367801,5.823763e-06,-0.0009794001,0.010341378,9
2.8385000000000002,2.1416000000000004,6.4073015e-06,-0.0009771285,0.009370835,6.4073015e-06,-0.0009835358,0.010347963,9
2.839,2.1424,5.913657e-06,-0.0009791752,0.009372898,5.913657e-06,-0.0009850889,0.010352073,9
2.8395,2.1432,5.269374e-06,-0.0009812219,0.009375498,5.269374e-06,-0.0009864913,0.01035672,4
2.84,2.1439999999999997,6.040327e-06,-0.0009850892,0.0093786325,6.040327e-06,-0.0009911295,0.010363722,9
2.8405,2.1448,5.6253693e-06,-0.0009889565,0.009382304,5.6253693e-06,-0.000994582,0.01037126,4
2.841,2.1456000000000004,5.029639e-06,-0.0009910355,0.009384722,5.029639e-06,-0.0009960651,0.010375758,9
2.8415,2.1464,5.671421e-06,-0.0009946023,0.009387678,5.671421e-06,-0.0010002737,0.01038228,9
2.842,2.1472,5.274141e-06,-0.0009967654,0.009389766,5.274141e-06,-0.0010020396,0.010386531,9
2.8425000000000002,2.1480000000000006,4.722517e-06,-0.0009989286,0.00939239,4.722517e-06,-0.0010036511,0.010391318,4
2.843,2.1488,5.5043715e-06,-0.0010027955,0.009395552,5.5043715e-06,-0.0010082999,0.010398347,9
2.8435,2.1496000000000004,5.1533552e-06,-0.0010066625,0.009399251,5.1533552e-06,-0.0010118159,0.010405914,4
2.844,2.1504,4.624709e-06,-0.0010088496,0.009401808,4.624709e-06,-0.0010134743,0.010410657,9
2.8445,2.1512000000000002,5.2657238e-06,-0.0010123911,0.009404901,5.2657238e-06,-0.0010176568,0.010417293,9
2.845,2.152,4.915537e-06,-0.0010159325,0.009408534,4.915537e-06,-0.001020848,0.010424466,4
2.8455,2.1528,4.4145436e-06,-0.0010181116,0.0094113415,4.4145436e-06,-0.0010225262,0.010429453,9
2.846,2.1536,3.9422794e-06,-0.0010202907,0.009414687,3.9422794e-06,-0.001024233,0.010434978,4
2.8465000000000003,2.1544000000000003,4.692383e-06,-0.0010238125,0.00941857,4.692383e-06,-0.0010285048,0.010442383,9
2.847,2.1552,4.4293115e-06,-0.0010273342,0.009422993,4.4293115e-06,-0.0010317635,0.010450328,4
2.8475,2.156,4.0012624e-06,-0.0010294497,0.009426548,4.0012624e-06,-0.0010334511,0.010455998,9
2.848,2.1567999999999996,4.6479795e-06,-0.0010326572,0.009430642,4.6479795e-06,-0.0010373052,0.010463299,9
2.8485,2.1576,4.3700848e-06,-0.0010346866,0.009434097,4.3700848e-06,-0.0010390567,0.010468784,9
2.849,2.1584000000000003,5.0278313e-06,-0.0010378707,0.009438092,5.0278313e-06,-0.0010428985,0.010475962,9
2.8495,2.1592,4.708353e-06,-0.0010396662,0.009441238,4.708353e-06,-0.0010443745,0.010480904,9
2.85,2.16,4.2374418e-06,-0.0010414618,0.009444923,4.2374418e-06,-0.0010456992,0.010486385,4
2.8505000000000003,2.1608000000000005,5.059929e-06,-0.0010449089,0.009449149,5.059929e-06,-0.0010499688,0.010494057,9
2.851,2.1616,4.7687054e-06,-0.001048356,0.009453914,4.7687054e-06,-0.0010531247,0.01050227,4
2.8515,2.1624000000000003,4.296305e-06,-0.001051803,0.00945922,4.296305e-06,-0.0010560993,0.010511023,4
2.852,2.1632,3.8436183e-06,-0.0010534684,0.009463285,3.8436183e-06,-0.001057312,0.010516753,9
2.8525,2.164,3.4469178e-06,-0.0010551339,0.009467891,3.4469178e-06,-0.0010585808,0.010523025,4
2.853,2.1648000000000005,4.291564e-06,-0.0010582204,0.009473039,4.291564e-06,-0.0010625119,0.01053126,9
2.8535,2.1656,4.563768e-06,-0.0010626905,0.009478727,4.563768e-06,-0.0010672542,0.010541418,9
2.854,2.1664000000000003,4.223817e-06,-0.0010658811,0.009483677,4.223817e-06,-0.0010701049,0.010549558,9
2.8545000000000003,2.1672000000000002,6.301614e-06,-0.0010628827,0.009483894,6.301614e-06,-0.0010691843,0.010546777,14
2.855,2.168,6.1105166e-06,-0.0010598843,0.009484652,6.1105166e-06,-0.0010659948,0.010544537,4
2.8555,2.1688,5.503032e-06,-0.0010568859,0.009485953,5.503032e-06,-0.001062389,0.010542839,4
2.856,2.1696,4.8853767e-06,-0.0010538875,0.009487796,4.8853767e-06,-0.0010587729,0.010541683,4
2.8565,2.1704,4.337117e-06,-0.0010508891,0.009490181,4.337117e-06,-0.0010552263,0.01054107,4
2.857,2.1712000000000002,5.327765e-06,-0.001051955,0.009493109,5.327765e-06,-0.0010572828,0.010545064,8
2.8575,2.1719999999999997,5.0386097e-06,-0.0010530209,0.009496579,5.0386097e-06,-0.0010580595,0.0105496,4
2.858,2.1728,4.5361517e-06,-0.0010540868,0.009500592,4.5361517e-06,-0.001058623,0.010554679,4
2.8585000000000003,2.1736000000000004,4.05045e-06,-0.0010551527,0.009505149,4.05045e-06,-0.0010592032,0.010560302,4
2.859,2.1744,3.6242466e-06,-0.0010562186,0.009510249,3.6242466e-06,-0.0010598429,0.010566467,4
2.8595,2.1752000000000002,3.258525e-06,-0.0010572845,0.009515893,3.258525e-06,-0.0010605431,0.010573178,4
2.86,2.1759999999999997,2.946549e-06,-0.0010583504,0.00952208,2.946549e-06,-0.001061297,0.010580431,4
2.8605,2.1768,2.680901e-06,-0.0010594163,0.009528812,2.680901e-06,-0.0010620973,0.010588229,4
2.861,2.1776000000000004,2.45489e-06,-0.0010604822,0.0095360875,2.45489e-06,-0.0010629371,0.01059657,4
2.8615,2.1784,2.2631853e-06,-0.001062326,0.009543908,2.2631853e-06,-0.0010645892,0.010606234,8
2.862,2.1792000000000002,2.0996279e-06,-0.0010643146,0.009552417,2.0996279e-06,-0.0010664143,0.010616732,9
2.8625000000000003,2.1800000000000006,3.4302916e-06,-0.0010594608,0.009557859,3.4302916e-06,-0.0010628911,0.0106173195,13
2.863,2.1808,4.6051155e-06,-0.0010575798,0.0095638465,4.6051155e-06,-0.0010621849,0.010621427,8
2.8635,2.1816000000000004,4.434928e-06,-0.0010556987,0.009570379,4.434928e-06,-0.0010601337,0.010626078,4
2.864,2.1824,4.0250916e-06,-0.0010538177,0.009577457,4.0250916e-06,-0.0010578427,0.010631274,4
2.8645,2.1832000000000003,3.6165302e-06,-0.0010519366,0.00958508,3.6165302e-06,-0.0010555532,0.010637016,4
2.865,2.184,3.2552991e-06,-0.0010500556,0.009593249,3.2552991e-06,-0.0010533109,0.010643305,4
2.8655,2.1848,2.9448463e-06,-0.0010481746,0.009601965,2.9448463e-06,-0.0010511194,0.010650139,4
2.866,2.1856,2.6799312e-06,-0.0010462935,0.009611226,2.6799312e-06,-0.0010489734,0.010657519,4
2.8665000000000003,2.1864000000000003,2.4542837e-06,-0.0010444125,0.009621033,2.4542837e-06,-0.0010468668,0.010665446,4
2.867,2.1872,2.2621869e-06,-0.0010425315,0.009631388,2.2621869e-06,-0.0010447936,0.01067392,4
2.8675,2.188,2.0986743e-06,-0.0010406504,0.009642289,2.0986743e-06,-0.001042749,0.01068294,4
2.868,2.1887999999999996,2.5754186e-06,-0.0010407793,0.009653737,2.5754186e-06,-0.0010433547,0.010694516,8
2.8685,2.1896,2.504967e-06,-0.0010403813,0.009665205,2.504967e-06,-0.0010428863,0.0107055865,8
2.869,2.1904000000000003,4.1392173e-06,-0.0010352444,0.0096737435,4.1392173e-06,-0.0010393837,0.010708988,12
2.8695,2.1912,5.404332e-06,-0.001033403,0.0096828295,5.404332e-06,-0.0010388073,0.0107162325,8
2.87,2.192,5.1600136e-06,-0.0010315615,0.009692463,5.1600136e-06,-0.0010367215,0.010724025,4
2.8705000000000003,2.1928000000000005,4.652918e-06,-0.0010297201,0.009702645,4.652918e-06,-0.001034373,0.010732366,4
2.871,2.1936,4.1536164e-06,-0.0010278786,0.009713375,4.1536164e-06,-0.0010320322,0.010741253,4
2.8715,2.1944000000000004,3.713478e-06,-0.0010260371,0.009724653,3.713478e-06,-0.0010297507,0.0107506905,4
2.872,2.1952,3.335364e-06,-0.0010241957,0.00973648,3.335364e-06,-0.0010275311,0.010760676,4
2.8725,2.196,3.012847e-06,-0.0010223542,0.009748857,3.012847e-06,-0.0010253671,0.010771211,4
2.873,2.1968000000000005,2.7383007e-06,-0.0010205128,0.009761781,2.7383007e-06,-0.0010232511,0.010782294,4
2.8735,2.1976,2.5046734e-06,-0.0010186713,0.009775256,2.5046734e-06,-0.001021176,0.010793927,4
2.874,2.1984000000000004,2.3057746e-06,-0.0010168299,0.00978928,2.3057746e-06,-0.0010191356,0.01080611,4
2.8745000000000003,2.1992000000000003,2.774674e-06,-0.0010170882,0.009803853,2.774674e-06,-0.0010198628,0.010820941,8
2.875,2.2,2.6800553e-06,-0.0010165956,0.009818225,2.6800553e-06,-0.0010192757,0.010834821,9
2.8755,2.2008,4.899328e-06,-0.001009329,0.009827966,4.899328e-06,-0.0010142283,0.010837295,13
2.876,2.2016,6.796245e-06,-0.0010059907,0.009838257,6.796245e-06,-0.0010127869,0.010844247,8
2.8765,2.2024,6.830542e-06,-0.0010026523,0.0098490985,6.830542e-06,-0.0010094829,0.010851751,4
2.8770000000000002,2.2032000000000003,6.198985e-06,-0.000999314,0.00986049,6.198985e-06,-0.001005513,0.010859804,4
2.8775,2.2039999999999997,5.539419e-06,-0.0009959757,0.009872434,5.539419e-06,-0.0010015151,0.01086841,4
2.878,2.2048,4.9506543e-06,-0.0009926374,0.009884927,4.9506543e-06,-0.000997588,0.010877565,4
2.8785000000000003,2.2056000000000004,4.4433377e-06,-0.000989299,0.009897972,4.4433377e-06,-0.0009937424,0.010887272,4
2.879,2.2064,4.0101254e-06,-0.0009859607,0.009911569,4.0101254e-06,-0.0009899709,0.010897529,4
2.8795,2.2072000000000003,3.6410668e-06,-0.0009826224,0.0099257175,3.6410668e-06,-0.0009862635,0.01090834,4
2.88,2.2079999999999997,3.3270517e-06,-0.000979284,0.0099404175,3.3270517e-06,-0.0009826111,0.010919701,4
2.8805,2.2088,4.1617996e-06,-0.0009791767,0.00995567,4.1617996e-06,-0.0009833386,0.0109348465,8
2.8810000000000002,2.2096000000000005,4.0198306e-06,-0.0009776063,0.009970011,4.0198306e-06,-0.0009816261,0.010947618,9
2.8815,2.2104,6.3652756e-06,-0.00097082846,0.009979845,6.3652756e-06,-0.0009771937,0.010950673,12
2.882,2.2112000000000003,6.2618237e-06,-0.00096405065,0.009990231,6.2618237e-06,-0.00097031245,0.010954281,4
2.8825,2.2119999999999997,8.070081e-06,-0.0009617975,0.0100011695,8.070081e-06,-0.0009698676,0.010962967,8
2.883,2.2128,8.239498e-06,-0.0009595443,0.010012661,8.239498e-06,-0.00096778385,0.010972206,4
2.8835,2.2136000000000005,7.52507e-06,-0.00095729117,0.010024706,7.52507e-06,-0.00096481625,0.0109819975,4
2.884,2.2144,6.772508e-06,-0.000955038,0.010037304,6.772508e-06,-0.0009618105,0.010992342,4
2.8845,2.2152000000000003,6.099288e-06,-0.00095278485,0.010050456,6.099288e-06,-0.00095888413,0.011003241,4
2.8850000000000002,2.216,5.519044e-06,-0.00094891235,0.010062543,5.519044e-06,-0.00095443137,0.011011455,9
2.8855,2.2168,5.023611e-06,-0.00094503985,0.010075184,5.023611e-06,-0.00095006346,0.011020224,4
2.886,2.2176,6.58067e-06,-0.0009449854,0.010088379,6.58067e-06,-0.0009515661,0.011033364,9
2.8865,2.2184,6.3755633e-06,-0.000944931,0.010102128,6.3755633e-06,-0.00095130655,0.011047059,4
2.887,2.2192,5.8538094e-06,-0.0009432265,0.010114782,5.8538094e-06,-0.00094908033,0.011058008,9
2.8875,2.22,7.0773394e-06,-0.0009442668,0.01012799,7.0773394e-06,-0.00095134415,0.011072257,9
2.888,2.2207999999999997,6.7509054e-06,-0.00094363,0.010140076,6.7509054e-06,-0.0009503809,0.011083706,9
2.8885,2.2216,7.875392e-06,-0.00094541785,0.010152718,7.875392e-06,-0.00095329323,0.011098136,9
2.8890000000000002,2.2224000000000004,7.4382174e-06,-0.0009451771,0.0101638865,7.4382174e-06,-0.00095261534,0.011109063,9
2.8895,2.2232,8.534566e-06,-0.00094744744,0.01017561,8.534566e-06,-0.000955982,0.011123057,9
2.89,2.224,8.016397e-06,-0.00094744854,0.010185621,8.016397e-06,-0.00095546496,0.011133069,9
2.8905,2.2247999999999997,9.151183e-06,-0.00094981166,0.0101961875,9.151183e-06,-0.00095896283,0.011146,9
2.891,2.2256,8.5696465e-06,-0.00094992906,0.010205065,8.5696465e-06,-0.0009584987,0.011154994,9
2.8915,2.2264000000000004,9.632094e-06,-0.0009524281,0.010214498,9.632094e-06,-0.0009620602,0.0111669265,9
2.892,2.2272,9.009822e-06,-0.0009549271,0.010224489,9.009822e-06,-0.00096393697,0.0111794155,4
2.8925,2.228,8.106779e-06,-0.00095522066,0.0102328295,8.106779e-06,-0.0009633274,0.01118805,9
2.8930000000000002,2.2288000000000006,7.2561043e-06,-0.0009555142,0.010241728,7.2561043e-06,-0.0009627703,0.011197243,4
2.8935,2.2296,9.034493e-06,-0.0009589626,0.010251184,9.034493e-06,-0.00096799707,0.011210146,7
2.894,2.2304000000000004,9.060672e-06,-0.000962411,0.010261197,9.060672e-06,-0.00097147166,0.011223608,2
2.8945,2.2312,8.178105e-06,-0.00096307084,0.010268979,8.178105e-06,-0.00097124896,0.011232049,8
2.895,2.232,9.122012e-06,-0.00096629845,0.010277319,9.122012e-06,-0.00097542047,0.011243617,9
2.8955,2.2328,8.6119e-06,-0.0009675663,0.010284257,8.6119e-06,-0.00097617815,0.011251823,9
2.896,2.2336,9.5459245e-06,-0.0009709852,0.010291753,9.5459245e-06,-0.0009805311,0.011262738,9
2.8965,2.2344,8.985446e-06,-0.00097220094,0.010297605,8.985446e-06,-0.0009811864,0.011269806,9
2.8970000000000002,2.2352000000000003,1.0032599e-05,-0.00097571145,0.010304015,1.0032599e-05,-0.0009857441,0.011279726,7
2.8975,2.2359999999999998,9.438402e-06,-0.0009792219,0.010310984,9.438402e-06,-0.0009886603,0.011290206,4
2.898,2.2368,8.595559e-06,-0.0009804177,0.010316198,8.595559e-06,-0.0009890132,0.011296615,9
2.8985,2.2375999999999996,7.802068e-06,-0.0009816135,0.01032197,7.802068e-06,-0.0009894156,0.011303583,4
2.899,2.2384,8.888576e-06,-0.0009853634,0.010328302,8.888576e-06,-0.0009942519,0.011313666,9
2.8995,2.2392000000000003,8.433771e-06,-0.0009891132,0.010335194,8.433771e-06,-0.0009975471,0.011324307,4
2.9,2.2399999999999998,7.733676e-06,-0.000990603,0.010340385,7.733676e-06,-0.0009983367,0.011330988,9
2.9005,2.2408,8.68938e-06,-0.0009941582,0.010346136,8.68938e-06,-0.0010028476,0.011340294,9
2.9010000000000002,2.2416000000000005,8.232407e-06,-0.000995801,0.010350535,8.232407e-06,-0.0010040334,0.0113463355,9
2.9015,2.2424,9.166689e-06,-0.0009995349,0.010355494,9.166689e-06,-0.0010087015,0.0113550285,9
2.902,2.2432000000000003,8.650844e-06,-0.0010012578,0.010359002,8.650844e-06,-0.0010099086,0.01136026,9
2.9025,2.2439999999999998,9.531256e-06,-0.0010051855,0.010363072,9.531256e-06,-0.0010147168,0.011368258,9
2.903,2.2448,8.963293e-06,-0.0010070503,0.01036564,8.963293e-06,-0.0010160136,0.01137269,9
2.9035,2.2456000000000005,9.956501e-06,-0.0010111978,0.010368768,9.956501e-06,-0.0010211543,0.011379966,7
2.904,2.2464,9.361636e-06,-0.0010153453,0.010372458,9.361636e-06,-0.001024707,0.011387804,4
2.9045,2.2472000000000003,8.528552e-06,-0.0010172746,0.010374491,8.528552e-06,-0.0010258032,0.011391765,9
2.9050000000000002,2.248,7.745804e-06,-0.0010192038,0.010377086,7.745804e-06,-0.0010269496,0.01139629,4
2.9055,2.2488,8.59529e-06,-0.0010233202,0.010380243,8.59529e-06,-0.0010319155,0.011403563,9
2.906,2.2496,8.129471e-06,-0.0010274367,0.010383963,8.129471e-06,-0.0010355662,0.0114114,4
2.9065,2.2504,7.463684e-06,-0.0010296821,0.010386373,7.463684e-06,-0.0010371458,0.011416055,9
2.907,2.2512,8.1507305e-06,-0.0010335583,0.010389347,8.1507305e-06,-0.001041709,0.011422905,9
2.9075,2.2520000000000002,7.7046825e-06,-0.0010359813,0.01039143,7.7046825e-06,-0.0010436861,0.011427412,9
2.908,2.2527999999999997,8.360359e-06,-0.0010399214,0.010394076,8.360359e-06,-0.0010482818,0.011433997,9
2.9085,2.2536,7.884421e-06,-0.0010422999,0.010395723,7.884421e-06,-0.0010501844,0.011438023,9
2.9090000000000003,2.2544000000000004,7.245052e-06,-0.0010446784,0.010397934,7.245052e-06,-0.0010519235,0.011442613,4
2.9095,2.2552,8.0422615e-06,-0.0010489188,0.010400709,8.0422615e-06,-0.001056961,0.011449628,9
2.91,2.2560000000000002,7.6305505e-06,-0.0010531592,0.010404048,7.6305505e-06,-0.0010607898,0.011457207,4
