solver,integrator,cone,iterations,dt_s,softness,steps_planned,steps_completed,stable,mse_velocity_error,final_box_speed_error,final_ball_speed_error,max_contacts,step_rate_hz,wall_s
cg,rk4,pyramidal,20,0.001,stiff_4ms,4000,4000,True,33.61760795481525,12.98329781505876,0.8626264222347066,29,1567.5441292320968,2.551762291986961
cg,rk4,pyramidal,20,0.002,default,2000,2000,True,34.71796593358841,13.31790894897985,0.8773113341559006,29,1106.7935402421053,1.8070217500207946
cg,rk4,pyramidal,20,0.002,soft_40ms,2000,2000,True,35.936478156597424,13.666706671833056,0.9029492961114297,29,960.1477475247685,2.0830127500230446
cg,rk4,pyramidal,20,0.002,stiff_4ms,2000,2000,True,33.96197119718247,13.086952595918508,0.8516885032052153,29,1668.2577090736168,1.1988555419957265
cg,rk4,pyramidal,100,0.0005,default,8000,8000,True,35.481347470445854,13.489389738404054,0.8732609150739719,29,256.2669833795732,31.217443209025078
cg,rk4,pyramidal,100,0.0005,soft_40ms,8000,8000,True,36.37464006435986,13.745459209194609,0.9040793138376665,29,225.85969150602017,35.420220167026855
cg,rk4,pyramidal,100,0.0005,stiff_4ms,8000,8000,True,34.1963131189713,13.204065367158805,0.8508333325091816,29,356.52814651268625,22.438621125009377
cg,rk4,pyramidal,100,0.001,default,4000,4000,True,35.510734142494755,13.471156164181654,0.8753100232654436,29,249.36173720423147,16.04095337499166
cg,rk4,pyramidal,100,0.001,soft_40ms,4000,4000,True,36.40933981260977,13.759138260383299,0.9072140326526177,29,218.92482715680737,18.271111832989845
cg,rk4,pyramidal,100,0.001,stiff_4ms,4000,4000,True,34.23791999804757,13.148164635614442,0.8511788040026643,29,367.00607158812164,10.899002249992918
cg,rk4,pyramidal,100,0.002,default,2000,2000,True,35.51237882507087,13.514925058324938,0.8729695875788509,29,231.93905667770093,8.622954791004304
cg,rk4,pyramidal,100,0.002,soft_40ms,2000,2000,True,36.37798010566833,13.778666175837174,0.9049514236133752,29,216.03846229176503,9.257610792003106
cg,rk4,pyramidal,100,0.002,stiff_4ms,2000,2000,True,34.25787121436902,13.109297917075832,0.8515484335675991,29,378.1873541580783,5.288384124985896
cg,rk4,pyramidal,500,0.0005,default,8000,8000,True,35.60599522204238,13.573182582675116,0.8746115587890917,29,78.9019009737865,101.39172695798334
