x_m,z_m,vx_m_s,vz_m_s,normal_force_N,friction_force_x_N,contact_count,min_contact_dist_m,geometric_penetration_m,phase,time_from_release_s,analytic_vx_m_s,analytic_x_m
0.0,0.01975896881626399,0.0,-0.00010302817865869628,9.812498382422442,0.0,4,-0.00024100542669134792,0.0002410311837360117,normal_settle,-0.8125,,
0.0,0.019758943214439453,0.0,-0.00010240729814766457,9.812483522044127,0.0,4,-0.0002410311837360117,0.00024105678556054708,normal_settle,-0.81225,,
0.0,0.019758917766911657,0.0,-0.00010179011117902702,9.81246874787455,0.0,4,-0.00024105678556054708,0.00024108223308834387,normal_settle,-0.812,,
0.0,0.019758892472762576,0.0,-0.00010117659631943431,9.812454059438371,0.0,4,-0.00024108223308834387,0.00024110752723742468,normal_settle,-0.81175,,
0.0,0.019758867331079514,0.0,-0.00010056673225379052,9.812439456262576,0.0,4,-0.00024110752723742468,0.00024113266892048651,normal_settle,-0.8115,,
0.0,0.01975884234095507,0.0,-9.996049778467407e-05,9.812424937876466,0.0,4,-0.00024113266892048651,0.000241157659044932,normal_settle,-0.81125,,
0.0,0.01975881750148711,0.0,-9.93578718317528e-05,9.812410503811686,0.0,4,-0.000241157659044932,0.0002411824985128902,normal_settle,-0.8109999999999999,,
0.0,0.019758792811778753,0.0,-9.875883343121249e-05,9.812396153602162,0.0,4,-0.0002411824985128902,0.00024120718822124784,normal_settle,-0.81075,,
0.0,0.019758768270938316,0.0,-9.816336173517902e-05,9.812381886784134,0.0,4,-0.00024120718822124784,0.00024123172906168402,normal_settle,-0.8105,,
0.0,0.019758743878079316,0.0,-9.757143601114469e-05,9.812367702896138,0.0,4,-0.00024123172906168402,0.00024125612192068407,normal_settle,-0.81025,,
0.0,0.019758719632320405,0.0,-9.698303564140018e-05,9.812353601478979,0.0,4,-0.00024125612192068407,0.00024128036767959507,normal_settle,-0.81,,
0.0,0.019758695532785375,0.0,-9.639814012246082e-05,9.812339582075758,0.0,4,-0.00024128036767959507,0.00024130446721462584,normal_settle,-0.80975,,
0.0,0.01975867157860311,0.0,-9.581672906450254e-05,9.812325644231834,0.0,4,-0.00024130446721462584,0.00024132842139689206,normal_settle,-0.8095,,
0.0,0.01975864776890756,0.0,-9.52387821907966e-05,9.812311787494824,0.0,4,-0.00024132842139689206,0.00024135223109244056,normal_settle,-0.80925,,
0.0,0.019758624102837727,0.0,-9.466427933714425e-05,9.81229801141461,0.0,4,-0.00024135223109244056,0.00024137589716227356,normal_settle,-0.8089999999999999,,
0.0,0.019758600579537614,0.0,-9.409320045132028e-05,9.812284315543296,0.0,4,-0.00024137589716227356,0.0002413994204623869,normal_settle,-0.80875,,
0.0,0.019758577198156217,0.0,-9.352552559250812e-05,9.812270699435249,0.0,4,-0.0002413994204623869,0.0002414228018437839,normal_settle,-0.8085,,
0.0,0.019758553957847484,0.0,-9.296123493074613e-05,9.812257162647049,0.0,4,-0.0002414228018437839,0.00024144604215251692,normal_settle,-0.80825,,
0.0,0.019758530857770296,0.0,-9.240030874637238e-05,9.812243704737496,0.0,4,-0.00024144604215251692,0.0002414691422297048,normal_settle,-0.808,,
