time_s,mechanical_energy_J,energy_error_J,ball_0_height_m
1.683259999998744760e+01,2.409682459620164809e+04,6.232459620164445369e+01,2.068202532541078664e+00
1.683279999998744714e+01,2.409682553931544680e+04,6.232553931544316583e+01,2.066682318708507715e+00
1.683299999998744667e+01,2.409682648242921641e+04,6.232648242921277415e+01,2.065161712475936717e+00
1.683319999998744620e+01,2.409682742554301876e+04,6.232742554301512428e+01,2.063640713843366115e+00
1.683339999998744574e+01,2.409682836865676654e+04,6.232836865676290472e+01,2.062119322810795463e+00
1.683359999998744527e+01,2.409682931177054706e+04,6.232931177054342697e+01,2.060597539378224763e+00
1.683379999998744481e+01,2.409683025488432395e+04,6.233025488432031125e+01,2.059075363545654014e+00
1.683399999998744434e+01,2.409683119799812266e+04,6.233119799811902340e+01,2.057552795313083216e+00
1.683419999998744387e+01,2.409683214111186317e+04,6.233214111185952788e+01,2.056029834680512369e+00
1.683439999998744341e+01,2.409683308422566915e+04,6.233308422566551599e+01,2.054506481647941474e+00
1.683459999998744294e+01,2.409683402733946787e+04,6.233402733946422813e+01,2.052982736215370529e+00
1.683479999998744248e+01,2.409683497045322292e+04,6.233497045321928454e+01,2.051458598382799536e+00
1.683499999998744201e+01,2.409683591356698889e+04,6.233591356698525487e+01,2.049934068150228939e+00
1.683519999998744154e+01,2.409683685668076942e+04,6.233685668076577713e+01,2.048409145517658292e+00
1.683539999998744108e+01,2.409683779979453902e+04,6.233779979453538544e+01,2.046883830485087596e+00
1.683559999998744061e+01,2.409683874290834501e+04,6.233874290834137355e+01,2.045358123052516852e+00
1.683579999998744015e+01,2.409683968602211462e+04,6.233968602211098187e+01,2.043832023219946059e+00
1.683599999998743968e+01,2.409684062913588787e+04,6.234062913588422816e+01,2.042305530987375217e+00
1.683619999998743921e+01,2.409684157224969385e+04,6.234157224969021627e+01,2.040778646354804327e+00
1.683639999998743875e+01,2.409684251536344163e+04,6.234251536343799671e+01,2.039251369322233387e+00
1.683659999998743828e+01,2.409684345847724398e+04,6.234345847724034684e+01,2.037723699889662399e+00
1.683679999998743781e+01,2.409684440159098813e+04,6.234440159098448930e+01,2.036195638057091806e+00
1.683699999998743735e+01,2.409684534470481958e+04,6.234534470481594326e+01,2.034667183824521164e+00
1.683719999998743688e+01,2.409684628781853826e+04,6.234628781853461987e+01,2.033138337191950473e+00
1.683739999998743642e+01,2.409684723093234425e+04,6.234723093234060798e+01,2.031609098159379734e+00
1.683759999998743595e+01,2.409684817404611022e+04,6.234817404610657832e+01,2.030079466726808946e+00
