time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
1.77,0.54,9.672088481238461e-07,5.307937317411415e-05,0.00045976354158483446,0.0004066841793246567,0.0031600182410330253,71.53505758414988,0.9303061577114835,0.026009796850086347,86.21093251937366,2.849358397132643,0.06610202010034688,0.0,0.0,nan
1.7750000000000001,0.5500000000000003,8.261080211013905e-07,5.241885446594097e-05,0.00047694589011371136,0.0004245270392857492,0.003568571992218412,84.37527229002838,0.8113986531688882,0.019233091192400947,100.94797447500659,2.766334612767734,0.054807134608780936,0.0,0.0,nan
1.78,0.56,7.635154588570003e-07,5.25509676663205e-05,0.0004945438704453409,0.00044199288822710514,0.0034931697882712633,10.659803464560675,0.2152349308709086,0.04038253267735629,15.339845755096118,0.47323333477836643,0.06169988177634075,37.28805923065263,2.019603289507183,0.10832439827530468
1.7850000000000001,0.5700000000000003,5.860554210812552e-07,5.167673953110352e-05,0.0005127133917994797,0.0004610366595443338,0.003808754263445647,9.615423348461432,0.009347012969773536,0.0019441708661260672,15.339845755096118,0.47323333477836643,0.06169988177634075,42.23231991191974,2.3108458471721995,0.10943494707331868
1.79,0.5800000000000001,9.265673384106776e-07,5.119360866956413e-05,0.0005314906011335552,0.00048029699246399105,0.003852066583931528,19.007472931733083,1.3206930838261257,0.1389656677212699,15.339845755096118,0.47323333477836643,0.06169988177634075,37.56764689997415,2.1356845892461904,0.11369807616285171
1.795,0.5899999999999999,7.180523766692204e-07,5.0090267905034125e-05,0.000550158554688096,0.0005000683013349771,0.003954261774197305,10.953125644011958,0.23334526133490877,0.04260797673995056,15.339845755096118,0.47323333477836643,0.06169988177634075,42.597910100511335,2.423812932053551,0.11379961722697078
1.8,0.6000000000000001,1.030844146043819e-06,4.9520771426614374e-05,0.0005698277382180095,0.0005203069886192679,0.0040477374568580644,76.57401955430807,0.9087336553617409,0.02373477742584078,91.88222335757816,2.964507778840006,0.06452842934161547,0.0,0.0,nan
1.805,0.6099999999999999,8.517524747730931e-07,4.819149762624875e-05,0.0005888154846616089,0.0005406239652074873,0.004063395317643968,20.49043327102138,1.3590456132397641,0.13265172046525692,102.92302732933892,2.782831736930181,0.05407597909116137,0.0,0.0,nan
1.81,0.6200000000000001,7.356079549936112e-07,4.781587631441653e-05,0.000608229311183095,0.0005604134639725089,0.0039578997530042214,9.562011526119813,0.014840172288669398,0.0031039854424211137,15.339845755096118,0.47323333477836643,0.06169988177634075,43.62065145839175,2.7230534012934253,0.12485156962366108
1.815,0.6299999999999999,9.923625157171045e-07,4.6268742153188214e-05,0.0006272163009271026,0.0005809475551359355,0.004106818232685415,10.510711001587493,0.2623872880726472,0.049927600146748845,83.06448462842671,3.374299304161478,0.0812452956099293,0.0,0.0,nan
1.82,0.6400000000000001,8.2867080664073e-07,4.60814408143051e-05,0.0006475227419286966,0.0006014413083903491,0.004098750650882626,10.763283938125317,0.2417326328710245,0.0449180072291446,15.339845755096118,0.47323333477836643,0.06169988177634075,40.17783516447547,2.2369923521678747,0.11135454874610984
1.825,0.6499999999999999,6.646474730587215e-07,4.540698864730075e-05,0.0006686589331366122,0.000623251951765269,0.004362128674984071,9.613055398145063,0.011852511732471248,0.0024659197812920775,15.339845755096118,0.47323333477836643,0.06169988177634075,44.313313612752204,2.575267869518017,0.11622998415432975
1.83,0.6600000000000001,9.347463674203027e-07,4.3733663915190846e-05,0.0006897961138747633,0.0006460624281316996,0.004562095273285999,10.663680042423035,0.26697495110047315,0.05007182324270304,89.69829273022272,3.2716435555519503,0.07294773302746733,0.0,0.0,nan
1.835,0.6699999999999999,1.2351016493994393e-06,4.3740994442487136e-05,0.0007113556494005024,0.0006676146294921637,0.004310440272092911,71.3911775946661,1.16170702940556,0.03254483448925082,86.03062138998172,3.520180856807599,0.08183553250999823,0.0,0.0,nan
1.84,0.6800000000000002,1.0729571613410371e-06,4.2867817683145404e-05,0.0007341968594118953,0.0006913290126249194,0.004742876626551042,85.61838966426635,1.0264157204993833,0.02397652477520884,102.36571337136354,3.45142865217434,0.06743329457692941,0.0,0.0,nan
1.845,0.69,8.89770376488741e-07,4.187963349977508e-05,0.0007568951696157455,0.0007150155142880976,0.004737300332635742,9.514080941110706,0.021729902666117816,0.004567945721845203,15.339845755096118,0.47323333477836643,0.06169988177634075,35.66930150030963,3.0658871652540403,0.17190620709112717
1.85,0.7000000000000002,1.2245525340404129e-06,4.0945946238934994e-05,0.000780274742282927,0.000739328796043992,0.004862656351178773,75.02985607658438,1.0401634004706641,0.027726653224789604,90.10827527491949,3.3782218429530246,0.07498138950381864,0.0,0.0,nan
1.855,0.71,1.0659331337592448e-06,3.968856981373392e-05,0.0008033742196857929,0.0007636856753379107,0.004871375858783826,20.301017143979678,1.685159414192113,0.16601723965263007,101.61429296895103,3.442529257483077,0.06775679202009438,0.0,0.0,nan
1.86,0.7200000000000002,1.0782101753648021e-06,3.704592745634727e-05,0.0008269852842204273,0.0007899393676780164,0.005250738468021033,10.671965092034624,0.26441970923422,0.049554080612872024,15.339845755096118,0.47323333477836643,0.06169988177634075,36.65112274014951,3.189581090903244,0.1740509350022838
1.865,0.73,8.466046210742206e-07,3.423004818614572e-05,0.0008506237645633519,0.0008163937018252909,0.005290866829455012,9.595573887751566,0.019267047282749902,0.004015819691064784,15.339845755096118,0.47323333477836643,0.06169988177634075,43.433388325345334,3.307171169844591,0.15228704447701163
