time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
5.505,0.5,-1.4146015018923208e-05,-0.015605772845447063,0.08285491168498993,0.09846068173646927,0.005081295967102159,9.611719376158938,0.14730613905144319,0.03065136075795631,68.18525782402938,2.16119230346884,0.0633917762413214,59.57341323626177,7.702056740410504,0.2585736261195904
5.51,0.5,-1.4947756426408887e-05,-0.01563064195215702,0.08285491168498993,0.0984855517745018,0.0049740076065064535,10.770778412530726,0.9911377426589818,0.18404198929687235,68.18918104372618,2.198971718654154,0.06449620555624705,59.57341323626177,7.702056740410504,0.2585736261195904
5.515,0.5,-1.4003278010932263e-05,-0.015655530616641045,0.08285491168498993,0.09851044416427612,0.004978477954864608,9.641327614965448,0.1392613181374594,0.028888411160574067,59.35343285932712,2.471491229359956,0.08328048135708033,59.57341323626177,7.702056740410504,0.2585736261195904
5.5200000000000005,0.5,-1.4727939742442686e-05,-0.015681112185120583,0.08285491168498993,0.09853602200746536,0.005115568637847101,9.702561054681615,0.1049092579055499,0.021625065240878805,59.34733588194582,2.4911730450929337,0.08395231253677148,59.57341323626177,7.702056740410504,0.2585736261195904
5.525,0.5,-1.539951335871592e-05,-0.01570671983063221,0.08285491168498993,0.09856162965297699,0.005121529102325549,61.57039240325437,4.958406992824661,0.16106465459403435,59.350180180928945,2.4981223207489527,0.08418246795994318,59.57341323626177,7.702056740410504,0.2585736261195904
5.53,0.5,-1.4663377442047931e-05,-0.015731899067759514,0.08285491168498993,0.09858681261539459,0.005036592483520615,9.72074461311712,0.09770074239557908,0.02010149351393148,68.17733224770923,2.240951558324682,0.06573890424995261,59.57341323626177,7.702056740410504,0.2585736261195904
5.535,0.5,-1.5289067960111424e-05,-0.015756886452436447,0.08285491168498993,0.09861180186271667,0.004997849464416611,69.33155627309164,6.893264580322496,0.19884926722747895,68.19197903209876,2.2489946819986004,0.0659606808284585,59.57341323626177,7.702056740410504,0.2585736261195904
5.54,0.5,-1.4459861631621607e-05,-0.01578238606452942,0.08285491168498993,0.09863729774951935,0.005099177360534776,9.601879639762231,0.13524513311046468,0.028170553721669798,59.35047727431225,2.518815546695816,0.08487936954758059,59.57341323626177,7.702056740410504,0.2585736261195904
5.545,0.5,-1.5359039025497623e-05,-0.015808161348104477,0.08285491168498993,0.0986630767583847,0.005155801773071399,17.082701279084496,5.2183975876067725,0.6109569560870339,59.356081489893775,2.532624157648107,0.0853366359125079,59.57341323626177,7.702056740410504,0.2585736261195904
5.55,0.5,-1.4405508409254253e-05,-0.01583375409245491,0.08285491168498993,0.09868866205215454,0.0051170587539673944,9.600420352987408,0.12860942822844545,0.02679245772575478,68.18890322580428,2.269882205148673,0.0665762931435359,59.57341323626177,7.702056740410504,0.2585736261195904
5.555,0.5,-1.5269344658008777e-05,-0.01585891656577587,0.08285491168498993,0.09871383011341095,0.005033612251281846,18.20808506233956,5.2984079072155845,0.5819840899331553,68.16442234696143,2.2827543119370945,0.06697788181399744,59.57341323626177,7.702056740410504,0.2585736261195904
5.5600000000000005,0.5,-1.422904824721627e-05,-0.015884341672062874,0.08285491168498993,0.09873925149440765,0.005084276199340026,9.61539971387725,0.15553947823140712,0.03235216067137128,59.358432998846325,2.55799049807034,0.08618793889387398,59.57341323626177,7.702056740410504,0.2585736261195904
5.565,0.5,-1.5072195310494862e-05,-0.01591029390692711,0.08285491168498993,0.09876520931720734,0.0051915645599366345,10.611543431306115,0.9857862201931537,0.1857950686579471,59.34403691086273,2.5692048265835212,0.08658678985531694,59.57341323626177,7.702056740410504,0.2585736261195904
