time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_phi_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_phi_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_phi_min_m,solver_iterations,line_search_iterations,truncated_contacts
4.9670000000000005,5.5464,8.599538428524095e-05,-0.0007609013700857759,19.541834949817645,1.149558132686958,0.1176509918990678,0.5650763643929302,4,-0.0005785208195447922,0.00017124957237100308,-0.0018223935039713979,9.75817386624722,0.8868314148428396,0.1817617572710652,0.23673483749608748,4,-0.00027411707560531795,0.1630426196815833,0.5048870739992708,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9675,5.547200000000001,8.55499283322278e-05,-0.0008909134194254875,19.54639220687198,1.137519918391189,0.11639180329055997,0.6419693975118769,4,-0.0005782023072242737,0.00017018401565436353,-0.0021311293821781874,9.760108156568396,0.8774958462199426,0.17981272997049771,0.24561637319759408,4,-0.0002739941992331296,0.16329667557416627,0.5080994048621505,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.968,5.548,8.504015291390526e-05,-0.0010195544455200434,19.55044706341128,1.1248052290454953,0.1150669573332235,0.743561038712439,4,-0.000577801838517189,0.00016896589665846978,-0.0024362499825656414,9.763200550541736,0.8675231195906421,0.1777128545295539,0.2540122906478112,4,-0.000273863784968853,0.16355233415648485,0.5113071666564792,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9685,5.5488,8.446680745390761e-05,-0.0011466884752735496,19.554683479500888,1.1112643333720602,0.1136571026104304,0.847343144233944,4,-0.0005773454904556274,0.00016759708530442868,-0.002737613976933062,9.766143148389157,0.8569962410958059,0.17550351824141758,0.2619982441510272,4,-0.00027372216572985053,0.16380959280919427,0.5145100820809603,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.969,5.5496,8.383067775565717e-05,-0.0012722640531137586,19.559280271239288,1.0970559606473615,0.11217753878812345,0.9471055961762651,4,-0.0005768388509750366,0.00016607958975654175,-0.0030349906301125884,9.768814435282215,0.8459048684112982,0.17318475522600313,0.2694950425982649,4,-0.00027355074416846037,0.16406844873832682,0.5177078093402088,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9695,5.550400000000001,8.313247686300013e-05,-0.0013963995734229684,19.5640619352398,1.082684405995097,0.11068094239110028,0.9999999958844719,4,-0.0005762744694948196,0.00016441554914634754,-0.003328062011860311,9.771716896676397,0.8344134404367083,0.17078133745780397,0.2764380578350604,4,-0.00027335702907294035,0.16432889909170711,0.5209002085030079,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.97,5.5512,8.237293964765552e-05,-0.001519072917290032,19.56816977085752,1.0679405993476054,0.10915079047791867,0.9999999970001654,4,-0.0005756299942731857,0.00016260719719283362,-0.00361668539699167,9.774973252284076,0.8225938258252127,0.168306102655166,0.2828226324265516,4,-0.0002731631975620985,0.16459094090074444,0.5240871147252619,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9705,5.552,8.15528664649609e-05,-0.0016401531174778938,19.573218700421194,1.0523815813992248,0.10753280771103617,0.9999999976917188,4,-0.0005749519914388657,0.00016065683309860607,-0.0039007156156003475,9.778438785281331,0.8102211404665135,0.16571584856389793,0.2885414084474826,4,-0.0002729470725171268,0.16485457106588086,0.5272682518698275,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.971,5.5528,8.06731377057876e-05,-0.0017594516975805163,19.578197261899,1.0359231470499517,0.10582416074292549,0.999999998150138,4,-0.0005742181092500687,0.00015856679244605904,-0.004180079908110201,9.781493779434522,0.7973259760208126,0.16302744631851246,0.29371803121702456,4,-0.0002727160754147917,0.1651197863711431,0.5304432990960777,0.0,0.0,nan,nan,0,nan,-1,-1,0
4.9715,5.5536,7.973469924462545e-05,-0.0018768793670460582,19.583229740607983,1.0187519380325636,0.1040433014907719,0.9999999984691845,4,-0.0005734264850616455,0.00015633949085312043,-0.004454600741155446,9.784257234856252,0.7838966462126591,0.1602363117396465,0.2983104630641075,4,-0.00027245152159594,0.16538659835619995,0.5336120491847396,0.0,0.0,nan,nan,0,nan,-1,-1,0
