time_s,box_vx,box_vy,box_vz,ball_vx,ball_vy,ball_vz
7.159999999999999698e-01,1.717073619365692139e-01,3.071648478507995605e-01,1.308838743716478348e-02,1.024152487516403198e-01,1.861636489629745483e-01,-7.701592985540628433e-03
7.179999999999999716e-01,1.827482432126998901e-01,3.255000412464141846e-01,-1.889976672828197479e-02,1.024152487516403198e-01,1.861636489629745483e-01,-2.732159383594989777e-02
7.199999999999999734e-01,1.769571751356124878e-01,3.223703801631927490e-01,3.407138166949152946e-03,1.024152487516403198e-01,1.861636489629745483e-01,-4.694159328937530518e-02
7.219999999999999751e-01,1.821742057800292969e-01,3.348473608493804932e-01,-4.359376430511474609e-02,1.221895515918731689e-01,1.995754241943359375e-01,-1.568495482206344604e-02
7.239999999999999769e-01,1.858354508876800537e-01,3.341412544250488281e-01,-5.785067565739154816e-03,1.218374446034431458e-01,1.997535377740859985e-01,-3.481170162558555603e-02
7.259999999999999787e-01,1.770658791065216064e-01,3.262969553470611572e-01,-1.010729465633630753e-02,1.209089457988739014e-01,1.942711472511291504e-01,3.046011924743652344e-02
7.279999999999999805e-01,1.810533553361892700e-01,3.235417008399963379e-01,-1.169738918542861938e-02,1.209089457988739014e-01,1.942711472511291504e-01,1.084011886268854141e-02
7.299999999999999822e-01,1.734377294778823853e-01,3.207442760467529297e-01,-9.461069479584693909e-03,1.209089457988739014e-01,1.942711472511291504e-01,-8.779881522059440613e-03
7.319999999999999840e-01,1.653033792972564697e-01,2.967099249362945557e-01,5.298672989010810852e-02,1.015543341636657715e-01,1.801552325487136841e-01,2.592071704566478729e-02
7.339999999999999858e-01,1.749666929244995117e-01,3.089139461517333984e-01,2.050908654928207397e-02,1.014213487505912781e-01,1.878113895654678345e-01,1.587240770459175110e-02
7.359999999999999876e-01,1.681051254272460938e-01,3.082017600536346436e-01,2.098228409886360168e-02,1.122568175196647644e-01,1.851604133844375610e-01,5.396669358015060425e-02
7.379999999999999893e-01,1.798107922077178955e-01,3.285362422466278076e-01,-6.818420253694057465e-03,1.146090701222419739e-01,1.890394091606140137e-01,4.001722112298011780e-02
7.399999999999999911e-01,1.824402064085006714e-01,3.266445398330688477e-01,1.854267902672290802e-02,1.146090701222419739e-01,1.890394091606140137e-01,2.039721980690956116e-02
7.419999999999999929e-01,1.888033151626586914e-01,3.363955318927764893e-01,-2.797904424369335175e-02,1.146090701222419739e-01,1.890394091606140137e-01,7.772189565002918243e-04
7.439999999999999947e-01,1.852427721023559570e-01,3.353352546691894531e-01,2.164069795981049538e-03,1.146090701222419739e-01,1.890394091606140137e-01,-1.884278096258640289e-02
7.459999999999999964e-01,1.890172064304351807e-01,3.396109938621520996e-01,-1.638086140155792236e-02,1.146090701222419739e-01,1.890394091606140137e-01,-3.846278041601181030e-02
7.479999999999999982e-01,1.871597915887832642e-01,3.286959230899810791e-01,-6.335545331239700317e-03,1.146090701222419739e-01,1.890394091606140137e-01,-5.808278173208236694e-02
7.500000000000000000e-01,1.853099316358566284e-01,3.317056894302368164e-01,-2.199673792347311974e-03,1.170157045125961304e-01,1.953797042369842529e-01,-5.429041013121604919e-02
7.520000000000000018e-01,1.842167228460311890e-01,3.216848373413085938e-01,-1.334825647063553333e-03,1.112731471657752991e-01,2.052481770515441895e-01,3.595412522554397583e-02
7.540000000000000036e-01,1.840650290250778198e-01,3.249004781246185303e-01,4.136869218200445175e-03,1.112731471657752991e-01,2.052481770515441895e-01,1.633412390947341919e-02
7.560000000000000053e-01,1.837833374738693237e-01,3.199075162410736084e-01,7.975614629685878754e-03,1.108316108584403992e-01,2.041128575801849365e-01,4.759706184267997742e-02
7.580000000000000071e-01,1.897438764572143555e-01,3.304581642150878906e-01,-8.320011198520660400e-03,1.108316108584403992e-01,2.041128575801849365e-01,2.797706052660942078e-02
7.600000000000000089e-01,1.830438822507858276e-01,3.298705220222473145e-01,7.148024626076221466e-03,1.108316108584403992e-01,2.041128575801849365e-01,8.357060141861438751e-03
7.620000000000000107e-01,1.932493001222610474e-01,3.493521809577941895e-01,-3.237335383892059326e-02,1.108316108584403992e-01,2.041128575801849365e-01,-1.126294024288654327e-02
7.640000000000000124e-01,1.948521882295608521e-01,3.439954817295074463e-01,-4.420903511345386505e-03,1.108316108584403992e-01,2.041128575801849365e-01,-3.088294155895709991e-02
7.660000000000000142e-01,1.865601837635040283e-01,3.375904560089111328e-01,-1.495418138802051544e-03,1.108316108584403992e-01,2.041128575801849365e-01,-5.050294101238250732e-02
7.680000000000000160e-01,1.915294229984283447e-01,3.355671763420104980e-01,-4.834703286178410053e-04,1.084344983100891113e-01,2.103995531797409058e-01,-4.972652345895767212e-02
7.700000000000000178e-01,1.841093003749847412e-01,3.337734937667846680e-01,1.699694548733532429e-03,1.230160593986511230e-01,2.008825540542602539e-01,3.857294842600822449e-02
7.720000000000000195e-01,1.882139891386032104e-01,3.328425586223602295e-01,5.614160094410181046e-03,1.230160593986511230e-01,2.008825540542602539e-01,1.895294710993766785e-02
7.740000000000000213e-01,1.825709789991378784e-01,3.319533169269561768e-01,8.924852125346660614e-03,1.230160593986511230e-01,2.008825540542602539e-01,-6.670537404716014862e-04
7.760000000000000231e-01,1.867827326059341431e-01,3.310916423797607422e-01,1.074696332216262817e-02,1.186823174357414246e-01,2.026060223579406738e-01,-1.445707958191633224e-02
7.780000000000000249e-01,1.820894926786422729e-01,3.308733403682708740e-01,1.535720098763704300e-02,1.213803887367248535e-01,1.989635825157165527e-01,4.942147806286811829e-02
7.800000000000000266e-01,1.875974684953689575e-01,3.315593004226684570e-01,2.214618399739265442e-02,1.213803887367248535e-01,1.989635825157165527e-01,2.980147674679756165e-02
7.820000000000000284e-01,1.978773176670074463e-01,3.499387502670288086e-01,-1.519098784774541855e-02,1.213803887367248535e-01,1.989635825157165527e-01,1.018147636204957962e-02
7.840000000000000302e-01,1.906097531318664551e-01,3.462479114532470703e-01,7.569078356027603149e-03,1.213803887367248535e-01,1.989635825157165527e-01,-9.438524022698402405e-03
7.860000000000000320e-01,1.983575522899627686e-01,3.606381416320800781e-01,-3.755094483494758606e-02,1.213803887367248535e-01,1.989635825157165527e-01,-2.905852533876895905e-02
7.880000000000000338e-01,2.014472633600234985e-01,3.568736910820007324e-01,-3.530383110046386719e-03,1.189729571342468262e-01,2.072711139917373657e-01,-3.786682337522506714e-02
7.900000000000000355e-01,1.902790814638137817e-01,3.479048311710357666e-01,-7.204086519777774811e-03,1.285024434328079224e-01,2.082756906747817993e-01,3.382947295904159546e-02
7.920000000000000373e-01,1.947170346975326538e-01,3.453445732593536377e-01,-8.367919363081455231e-03,1.285024434328079224e-01,2.082756906747817993e-01,1.420947257429361343e-02
7.940000000000000391e-01,1.879424303770065308e-01,3.441436588764190674e-01,1.951997866854071617e-03,1.285024434328079224e-01,2.082756906747817993e-01,-5.410528276115655899e-03
7.960000000000000409e-01,1.932321190834045410e-01,3.430548906326293945e-01,1.457998249679803848e-02,1.285024434328079224e-01,2.082756906747817993e-01,-2.503052912652492523e-02
7.980000000000000426e-01,1.873856633901596069e-01,3.414433896541595459e-01,1.136005111038684845e-02,1.285024434328079224e-01,2.082756906747817993e-01,-4.465052857995033264e-02
8.000000000000000444e-01,1.917629688978195190e-01,3.407755792140960693e-01,1.519486214965581894e-02,1.097953692078590393e-01,2.131301015615463257e-01,-2.844699285924434662e-02
8.020000000000000462e-01,1.862254142761230469e-01,3.409258723258972168e-01,1.969713158905506134e-02,1.237896457314491272e-01,2.053283452987670898e-01,5.338402092456817627e-02
8.040000000000000480e-01,1.939273625612258911e-01,3.493682146072387695e-01,6.375653669238090515e-03,1.237896457314491272e-01,2.053283452987670898e-01,3.376401960849761963e-02
8.060000000000000497e-01,1.942549794912338257e-01,3.420087099075317383e-01,1.565893739461898804e-02,1.179407685995101929e-01,2.169417738914489746e-01,5.542358011007308960e-02
8.080000000000000515e-01,2.052760571241378784e-01,3.593126237392425537e-01,-2.367743477225303650e-02,1.179407685995101929e-01,2.169417738914489746e-01,3.580357879400253296e-02
8.100000000000000533e-01,2.037575989961624146e-01,3.594710826873779297e-01,1.023366581648588181e-02,1.179407685995101929e-01,2.169417738914489746e-01,1.618357747793197632e-02
8.120000000000000551e-01,2.096070945262908936e-01,3.721387982368469238e-01,-4.201370477676391602e-02,1.179407685995101929e-01,2.169417738914489746e-01,-3.436423372477293015e-03
8.140000000000000568e-01,2.088346928358078003e-01,3.678404986858367920e-01,1.251152716577053070e-03,1.179407685995101929e-01,2.169417738914489746e-01,-2.305642329156398773e-02
8.160000000000000586e-01,2.120255976915359497e-01,3.711538016796112061e-01,-2.611376531422138214e-02,1.179407685995101929e-01,2.169417738914489746e-01,-4.267642274498939514e-02
8.180000000000000604e-01,1.999245584011077881e-01,3.652540743350982666e-01,-2.266045100986957550e-02,1.179407685995101929e-01,2.169417738914489746e-01,-6.229642406105995178e-02
8.200000000000000622e-01,1.879496276378631592e-01,3.314296901226043701e-01,5.692720785737037659e-02,1.179407685995101929e-01,2.169417738914489746e-01,-8.191642165184020996e-02
8.220000000000000639e-01,1.978635638952255249e-01,3.486371934413909912e-01,1.736624911427497864e-02,1.162106469273567200e-01,2.146468758583068848e-01,-3.424656391143798828e-02
8.240000000000000657e-01,1.924382001161575317e-01,3.474521636962890625e-01,2.552142180502414703e-02,1.283574253320693970e-01,2.084431648254394531e-01,5.753590539097785950e-02
8.260000000000000675e-01,2.013069987297058105e-01,3.668442666530609131e-01,-7.586094550788402557e-03,1.290691792964935303e-01,2.099931538105010986e-01,4.004791006445884705e-02
8.280000000000000693e-01,2.028621435165405273e-01,3.623504936695098877e-01,1.965584047138690948e-02,1.290691792964935303e-01,2.099931538105010986e-01,2.042790874838829041e-02
8.300000000000000711e-01,2.115775793790817261e-01,3.743190169334411621e-01,-2.483551762998104095e-02,1.290691792964935303e-01,2.099931538105010986e-01,8.079078979790210724e-04
8.320000000000000728e-01,2.044462710618972778e-01,3.695236742496490479e-01,6.582773290574550629e-03,1.357463747262954712e-01,2.233443111181259155e-01,5.211839824914932251e-02
8.339999999999999636e-01,2.100529521703720093e-01,3.826870024204254150e-01,-4.243388026952743530e-02,1.357463747262954712e-01,2.233443111181259155e-01,3.249839693307876587e-02
8.359999999999999654e-01,2.121782004833221436e-01,3.768417835235595703e-01,-1.261860504746437073e-02,1.357463747262954712e-01,2.233443111181259155e-01,1.287839654833078384e-02
8.379999999999999671e-01,2.126246541738510132e-01,3.707126975059509277e-01,-2.245699800550937653e-02,1.357463747262954712e-01,2.233443111181259155e-01,-6.741604302078485489e-03
8.399999999999999689e-01,2.093983590602874756e-01,3.704057931900024414e-01,1.974368933588266373e-03,1.357463747262954712e-01,2.233443111181259155e-01,-2.636160515248775482e-02
8.419999999999999707e-01,2.055889815092086792e-01,3.722993731498718262e-01,-1.937919296324253082e-02,1.357463747262954712e-01,2.233443111181259155e-01,-4.598160460591316223e-02
8.439999999999999725e-01,2.087075561285018921e-01,3.669653236865997314e-01,7.160526700317859650e-03,1.196336895227432251e-01,2.289858907461166382e-01,-4.377691447734832764e-02
8.459999999999999742e-01,1.855576336383819580e-01,3.293951153755187988e-01,8.879356086254119873e-02,1.144706159830093384e-01,2.022017687559127808e-01,7.532802969217300415e-02
8.479999999999999760e-01,2.024658024311065674e-01,3.600285649299621582e-01,2.799628488719463348e-02,1.144706159830093384e-01,2.022017687559127808e-01,5.570802837610244751e-02
8.499999999999999778e-01,2.140983045101165771e-01,3.802241981029510498e-01,8.780056305113248527e-06,1.144706159830093384e-01,2.022017687559127808e-01,3.608802706003189087e-02
8.519999999999999796e-01,2.264795750379562378e-01,4.017022252082824707e-01,-2.612251043319702148e-02,1.144706159830093384e-01,2.022017687559127808e-01,1.646802574396133423e-02
8.539999999999999813e-01,2.271249145269393921e-01,4.051113724708557129e-01,-2.593809738755226135e-02,1.144706159830093384e-01,2.022017687559127808e-01,-3.151975106447935104e-03
8.559999999999999831e-01,2.282085269689559937e-01,4.030951261520385742e-01,1.903173699975013733e-02,1.144706159830093384e-01,2.022017687559127808e-01,-2.277197502553462982e-02
8.579999999999999849e-01,2.392049431800842285e-01,4.223882853984832764e-01,-1.423001941293478012e-02,1.144706159830093384e-01,2.022017687559127808e-01,-4.239197447896003723e-02
8.599999999999999867e-01,2.320426106452941895e-01,4.146580398082733154e-01,2.444390207529067993e-02,1.144706159830093384e-01,2.022017687559127808e-01,-6.201197579503059387e-02
8.619999999999999885e-01,2.229823470115661621e-01,4.030491709709167480e-01,-5.623716861009597778e-02,1.437335014343261719e-01,2.393664270639419556e-01,-2.250397577881813049e-02
8.639999999999999902e-01,2.221645265817642212e-01,3.960806727409362793e-01,-8.528402075171470642e-03,1.437335014343261719e-01,2.393664270639419556e-01,-4.212397709488868713e-02
8.659999999999999920e-01,2.091232836246490479e-01,3.805671036243438721e-01,-1.767546311020851135e-02,1.417384743690490723e-01,2.278560698032379150e-01,3.287956863641738892e-02
8.679999999999999938e-01,2.111610174179077148e-01,3.772082030773162842e-01,-2.735337009653449059e-03,1.417384743690490723e-01,2.278560698032379150e-01,1.325956825166940689e-02
8.699999999999999956e-01,2.055900096893310547e-01,3.781876266002655029e-01,8.023928967304527760e-04,1.417384743690490723e-01,2.278560698032379150e-01,-6.360432598739862442e-03
8.719999999999999973e-01,2.139489203691482544e-01,3.775301277637481689e-01,2.394305309280753136e-03,1.401773244142532349e-01,2.285212725400924683e-01,-2.385919541120529175e-02
8.739999999999999991e-01,2.055529952049255371e-01,3.747564852237701416e-01,1.669938862323760986e-02,1.401773244142532349e-01,2.285212725400924683e-01,-4.347919672727584839e-02
8.760000000000000009e-01,2.108993232250213623e-01,3.728200197219848633e-01,1.626321487128734589e-02,1.206069439649581909e-01,2.332407087087631226e-01,-3.195501491427421570e-02
8.780000000000000027e-01,2.036625742912292480e-01,3.718793392181396484e-01,2.299931645393371582e-02,1.356360763311386108e-01,2.235821634531021118e-01,5.878186970949172974e-02
8.800000000000000044e-01,2.106478512287139893e-01,3.803348243236541748e-01,9.480261243879795074e-03,1.356360763311386108e-01,2.235821634531021118e-01,3.916186839342117310e-02
8.820000000000000062e-01,2.105228453874588013e-01,3.704126477241516113e-01,1.791617646813392639e-02,1.273279637098312378e-01,2.354556173086166382e-01,6.144838407635688782e-02
8.840000000000000080e-01,2.228281050920486450e-01,3.888795971870422363e-01,-1.566220819950103760e-02,1.273279637098312378e-01,2.354556173086166382e-01,4.182838276028633118e-02
8.860000000000000098e-01,2.189954370260238647e-01,3.873177766799926758e-01,1.284783426672220230e-02,1.273279637098312378e-01,2.354556173086166382e-01,2.220838144421577454e-02
8.880000000000000115e-01,2.275002896785736084e-01,4.034267067909240723e-01,-3.226619213819503784e-02,1.273279637098312378e-01,2.354556173086166382e-01,2.588380593806505203e-03
8.900000000000000133e-01,2.240743190050125122e-01,3.921068608760833740e-01,6.323745939880609512e-03,1.273279637098312378e-01,2.354556173086166382e-01,-1.703161932528018951e-02
8.920000000000000151e-01,2.327331155538558960e-01,4.065848588943481445e-01,-3.968470543622970581e-02,1.273279637098312378e-01,2.354556173086166382e-01,-3.665161877870559692e-02
8.940000000000000169e-01,2.284744977951049805e-01,4.030488729476928711e-01,-4.414530470967292786e-03,1.273279637098312378e-01,2.354556173086166382e-01,-5.627162009477615356e-02
8.960000000000000187e-01,2.231116145849227905e-01,4.021596014499664307e-01,-2.049895934760570526e-02,1.273279637098312378e-01,2.354556173086166382e-01,-7.589162141084671021e-02
8.980000000000000204e-01,2.238723337650299072e-01,3.944591879844665527e-01,-6.920489831827580929e-04,1.275988370180130005e-01,2.465722858905792236e-01,-5.789319053292274475e-02
9.000000000000000222e-01,2.051874846220016479e-01,3.621792197227478027e-01,5.991147458553314209e-02,1.215535253286361694e-01,2.273543179035186768e-01,4.876884818077087402e-02
9.020000000000000240e-01,2.111599445343017578e-01,3.758787214756011963e-01,3.723395243287086487e-02,1.307291090488433838e-01,2.255564481019973755e-01,4.083658009767532349e-02
9.040000000000000258e-01,2.257317900657653809e-01,3.993896543979644775e-01,-7.209423347376286983e-04,1.307291090488433838e-01,2.255564481019973755e-01,2.121657878160476685e-02
9.060000000000000275e-01,2.298481613397598267e-01,4.027850627899169922e-01,3.213316202163696289e-03,1.322296857833862305e-01,2.372318357229232788e-01,1.631122082471847534e-02
9.080000000000000293e-01,2.406888753175735474e-01,4.208212792873382568e-01,-2.766113542020320892e-02,1.327936798334121704e-01,2.391700744628906250e-01,-7.854771101847290993e-04
9.100000000000000311e-01,2.316047698259353638e-01,4.129468500614166260e-01,3.265996463596820831e-03,1.557086110115051270e-01,2.480070739984512329e-01,5.846627056598663330e-02
9.120000000000000329e-01,2.328955978155136108e-01,4.147769510746002197e-01,4.035201389342546463e-03,1.557086110115051270e-01,2.480070739984512329e-01,3.884626924991607666e-02
9.140000000000000346e-01,2.251707762479782104e-01,3.959543704986572266e-01,1.307305786758661270e-02,1.557086110115051270e-01,2.480070739984512329e-01,1.922626793384552002e-02
9.160000000000000364e-01,2.240981310606002808e-01,4.028852880001068115e-01,-1.185614988207817078e-02,1.557086110115051270e-01,2.480070739984512329e-01,-3.937329165637493134e-04
9.180000000000000382e-01,2.260760068893432617e-01,3.977291584014892578e-01,-3.406478790566325188e-03,1.557086110115051270e-01,2.480070739984512329e-01,-2.001373283565044403e-02
9.200000000000000400e-01,2.289541810750961304e-01,4.057909846305847168e-01,-6.971936672925949097e-03,1.557086110115051270e-01,2.480070739984512329e-01,-3.963373228907585144e-02
9.220000000000000417e-01,2.257785946130752563e-01,3.934820592403411865e-01,7.872400805354118347e-03,1.557086110115051270e-01,2.480070739984512329e-01,-5.925373360514640808e-02
9.240000000000000435e-01,2.321792542934417725e-01,4.024190306663513184e-01,3.368100442457944155e-05,1.363242417573928833e-01,2.506114244461059570e-01,-5.442554876208305359e-02
9.260000000000000453e-01,2.219633907079696655e-01,3.979831933975219727e-01,1.626312173902988434e-02,1.478914469480514526e-01,2.393153905868530273e-01,5.586828663945198059e-02
9.280000000000000471e-01,2.325391620397567749e-01,4.192016422748565674e-01,-3.186071664094924927e-02,1.478914469480514526e-01,2.393153905868530273e-01,3.624828532338142395e-02
9.300000000000000488e-01,2.330254763364791870e-01,4.096103608608245850e-01,-6.053952500224113464e-03,1.478914469480514526e-01,2.393153905868530273e-01,1.662828400731086731e-02
9.320000000000000506e-01,2.346657365560531616e-01,4.164997339248657227e-01,-1.762859523296356201e-02,1.478914469480514526e-01,2.393153905868530273e-01,-2.991716843098402023e-03
9.340000000000000524e-01,2.313181906938552856e-01,4.035488069057464600e-01,1.030852645635604858e-02,1.478914469480514526e-01,2.393153905868530273e-01,-2.261171676218509674e-02
9.360000000000000542e-01,2.287081331014633179e-01,4.116221666336059570e-01,-8.163402788341045380e-03,1.478914469480514526e-01,2.393153905868530273e-01,-4.223171621561050415e-02
9.380000000000000560e-01,2.324350178241729736e-01,4.059323668479919434e-01,9.157569147646427155e-03,1.365104764699935913e-01,2.500688731670379639e-01,-4.227924719452857971e-02
9.400000000000000577e-01,2.229736596345901489e-01,4.020895659923553467e-01,1.609115116298198700e-02,1.489569246768951416e-01,2.414698600769042969e-01,5.704424530267715454e-02
9.420000000000000595e-01,2.276611030101776123e-01,4.004158973693847656e-01,1.573221758008003235e-02,1.489569246768951416e-01,2.414698600769042969e-01,3.742424398660659790e-02
9.440000000000000613e-01,2.311741411685943604e-01,4.091311097145080566e-01,4.075293894857168198e-03,1.489569246768951416e-01,2.414698600769042969e-01,1.780424267053604126e-02
9.460000000000000631e-01,2.303040921688079834e-01,4.133968353271484375e-01,-2.740195486694574356e-03,1.489569246768951416e-01,2.414698600769042969e-01,-1.815758179873228073e-03
9.480000000000000648e-01,2.370986044406890869e-01,4.179643988609313965e-01,1.313566113822162151e-03,1.489569246768951416e-01,2.414698600769042969e-01,-2.143575809895992279e-02
9.500000000000000666e-01,2.420913726091384888e-01,4.226333200931549072e-01,5.336665082722902298e-03,1.462501436471939087e-01,2.473320662975311279e-01,-3.298465907573699951e-02
9.520000000000000684e-01,2.407462894916534424e-01,4.265743494033813477e-01,-3.510453505441546440e-03,1.491711586713790894e-01,2.487447857856750488e-01,-4.854869842529296875e-02
9.540000000000000702e-01,2.350568771362304688e-01,4.254579842090606689e-01,-1.925761997699737549e-02,1.588809043169021606e-01,2.551338970661163330e-01,3.811384737491607666e-02
9.560000000000000719e-01,2.430008202791213989e-01,4.234936237335205078e-01,-1.847409829497337341e-02,1.478950977325439453e-01,2.690369784832000732e-01,4.064429178833961487e-02
9.580000000000000737e-01,2.447175532579421997e-01,4.285416305065155029e-01,-2.697571739554405212e-02,1.478950977325439453e-01,2.690369784832000732e-01,2.102429047226905823e-02
9.599999999999999645e-01,2.355008721351623535e-01,4.208443760871887207e-01,3.094098647125065327e-04,1.478950977325439453e-01,2.690369784832000732e-01,1.404289621859788895e-03
9.619999999999999662e-01,2.381764501333236694e-01,4.176429808139801025e-01,-1.510083442553877831e-03,1.478950977325439453e-01,2.690369784832000732e-01,-1.821571029722690582e-02
9.639999999999999680e-01,2.281225919723510742e-01,4.142838418483734131e-01,1.243460178375244141e-02,1.478950977325439453e-01,2.690369784832000732e-01,-3.783570975065231323e-02
9.659999999999999698e-01,2.329748719930648804e-01,4.202709197998046875e-01,3.710810327902436256e-03,1.482641398906707764e-01,2.577857077121734619e-01,-4.338371753692626953e-02
9.679999999999999716e-01,2.321891337633132935e-01,4.075207114219665527e-01,2.768449671566486359e-02,1.415735781192779541e-01,2.574349045753479004e-01,6.490457057952880859e-02
9.699999999999999734e-01,2.376360297203063965e-01,4.171248972415924072e-01,5.906821694225072861e-03,1.415735781192779541e-01,2.574349045753479004e-01,4.528456926345825195e-02
9.719999999999999751e-01,2.355845123529434204e-01,4.164717197418212891e-01,-7.109799189493060112e-04,1.415735781192779541e-01,2.574349045753479004e-01,2.566456794738769531e-02
9.739999999999999769e-01,2.355797141790390015e-01,4.196062684059143066e-01,2.372072823345661163e-02,1.415735781192779541e-01,2.574349045753479004e-01,6.044567096978425980e-03
9.759999999999999787e-01,2.472338825464248657e-01,4.395245611667633057e-01,-1.644920744001865387e-02,1.415735781192779541e-01,2.574349045753479004e-01,-1.357543375343084335e-02
9.779999999999999805e-01,2.419379651546478271e-01,4.238301813602447510e-01,1.453746389597654343e-02,1.415735781192779541e-01,2.574349045753479004e-01,-3.319543600082397461e-02
9.799999999999999822e-01,2.517091035842895508e-01,4.385912418365478516e-01,-3.437166288495063782e-02,1.522352546453475952e-01,2.778025567531585693e-01,7.413886953145265579e-03
9.819999999999999840e-01,2.475146949291229248e-01,4.362628161907196045e-01,1.206928770989179611e-02,1.522352546453475952e-01,2.778025567531585693e-01,-1.220611389726400375e-02
9.839999999999999858e-01,2.416743040084838867e-01,4.193040430545806885e-01,2.512044273316860199e-03,1.522352546453475952e-01,2.778025567531585693e-01,-3.182611614465713501e-02
9.859999999999999876e-01,2.396651357412338257e-01,4.201807677745819092e-01,5.497276782989501953e-03,1.514192074537277222e-01,2.635542750358581543e-01,-3.360615670680999756e-02
9.879999999999999893e-01,2.381920814514160156e-01,4.117859601974487305e-01,2.810944803059101105e-02,1.444418579339981079e-01,2.611213326454162598e-01,6.812865287065505981e-02
9.899999999999999911e-01,2.496441453695297241e-01,4.331538379192352295e-01,-1.317968405783176422e-02,1.446173191070556641e-01,2.614516615867614746e-01,4.897619783878326416e-02
9.919999999999999929e-01,2.447280585765838623e-01,4.287989437580108643e-01,1.517211552709341049e-02,1.446173191070556641e-01,2.614516615867614746e-01,2.935619652271270752e-02
9.939999999999999947e-01,2.554035186767578125e-01,4.473971724510192871e-01,-2.666705101728439331e-02,1.446173191070556641e-01,2.614516615867614746e-01,9.736196137964725494e-03
9.959999999999999964e-01,2.506929337978363037e-01,4.342215657234191895e-01,1.404206175357103348e-02,1.446173191070556641e-01,2.614516615867614746e-01,-9.883804246783256531e-03
9.979999999999999982e-01,2.594665884971618652e-01,4.475345015525817871e-01,-4.090534895658493042e-02,1.446173191070556641e-01,2.614516615867614746e-01,-2.950380556285381317e-02
1.000000000000000000e+00,2.548825740814208984e-01,4.450888931751251221e-01,2.190879604313522577e-04,1.446173191070556641e-01,2.614516615867614746e-01,-4.912380501627922058e-02
1.002000000000000002e+00,2.512734532356262207e-01,4.428549706935882568e-01,-1.281350664794445038e-02,1.446173191070556641e-01,2.614516615867614746e-01,-6.874380260705947876e-02
1.004000000000000004e+00,2.507355511188507080e-01,4.364950954914093018e-01,1.133765326812863350e-03,1.415430754423141479e-01,2.745735347270965576e-01,-5.934788286685943604e-02
1.006000000000000005e+00,2.651738822460174561e-01,4.598026275634765625e-01,-4.356500878930091858e-02,1.423059850931167603e-01,2.756572365760803223e-01,-7.731124758720397949e-02
1.008000000000000007e+00,2.521925866603851318e-01,4.498340785503387451e-01,2.159676281735301018e-03,1.674515306949615479e-01,2.719351649284362793e-01,5.474926531314849854e-02
1.010000000000000009e+00,2.329887747764587402e-01,4.062206149101257324e-01,8.177910000085830688e-02,1.401528865098953247e-01,2.537291049957275391e-01,8.339928835630416870e-02
1.012000000000000011e+00,2.490335553884506226e-01,4.319199323654174805e-01,1.135086920112371445e-02,1.401528865098953247e-01,2.537291049957275391e-01,6.377928704023361206e-02
1.014000000000000012e+00,2.506091296672821045e-01,4.398206472396850586e-01,2.287799725309014320e-03,1.401528865098953247e-01,2.537291049957275391e-01,4.415928572416305542e-02
1.016000000000000014e+00,2.628286480903625488e-01,4.608497321605682373e-01,-2.444126456975936890e-02,1.401528865098953247e-01,2.537291049957275391e-01,2.453928440809249878e-02
1.018000000000000016e+00,2.588817775249481201e-01,4.528736770153045654e-01,8.860620670020580292e-03,1.401528865098953247e-01,2.537291049957275391e-01,4.919283557683229446e-03
1.020000000000000018e+00,2.593767940998077393e-01,4.505363404750823975e-01,2.186435647308826447e-02,1.401528865098953247e-01,2.537291049957275391e-01,-1.470071729272603989e-02
1.022000000000000020e+00,2.582789659500122070e-01,4.537831842899322510e-01,2.111314050853252411e-02,1.401528865098953247e-01,2.537291049957275391e-01,-3.432071954011917114e-02
1.024000000000000021e+00,2.594787180423736572e-01,4.539860486984252930e-01,-6.415582261979579926e-03,1.435686647891998291e-01,2.564717233180999756e-01,-4.846521466970443726e-02
1.026000000000000023e+00,2.631324231624603271e-01,4.553374648094177246e-01,-1.384638529270887375e-02,1.454352140426635742e-01,2.682467997074127197e-01,-5.318222939968109131e-02
1.028000000000000025e+00,2.456774711608886719e-01,4.405949711799621582e-01,6.623089779168367386e-03,1.634139865636825562e-01,2.655959129333496094e-01,5.480181798338890076e-02
1.030000000000000027e+00,2.576897740364074707e-01,4.611216187477111816e-01,-2.688017673790454865e-02,1.659993231296539307e-01,2.701278924942016602e-01,4.170386120676994324e-02
1.032000000000000028e+00,2.608109712600708008e-01,4.509879350662231445e-01,3.920214716345071793e-03,1.659993231296539307e-01,2.701278924942016602e-01,2.208385989069938660e-02
1.034000000000000030e+00,2.580361068248748779e-01,4.495956897735595703e-01,-7.082920521497726440e-03,1.659993231296539307e-01,2.701278924942016602e-01,2.463859040290117264e-03
1.036000000000000032e+00,2.540797591209411621e-01,4.469877779483795166e-01,1.737697049975395203e-02,1.659993231296539307e-01,2.701278924942016602e-01,-1.715614087879657745e-02
1.038000000000000034e+00,2.674695551395416260e-01,4.683050215244293213e-01,-3.623221069574356079e-02,1.659993231296539307e-01,2.701278924942016602e-01,-3.677614033222198486e-02
1.040000000000000036e+00,2.627893686294555664e-01,4.539258778095245361e-01,4.397340584546327591e-03,1.659993231296539307e-01,2.701278924942016602e-01,-5.639614164829254150e-02
1.042000000000000037e+00,2.732721567153930664e-01,4.678031802177429199e-01,-4.674807563424110413e-02,1.656687408685684204e-01,2.966294288635253906e-01,3.180874045938253403e-03
