time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,solver_iterations
4.255,4.4072000000000005,0.00022175989224429275,0.0002705617867131918,29.337019763853355,4.7776023137501715,0.3257046797668751,1.0,4,0.0004646094337368278,0.0006318085002351831,19.531730751811697,4.764872696952962,0.4879109544873271,1.0,4,0.0008158814891587832,0.0010260215855565048,9.744170712038134,4.691665466590156,0.9629686517692025,1.0,4,2
4.2555000000000005,4.4079999999999995,0.00022182674712192216,0.00013370975525884313,28.697056816591502,5.928332555076997,0.4131665900768939,0.4131665900768963,2,0.000464810593167222,0.0004023188607884894,19.33106042119256,5.6546284921683,0.5850303469093867,1.0,4,0.0008164491844994204,0.0011353906812744397,9.846201031678078,4.921945150366215,0.9997653175129967,1.0,4,2
4.256,4.408800000000001,0.0002219894840594815,0.0003254738751186767,28.271729739161152,5.022045059769011,0.35526974161843555,0.3552697416184387,4,0.0004647873162178784,-4.6553898687175525e-05,18.09025063543512,5.405573299488677,0.597622819984623,0.5977218254659913,2,0.0008170247951548012,0.0011512213107617649,9.784916559021761,4.891356020257014,0.9997747023702822,1.0,4,3
4.2565,4.4096,0.00022210486772232313,0.0002307673256832453,27.785200009616982,3.478665523916848,0.2503970115538356,0.7266831339185703,4,0.0004648788299105651,0.00018302738537346772,17.93338381294022,3.2892524250459854,0.366830092898871,1.0,4,0.0008177456179692955,0.0014416456289883485,7.119266457120169,3.559001894296409,0.9998226406421284,1.0,2,4
4.257,4.4104,0.00022220795044549117,0.0002061654463361114,30.820530945127494,4.460246799894634,0.2894334823650899,0.6896386656471623,4,0.0004650488996130689,0.00034013940500772835,21.00346524009358,4.411043041200366,0.4200300275004253,0.7240476833615218,4,0.0008183337698832025,0.001176303827813912,10.719600833717271,4.676063321774619,0.8724323590607216,1.0,4,4
4.2575,4.411199999999999,0.00022224684151920125,7.77821474201516e-05,24.435097979473632,1.4751398284671544,0.12073942406175947,0.12320675293555873,4,0.0004651022101030216,0.00010662097990522629,14.603617500363205,1.218373230635235,0.1668590992067456,0.200800878462763,4,0.0008200820302134691,0.003496520660533218,4.497555967383445,0.49456978259831175,0.2199282393304108,0.21996158401008065,2,4
4.258,4.412000000000001,0.00022233054895436343,0.00016741487032439063,33.179680422349605,4.559169813023486,0.2748169816579945,1.0,4,0.0004653245655780288,0.00044471095001450995,23.384451771262313,4.738435258831964,0.4052637457727476,1.0,4,0.0008213209590360143,0.0024778576450901904,13.498153482065295,5.593880644859009,0.8288364260032275,1.0,4,4
4.2585,4.4128,0.00022243891929374273,0.00021674067875859104,31.420685205664228,4.639902812061136,0.29534065101958357,1.0,4,0.0004656265365559627,0.0006039419558678618,21.605338357934343,4.738554428929537,0.438646629867692,1.0,4,0.0008222698924370395,0.0018978668020503179,11.73406659237028,5.1556680575046405,0.8787521388121246,1.0,4,5
4.259,4.4136,0.00022255996586929117,0.00024209315109687227,30.412814829769346,4.6790098071484225,0.30769988462681924,1.0,4,0.0004659609429547674,0.0006688127976094072,20.594455296192,4.729714751824987,0.4593192375133642,1.0,4,0.0008230495738360285,0.0015593627979781717,10.75073925913135,4.910161379984641,0.9134555794968423,1.0,4,4
4.2595,4.4144000000000005,0.00022268663403049297,0.00025333632240359845,29.843705668641416,4.6946782946179155,0.31461765149030385,1.0,4,0.000466303209612862,0.0006845333161892756,20.02814960262183,4.717164637231368,0.471053465330003,1.0,4,0.0008237266003858231,0.0013540530995892995,10.209528606294713,4.771092017004557,0.9346351239102122,1.0,4,3
4.26,4.4152000000000005,0.00022281482051114037,0.0002563729612947718,29.52997602619259,4.6967831950187895,0.3181027435208767,1.0,4,0.0004666408636744801,0.0006753081232362357,19.718331321018297,4.702856472801137,0.4770034944882213,1.0,4,0.0008243379013714793,0.0012226019713124639,9.918098542280664,4.690479364677404,0.9458424605647908,1.0,4,2
4.2605,4.4159999999999995,0.00022294217970783467,0.0002547183933886064,29.36405447409925,4.690757284201686,0.31948975495459575,1.0,4,0.00046696791359839365,0.0006540998478270273,19.555714732358723,4.687448148389354,0.4793942039493,1.0,4,0.0008249042031633535,0.0011326035837485344,9.767166332608115,4.641722461758606,0.9504747444019688,1.0,4,2
4.261,4.4168,0.00022306741226471816,0.0002504651137669711,29.282926020580064,4.679686788430368,0.31961879664221265,1.0,4,0.000467281835261011,0.0006278433252347177,19.47685841869563,4.671180229187098,0.47966464906920325,1.0,4,0.000825437419700145,0.0010664330735828758,9.69464997140177,4.6101606247592075,0.9510731461906746,1.0,4,2
4.2615,4.4176,0.00022318984375120177,0.0002448629729672295,29.24975476801854,4.665420872094565,0.31900581109799253,1.0,4,0.0004675819518932342,0.0006002332644463977,19.44499555797747,4.654216590495081,0.47870585278541244,1.0,4,0.0008259446942909008,0.001014549181511459,9.665317427952951,4.587792187318957,0.9493308877886736,1.0,4,2
4.2620000000000005,4.4184,0.00022330917547206435,0.0002386634417251798,29.24307845650175,4.649150011701985,0.3179658406085709,1.0,4,0.0004678685599353449,0.0005732160842213014,19.438880454034873,4.636750949217886,0.47705946442563246,1.0,4,0.0008264305978558193,0.0009718071298368081,9.659220908819332,4.570317526283594,0.9463118339307623,1.0,4,1
4.2625,4.419200000000001,0.00022336083266188416,0.0001033143796396373,26.86127515767261,4.915138522337694,0.3659646456459266,0.36596464564593356,2,0.00046804592850108455,0.00035473713147946245,17.430647864334617,4.6444403981666085,0.5329050800997179,1.0,4,0.0008272140193360235,0.0015668429604082674,7.875073004772132,3.9367843685118453,0.9998089836440209,1.0,2,5
4.263,4.42,0.00022343991082389485,0.0001581563240213627,30.483189607554,4.582749010235803,0.3006738513413411,0.8214128345617315,4,0.0004682442023070017,0.0003965476118342314,20.473684475671064,4.692432898999256,0.4583867554054852,0.8982156473546336,4,0.0008278326801667413,0.001237321661435651,10.607789740340838,4.885737748472245,0.9211603676290933,1.0,4,4
4.2635000000000005,4.4208,0.00022353188347722067,0.00018394530665163676,29.95666790952733,4.41245364619694,0.29458908177124843,0.8164777466666497,4,0.00046844906199288035,0.0004097193717572709,20.040844703905222,4.4640316114574885,0.4454933589288892,0.9102237929469497,4,0.0008284015723520415,0.0011377843706002798,10.198512367181088,4.541953096564116,0.8907089451948238,1.0,4,5
4.264,4.421600000000001,0.00022362835294219462,0.00019293892994790783,17.12417831780757,3.5739101555942465,0.4174109950581055,1.0,4,0.00046795975550685575,-0.0009786129720492755,7.18446614264856,3.5918974021867887,0.9999065569714363,1.0,2,0.0008305572289073052,0.004311313110527437,1.6665956540777835,0.8332199611662378,0.9999065569714364,1.0,2,6
4.2645,4.4224000000000006,0.00022371717314740753,0.0001776404104258295,36.59954256332359,4.021042163094469,0.21973182621817555,0.5473313036111184,4,0.00046791185502849874,-9.580095671408757e-05,26.84678270764278,3.9904451240503125,0.2972754812005318,0.5852356522830711,4,0.0008319533606857433,0.002792263556876061,14.607541483039581,5.725472115676531,0.7839063297987853,1.0,4,3
4.265,4.4232,0.00022380316073305652,0.00017197517129798333,33.25395831494427,3.9578558455896142,0.23803817928110896,0.602062199861852,4,0.00046811500776703936,0.00040630547708126586,23.455980161125723,3.9465253673339227,0.3365048350334653,0.6674810731391903,4,0.0008329722199276802,0.002037718483874085,12.328671365825462,4.939407756668937,0.8012879263471585,1.0,4,4
4.2655,4.4239999999999995,0.00022389101301754946,0.0001757045689858602,28.914925720990418,3.5777786553043844,0.24746933053382475,0.8846960548047806,4,0.0004684842531889811,0.0007384908438835187,19.088237851507863,3.585237450680138,0.3756488659215784,1.0,4,0.0008338648550424571,0.0017852702295537565,8.51512321971116,4.257066979660397,0.999883823126825,1.0,2,4
4.266,4.4248,0.00022398349298976397,0.00018495994442901573,31.667507842681886,4.448086987495353,0.28092434741581795,0.6901371020501212,4,0.000468901221545868,0.0008339367137737886,21.864521040808935,4.4665977383816635,0.4085703711547125,0.7286788945946587,4,0.0008346423394773052,0.0015549688696960737,11.78450316588803,4.6760002290485145,0.7935846192623346,0.9550697760444125,4,3
4.2665,4.4256,0.00022407820936364632,0.00018943274776469601,30.52344339967582,4.349463036421767,0.28499163606606465,0.744716686121767,4,0.00046933166354409144,0.0008608839964469292,20.712267176391464,4.358408643093128,0.4208528796945018,0.8100515148023971,4,0.0008354052016653711,0.001525724376131869,10.787443098641514,4.421248815110768,0.8197028294253612,1.0,4,5
4.267,4.426399999999999,0.00022417527194905433,0.0001941251708160191,29.903833610393075,4.347417762790869,0.2907598951647406,0.8090162381675978,4,0.00046975937075072465,0.0008554144132664167,20.091026975577805,4.3568026088935135,0.4337063121949459,0.8956144771749714,4,0.0008361862403613429,0.0015620773919434899,10.25386934138983,4.355248288635135,0.8494838667497231,1.0,4,5
4.2675,4.427200000000001,0.0002242753141824303,0.00020008446675197483,29.56370779816782,4.396412175257959,0.29741953920478287,0.8829693440597275,4,0.000470177238257297,0.0008357350131447175,19.751487879773766,4.40833076712987,0.44637961392712694,0.9836828245480536,4,0.0008369857164697179,0.0015989522167500429,9.961358877413547,4.380890558758382,0.879576895616449,1.0,4,3
4.268,4.428,0.00022437802526407093,0.00020542216328127319,29.39048886900994,4.441201690193511,0.30222033461147524,0.9431266334640125,4,0.0004705851215796765,0.0008157666447589411,19.579739393763,4.451877083252107,0.45474324185032045,1.0,4,0.0008377938539791364,0.0016162750188369445,9.80644998204809,4.422615739539152,0.901980991619861,1.0,4,3
4.2685,4.4288,0.00022448306487961143,0.00021007923108102802,29.300838137624453,4.489728968124323,0.30645737483933455,0.998106948717665,4,0.0004709831967662303,0.0007961503731076065,19.491315028050288,4.4990431037238325,0.4616459276605177,1.0,4,0.0008385993899164756,0.001611071874678188,9.725277017358852,4.469124696020673,0.9190740146617187,1.0,4,3
4.269,4.429600000000001,0.00022459133139871658,0.0002165330382103048,29.26114061296023,4.521023867564841,0.3090121418959592,1.0,4,0.00047137127948033335,0.0007761654282061035,19.44984216102916,4.533931481823394,0.4662178175314804,1.0,4,0.0008393923741211311,0.0015859684093109433,9.685519539040579,4.506869206278942,0.93064067200785,1.0,4,1
4.2695,4.430400000000001,0.00022470287703689094,0.00022309127634871618,29.244681304759652,4.553550686129549,0.3114105186291393,1.0,4,0.000471748925322581,0.0007552916844953263,19.43318297854189,4.566667162406373,0.469986534624707,1.0,4,0.0008401656070407573,0.0015464658392524897,9.66895603399423,4.53803615126164,0.9386817222680005,1.0,4,1
4.2700000000000005,4.4312,0.00022481723008410795,0.00022870609443399403,29.241513621604085,4.583366049638507,0.3134835021845275,1.0,4,0.00047211558716861034,0.0007333236920587728,19.43066538432722,4.594595685809063,0.4729221151134706,1.0,4,0.0008409143442132826,0.0014974743450505094,9.665513618877497,4.561889337106512,0.9439517685220139,1.0,4,1
4.2705,4.432,0.00022493367166146334,0.00023288315471081024,29.246050324107273,4.608044687254138,0.31512253013226643,1.0,4,0.00047247075535738385,0.0007103363775470541,19.436170191905557,4.616398807807771,0.4750317333329721,1.0,4,0.0008416357919380908,0.0014428954496164292,9.669391600453327,4.578778299337966,0.9470664729564372,1.0,4,1
4.271,4.4328,0.00022505141080269295,0.00023547828245924782,29.25498763016304,4.626649269302106,0.3162981524922506,1.0,4,0.00047281405228597313,0.0006865938571785482,19.446095944669548,4.631839524798981,0.4763773189207816,1.0,4,0.0008423286271743195,0.001385670472457076,9.677210442444514,4.5895447395588445,0.948526389263785,1.0,4,1
4.2715000000000005,4.4336,0.0002251696880237226,0.00023655444205927917,29.26633650159401,4.63911875133625,0.3170276369291098,1.0,4,0.00047314528272087407,0.0006624608698018771,19.45829351295896,4.6412710705363125,0.47704810984018603,1.0,4,0.0008429926014706906,0.0013279485927421989,9.686987448791127,4.595157414983033,0.9487278556464898,1.0,4,1
4.272,4.434400000000001,0.00022528783205113552,0.0002362880548258326,29.278882471995303,4.6458994880991344,0.31735497367721255,1.0,4,0.0004734644460946955,0.0006383267476429602,19.471502854663157,4.6453667136322405,0.4771451642233911,1.0,4,0.0008436282345980461,0.0012712662547108068,9.697558368150457,4.596565694847512,0.9479841255596755,1.0,4,1
4.2725,4.4352,0.00022534207712107316,0.00010849013987528475,26.93083450214467,4.901410534225861,0.363999900102281,0.3639999001022847,2,0.00047367712418508044,0.0004253561807698024,17.487133034886945,4.645814704324765,0.5313409230725625,1.0,4,0.000844551982531144,0.0018474958661958358,7.9294620469709525,3.964277740677354,0.9998856712333227,1.0,2,5
4.273,4.436,0.00022536451553171577,4.487682128523032e-05,24.511865681716017,1.9786910438255767,0.16144760823338955,0.18260480437337973,4,0.00047374298283964824,0.00013171730913553073,14.494337157175188,1.8514644066454677,0.25547417402649975,0.2768062480171136,4,0.0008464791165528049,0.003854268043321754,4.59738089146304,1.136960026196816,0.4946120641463742,0.4946878626495588,2,3
4.2735,4.4368,0.00022545292042785956,0.00017680979228758628,33.5638036722248,4.7377321871575315,0.28231199499466547,1.0,4,0.00047397441890427374,0.0004628721292509616,23.659733637842457,5.001598129162244,0.4227941198088942,1.0,4,0.0008478019632510574,0.0026456933965050577,13.844147131957595,5.927773711397817,0.8563580919642562,1.0,4,4
4.274,4.437600000000001,0.000225575401286184,0.0002449617166488363,31.629239259635025,4.799379749753084,0.3034774064817937,1.0,4,0.00047427932391675136,0.00060981002495541,21.75884373850264,4.935683598475585,0.4536714963159379,1.0,4,0.0008487851992296253,0.001966471957135869,11.917979401389085,5.365863238606981,0.900465264771572,1.0,4,4
4.2745,4.4384,0.000225713717359078,0.00027663214578802674,30.52751824575062,4.818232676556629,0.31566487899666185,1.0,4,0.00047461083217038066,0.0006630165072586522,20.68336932008244,4.8815735348350096,0.47202885171085385,1.0,4,0.0008495727649130421,0.0015751313668334994,10.8486978872625,5.051327357719874,0.9312320077878946,1.0,4,3
4.275,4.4392,0.0002258576295294248,0.0002878243406936209,29.90843069405444,4.814247481097366,0.3219324698339589,1.0,4,0.00047494557750208137,0.0006694906634013509,20.08266763254708,4.8366318709085565,0.4816722518546335,1.0,4,0.0008502433062776833,0.0013410827292826349,10.262012635062822,4.871964573005142,0.9495144366435126,1.0,4,3
4.2755,4.44,0.00022610576595466066,0.0004962728504717037,28.540540817520153,4.962490938644399,0.34775030861349904,0.347750308613503,4,0.00047508793241646675,0.0002847098287707238,18.412315924347883,5.3793879582005655,0.5843249681684016,0.5844195868413391,2,0.0008508553329776271,0.001224053399887441,10.055373103703975,5.026723308495478,0.9998084122097558,1.0,4,3
4.276,4.4408,0.0002262039779105293,0.00019642391173727857,29.177482680809508,6.4954732041893095,0.44523876684272595,0.44523876684272967,2,0.0004751485094388364,0.00012115404473936426,20.123733373004036,5.895775326720459,0.5859524390866393,1.0,4,0.0008515670205686566,0.001423375182058781,9.93953246995804,4.96896588118889,0.9998389554453292,1.0,4,4
4.2765,4.441599999999999,0.00022629673904643366,0.00018552227180875845,29.91233398859368,4.167888111939284,0.2786735474088116,0.7446554858224848,4,0.00047530665319918733,0.00031628752070172756,19.89513593493134,4.146084832082244,0.4167938179103025,0.8702942020132097,4,0.0008521683551156315,0.001202669093949972,9.454450296357713,4.51454850414993,0.9550102571038194,1.0,4,3
4.277,4.442400000000001,0.00022638303308311337,0.00017258807335942918,27.506398853796256,3.478289092873972,0.2529076315196324,0.8369381027687778,4,0.00047553126072675915,0.0004492150551435487,17.578130573149185,3.452420695975314,0.39280863020199996,1.0,4,0.00085289719115262,0.0014576720739773318,7.385757946844566,3.692407367960297,0.9998722932797472,1.0,2,4
4.2775,4.4432,0.00022647841826729434,0.0001907703683619341,30.549318310524704,4.531481846378565,0.2966666424643198,0.7677681460834638,4,0.0004757818585922057,0.0005011957308931564,20.692376587368454,4.567846436383575,0.441500416068398,0.8169741127250439,4,0.0008535247026097608,0.001255022914281319,10.779636516893113,4.7081723778878,0.8735308227711525,1.0,4,4
4.2780000000000005,4.444,0.00022657678237468577,0.00019672821478284826,29.993730791254492,4.379121429135543,0.2920024494193565,0.7830988560534564,4,0.00047603987231286456,0.0005160274413176234,20.159462440088987,4.391037121977373,0.4356303780447422,0.8581707200099233,4,0.0008541446652295616,0.0012399252396018716,10.30538074613176,4.432616235668133,0.8602527834465438,1.0,4,4
4.2785,4.444800000000001,0.00022661711251074023,8.066027210889944e-05,23.64396468439358,1.5580375959378787,0.1317915685237236,0.14029268576400372,4,0.0004761348751291555,0.0001900056325820506,13.80686908204552,1.3259017105899815,0.1920640664745908,0.21898285249609997,4,0.0008559864421731245,0.0036835538871259244,3.936237915953556,0.4417222077709386,0.22443877489246286,0.22448415855794399,2,3
4.279,4.445600000000001,0.00022671237825462143,0.00019053148776238685,33.16579149835702,4.5990947829067315,0.2773396668754047,1.0,4,0.00047639505880798383,0.0005203673576565517,23.36042001921374,4.818837214213708,0.41256426128042706,1.0,4,0.0008572946768724061,0.0026164693985630937,13.572246333264278,5.699303095669686,0.8398466923933202,1.0,4,3
4.2795000000000005,4.4464,0.0002268377252089953,0.0002506939087477697,31.40060522200656,4.7458089176184455,0.3022749965527689,1.0,4,0.0004767306365733561,0.0006711555307446347,21.58130257371649,4.866133759589212,0.45095829994206144,1.0,4,0.0008582870275377169,0.0019847013306215555,11.762311419084961,5.288034947736144,0.8991489443403161,1.0,4,5
4.28,4.4472000000000005,0.0002269778075675043,0.0002801647170179623,30.385654961097096,4.814605315320957,0.31689988723199286,1.0,4,0.00047709375301070234,0.0007262328746923857,20.567485554341367,4.873546931861343,0.47390789885180096,1.0,4,0.0008590882433178443,0.0016024315602549963,10.752209872790697,5.0426432362972315,0.9379733647234756,1.0,4,4
4.2805,4.448,0.00022712340878699994,0.00029120243899125324,29.81263435114282,4.838704884814566,0.32460766987732387,1.0,4,0.00047745945490884384,0.0007314037962830203,19.999760221517604,4.860780328761147,0.4860838604986341,1.0,4,0.0008597700553722176,0.0013636241087465722,10.197042663664522,4.893197615888997,0.9597287718183428,1.0,4,2
4.281,4.4488,0.00022726916817228843,0.0002915187705769737,29.49840521781855,4.837264842944754,0.32796788892321527,1.0,4,0.0004778152820898939,0.0007116543621002239,19.690719276154823,4.837897506116194,0.4913886017332864,1.0,4,0.000860374026152659,0.001207941560882628,9.899622680613957,4.79903130092204,0.969538224991099,1.0,4,2
4.2815,4.449599999999999,0.00022741210744469924,0.00028587854482164075,29.334496567226815,4.82138701624874,0.3287178973874265,1.0,4,0.0004781555663982618,0.0006805686167357486,19.530568937824476,4.810106564738073,0.4925720884067471,1.0,4,0.0008609245962630356,0.0011011402207532074,9.747324636084475,4.736654622498456,0.9718881435349798,1.0,4,2
4.282,4.4504,0.00022755069912381567,0.0002771833582328835,29.25687388625805,4.797572698050048,0.3279620862229896,1.0,4,0.00047847830480714264,0.0006454768177616727,19.45515274238335,4.780182324872532,0.49140527326303957,1.0,4,0.0008614365077777568,0.0010238230294426075,9.675920805507637,4.692608353746866,0.9699559242104966,1.0,4,2
4.2825,4.4512,0.00022762069205465424,0.0001399858616771465,28.686693679437166,5.925700540089851,0.41313234674635485,0.4131323467463586,2,0.0004786859219921169,0.0004152343699485227,19.317583694957833,5.651305546978378,0.5850944544843307,1.0,4,0.0008620158328501025,0.0011586501446911924,9.835125200077394,4.9164256582406045,0.999768799730565,1.0,4,2
4.283,4.452,0.00022773457089697485,0.00022775768464121057,27.14674172378175,4.128702416283577,0.30417664545477663,1.0,4,0.000478763451399894,0.00015505881555420806,17.060716698424386,4.304246062211706,0.5045797475330234,0.5046796844570557,2,0.0008628045001383254,0.0015773345764458404,7.9206343531786345,3.9594385993512047,0.9997781548297934,1.0,2,2
4.2835,4.452800000000001,0.00022784357192874767,0.00021800206354561817,30.570044985751387,4.596795530046756,0.3007385518856325,0.7822300375735237,4,0.00047891709848542054,0.0003072941710529379,20.67847795305514,4.577284287855569,0.4427099807100937,0.8246531374693581,4,0.0008634195666201811,0.0012301329637117813,10.399580287798672,4.862243756661845,0.9350846134370406,1.0,4,3
4.284,4.4536,0.00022794822363874918,0.00020930342000305096,29.994438745707363,4.391571367962983,0.2928257071382261,0.7838139234089515,4,0.00047910888120463265,0.000383565438424201,20.14185549695861,4.374174080877847,0.4343367552744424,0.8573497962075141,4,0.0008639869169579889,0.0011347006756154657,10.082663580675131,4.509319328535238,0.8944698575836635,1.0,4,5
4.2845,4.4544,0.0002279917433681144,8.703945873046519e-05,23.670276706632585,1.578790600309622,0.1333985757646199,0.1428585868428058,4,0.0004791586194631387,9.947651701203802e-05,13.82363709466697,1.3342626777644497,0.19304075600757714,0.21810503175317253,4,0.0008657406545090402,0.0035074751021027385,3.8367163200857552,0.5215569123949522,0.27187671377449907,0.2719452956117326,2,5
4.285,4.4552000000000005,0.00022808711984127934,0.00019075294632986948,33.14971142221108,4.5836004724791435,0.2765393890824657,1.0,4,0.0004793825173026493,0.0004477956790213171,23.340787368488467,4.791027447677951,0.41052834868339877,1.0,4,0.0008669584025485635,0.0024354960790463963,13.488902763988808,5.695092746895318,0.8444115650532305,1.0,4,4
4.2855,4.456,0.0002282107582682358,0.0002472768539129219,31.400695270384297,4.721663475586428,0.3007362375214466,1.0,4,0.00047968769104635584,0.0006103474874129492,21.580052014335116,4.834711290752533,0.4480722555757464,1.0,4,0.0008678623970494239,0.0018079890017207606,11.723930269810914,5.272862722701903,0.8995042790862564,1.0,4,5
4.2860000000000005,4.456799999999999,0.00022834805867952076,0.00027460082256989675,30.396487843066463,4.785038638418788,0.31484154768954803,1.0,4,0.000480024502298707,0.0006736225047023444,20.57791585808019,4.839686575732737,0.47037674846283045,1.0,4,0.0008685800709204047,0.0014353477419616519,10.739957824780117,5.020884547625477,0.9349914831212611,1.0,4,5
4.2865,4.457600000000001,0.00022849026836763283,0.00028441937622413415,29.829990029440467,4.8056858640210915,0.3222049929804307,1.0,4,0.00048036699642354136,0.0006849882496687275,20.01703554813645,4.825322971329567,0.482121636815377,1.0,4,0.0008691846297499326,0.0012091176590556274,10.199531972594583,4.867691568570809,0.9544931241256853,1.0,4,2
4.287,4.4584,0.00022863233216801034,0.00028412760075504186,29.519245285647727,4.802184640938979,0.32535958114578245,1.0,4,0.0004807021617413699,0.0006703306356572516,19.711520421283815,4.801601090000794,0.4871872881826195,1.0,4,0.0008697183376964408,0.0010674158930163674,9.910011731492705,4.771702311039656,0.9630063899673937,1.0,4,2
4.2875000000000005,4.4592,0.00022877148407376258,0.0002783038115044912,29.356740540845852,4.7853474664914275,0.3260135408992887,1.0,4,0.0004810240267501193,0.0006437300174987083,19.552702874345645,4.773699887990325,0.4882905364714272,1.0,4,0.0008702058450783606,0.0009750147638393928,9.761538197471822,4.708851073172138,0.9647764477101982,1.0,4,2
4.288,4.460000000000001,0.00022890634968140102,0.000269731215276889,29.279153695147727,4.76149742574057,0.3252482961302032,1.0,4,0.00048133041351275515,0.0006127735252717884,19.47722108002575,4.744352233285366,0.4871693157655624,1.0,4,0.0008706617934904136,0.0009118968241057551,9.691562372361826,4.665294056376321,0.9627537598438615,1.0,4,2
4.2885,4.460800000000001,0.00022902784690608162,0.00024299444936121454,27.297653171947736,3.9646240829806154,0.2904736211576486,1.0,4,0.0004816276689525899,0.000594510879669381,17.487793373182424,3.911150551149266,0.4473006362423089,1.0,4,0.0008713001536761973,0.0012767203715672863,7.644214830653224,3.8211517281131027,0.9997499580441729,1.0,2,1
4.289,4.4616,0.0002293276961516315,0.0005996984910997713,28.77288054258519,5.03244561960636,0.34980478316434865,0.349804783164351,2,0.00048165714495476675,5.89520043536325e-05,18.389690956606824,5.7458537030834735,0.6248994305169847,0.6250104059024331,2,0.0008717963052697873,0.0009923031871799332,10.777518294646336,5.38814403592909,0.9998858528694156,1.0,4,3
4.2895,4.4624,0.00022942610366452718,0.0001968150257913603,29.53390547447819,7.0786794754672355,0.47935952673677357,0.47935952673677523,2,0.0004816059588974994,-0.00010237211453464657,20.74366001141659,6.2729125448504135,0.6048028690595604,1.0,4,0.0008724040363113613,0.0012154620831481072,10.289599715502803,5.144497376457032,0.9999412064020501,1.0,4,4
4.29,4.4632000000000005,0.00022914324257331054,-0.0005657221824332877,20.145844517393904,7.402124317096648,0.7348537124572425,0.7348537124572428,2,0.00048085033325742166,-0.0015112512801553912,12.147538679674753,5.877049900647353,0.9676116381470471,1.0,4,0.0008748297212516188,0.004851369880515216,3.068508164166927,1.5342171529565678,0.9999759302404164,1.0,2,2
4.2905,4.464,0.00022904602253173896,-0.00019444008314318246,35.90251723149967,1.6960959813267995,0.09448340184006382,0.1888534260297939,4,0.00048063319296042976,-0.00043428059398391077,24.85094881784144,2.438660179907009,0.19626294334131839,0.4738883858488376,4,0.000876313488361438,0.0029675342196385413,13.723196934806413,5.335165750830179,0.777539778256551,1.0,4,5
4.291,4.464799999999999,0.0002290618271418768,3.16092202756868e-05,32.84591496650353,2.617587986882409,0.1593859077789029,0.38074705245103263,4,0.0004807228288975134,0.00017927187416727665,22.374462194562525,3.0696865937201485,0.27439198913716445,0.6066072769432135,4,0.0008773064320512571,0.0019858873796383533,11.849620676909007,4.748890136860262,0.8015261022007698,1.0,4,5
4.2915,4.4656,0.0002291468921365591,0.00017012998936460273,28.82001072025814,2.8615171702376747,0.19857849450598986,0.6484608235749563,4,0.00048100969529226106,0.0005737327894953846,18.655739662568866,3.1385587084155064,0.3364711091796327,1.0,4,0.0008780981543795555,0.0015834446565965526,8.410285182069835,4.204522077249554,0.999852439299755,1.0,2,5
4.292,4.4664,0.00022927354607218858,0.0002533078712589668,31.46080057754987,3.9715421139572147,0.2524755912785811,0.6135044933909624,4,0.0004813687809504248,0.0007181713163275204,21.49693995792589,4.137897877745943,0.38497552543242847,0.7062386924672567,4,0.0008787443858296908,0.0012924629002705806,11.570886290536446,4.593130695198944,0.7939116468468896,0.969709639556523,4,4
4.2925,4.4672,0.000229420986881495,0.0002948816186128245,30.41630807806765,4.077572783035393,0.2681175356699925,0.6872637953786565,4,0.00048175770921402245,0.0007778565271952262,20.539518234366284,4.160720277743108,0.4051429279175088,0.7880862090081308,4,0.0008793659782521686,0.0012431848449558991,10.687725545795583,4.363238194186237,0.8164951795384903,1.0,4,6
4.293,4.468000000000001,0.0002295781507287148,0.0003143276944396347,29.848839132336803,4.203220547308852,0.2816337699884137,0.7691331596878812,4,0.00048215547101456276,0.0007955236010805154,20.019840734872748,4.242112698962472,0.4237908537976624,0.8756622164231395,4,0.0008800069293501939,0.0012819021960504653,10.212322049530698,4.31633899838667,0.84531979650701,1.0,4,4
4.2935,4.4688,0.00022973912410227679,0.00032194674712397763,29.538196550639235,4.3292639506462,0.2931298763094263,0.8575127461124523,4,0.00048255165684386197,0.0007923716585983789,19.734393629456477,4.344502056014887,0.4402974966030961,0.9655503458025944,4,0.0008806744878240132,0.0013351169476386092,9.951437101581018,4.353436276419299,0.8749361990596624,1.0,4,3
4.2940000000000005,4.4696,0.00022990014216164411,0.0003220361187346779,29.37910237447327,4.425002761567077,0.30123471474144464,0.934081918829671,4,0.000482943133328513,0.0007829529693020563,19.587961422594717,4.425181504788477,0.4518266510045328,1.0,4,0.000881362480239321,0.0013759848306156154,9.812279407332914,4.406522869417232,0.8981649801215708,1.0,4,3
4.2945,4.470400000000001,0.00023005897011571747,0.0003176559081467,29.300134857231946,4.498527314342008,0.30706529756682455,0.9984856114092882,4,0.00048332898676799006,0.0007717068789540496,19.514461163563833,4.489766893166053,0.4601476674691957,1.0,4,0.0008820612572322733,0.0013975539859045582,9.73976060333926,4.458514291294084,0.915528517151744,1.0,4,3
