phase,time_from_release_s,x_m,z_m,vx_m_s,vz_m_s,normal_force_N,friction_force_x_N,active_contact_points,phi_min_m,geometric_penetration_m,analytic_vx_m_s,analytic_x_m
normal_settle,-0.96575,0.0,0.019783155992627144,0.0,-0.0008592160302214324,8.776872333258535,0.0,4,-0.00021662935614585876,0.00021684400737285656,,
normal_settle,-0.9655,0.0,0.01978287845849991,0.0,-0.0011072935303673148,8.81769056875752,0.0,4,-0.00021684356033802032,0.00021712154150009197,,
normal_settle,-0.9652499999999999,0.0,0.019782541319727898,0.0,-0.0013448742683976889,8.859677435930593,0.0,4,-0.00021712109446525574,0.00021745868027210277,,
normal_settle,-0.965,0.0,0.01978214830160141,0.0,-0.0015717113856226206,8.902651815650678,0.0,4,-0.00021745823323726654,0.0002178516983985905,,
normal_settle,-0.96475,0.0,0.019781703129410744,0.0,-0.0017876019701361656,8.946438305262244,0.0,4,-0.00021785125136375427,0.0002182968705892567,,
normal_settle,-0.9645,0.0,0.01978120394051075,0.0,-0.001992385368794203,8.990867035361049,0.0,4,-0.00021829642355442047,0.0002187960594892506,,
normal_settle,-0.96425,0.0,0.019780658185482025,0.0,-0.0021858878899365664,9.035989939019295,0.0,4,-0.00021879561245441437,0.00021934181451797527,,
normal_settle,-0.964,0.0,0.01978006586432457,0.0,-0.0023680138401687145,9.081496504721443,0.0,4,-0.00021934136748313904,0.00021993413567543071,,
normal_settle,-0.96375,0.0,0.019779430702328682,0.0,-0.0025386703200638294,9.127374683904401,0.0,4,-0.00021993368864059448,0.00022056929767131847,,
normal_settle,-0.9635,0.0,0.01977875642478466,0.0,-0.0026978033129125834,9.173468458614197,0.0,4,-0.00022056885063648224,0.00022124357521534008,,
normal_settle,-0.96325,0.0,0.019778044894337654,0.0,-0.002845396753400564,9.219626706541709,0.0,4,-0.00022124312818050385,0.0002219551056623463,,
normal_settle,-0.963,0.0,0.01977729983627796,0.0,-0.0029814529698342085,9.265775244348587,0.0,4,-0.00022195465862751007,0.00022270016372203869,,
normal_settle,-0.96275,0.0,0.019776523113250732,0.0,-0.0031060106121003628,9.311770044013471,0.0,4,-0.00022269971668720245,0.000223476886749268,,
normal_settle,-0.9625,0.0,0.019775718450546265,0.0,-0.003219124861061573,9.357543811279099,0.0,4,-0.00022347643971443176,0.00022428154945373577,,
normal_settle,-0.96225,0.0,0.019774887710809708,0.0,-0.0033208851236850023,9.402959172683277,0.0,4,-0.00022428110241889954,0.00022511228919029277,,
normal_settle,-0.962,0.0,0.01977403461933136,0.0,-0.0034113964065909386,9.447955224690768,0.0,4,-0.00022511184215545654,0.00022596538066864055,,
normal_settle,-0.96175,0.0,0.01977316290140152,0.0,-0.003490796312689781,9.492400867300457,0.0,4,-0.00022596493363380432,0.00022683709859848064,,
normal_settle,-0.9615,0.0,0.019772272557020187,0.0,-0.0035592541098594666,9.53616910464463,0.0,4,-0.0002268366515636444,0.00022772744297981304,,
normal_settle,-0.96125,0.0,0.01977136917412281,0.0,-0.0036169339437037706,9.579281248901795,0.0,4,-0.0002277269959449768,0.00022863082587719005,,
normal_settle,-0.961,0.0,0.01977045275270939,0.0,-0.003664048621430993,9.621541485554564,0.0,4,-0.00022863037884235382,0.00022954724729061168,,
normal_settle,-0.96075,0.0,0.01976952701807022,0.0,-0.003700804663822055,9.66297660873107,0.0,4,-0.00022954680025577545,0.00023047298192977947,,
normal_settle,-0.9605,0.0,0.019768595695495605,0.0,-0.0037274376954883337,9.703468299874247,0.0,4,-0.00023047253489494324,0.00023140430450439495,,
normal_settle,-0.96025,0.0,0.019767658784985542,0.0,-0.0037442122120410204,9.742901904831857,0.0,4,-0.00023140385746955872,0.00023234121501445812,,
normal_settle,-0.96,0.0,0.01976672187447548,0.0,-0.003751384560018778,9.781310725715011,0.0,4,-0.0002323407679796219,0.0002332781255245213,,
normal_settle,-0.95975,0.0,0.019765784963965416,0.0,-0.003749256953597069,9.818510556840838,0.0,4,-0.00023327767848968506,0.00023421503603458446,,
normal_settle,-0.9595,0.0,0.019764849916100502,0.0,-0.0037381222937256098,9.85453944938911,0.0,4,-0.00023421458899974823,0.0002351500838994984,,
normal_settle,-0.95925,0.0,0.019763920456171036,0.0,-0.003718281863257289,9.889362121343176,0.0,4,-0.00023514963686466217,0.00023607954382896465,,
normal_settle,-0.959,0.0,0.019762998446822166,0.0,-0.003690063953399658,9.922872185448101,0.0,4,-0.00023607909679412842,0.00023700155317783397,,
normal_settle,-0.95875,0.0,0.019762083888053894,0.0,-0.0036538043059408665,9.95503881560351,0.0,4,-0.00023700110614299774,0.00023791611194610637,,
normal_settle,-0.9585,0.0,0.019761182367801666,0.0,-0.003609828418120742,9.985904284383539,0.0,4,-0.00023791566491127014,0.00023881763219833416,,
normal_settle,-0.95825,0.0,0.019760292023420334,0.0,-0.0035585053265094757,10.015293092731202,0.0,4,-0.00023881718516349792,0.00023970797657966655,,
normal_settle,-0.958,0.0,0.019759416580200195,0.0,-0.0035001744981855154,10.04332386588664,0.0,4,-0.00023970752954483032,0.0002405834197998051,,
normal_settle,-0.95775,0.0,0.0197585579007864,0.0,-0.0034352007787674665,10.069895024294052,0.0,4,-0.00024058297276496887,0.00024144209921360058,,
normal_settle,-0.9575,0.0,0.019757717847824097,0.0,-0.0033639557659626007,10.094980344345538,0.0,4,-0.00024144165217876434,0.00024228215217590374,,
normal_settle,-0.95725,0.0,0.019756896421313286,0.0,-0.003286817343905568,10.118554452575108,0.0,4,-0.0002422817051410675,0.0002431035786867146,,
normal_settle,-0.957,0.0,0.019756095483899117,0.0,-0.003204151289537549,10.1406649276151,0.0,4,-0.00024310313165187836,0.0002439045161008839,,
normal_settle,-0.95675,0.0,0.01975531503558159,0.0,-0.003116329899057746,10.161285663118564,0.0,4,-0.00024390406906604767,0.00024468496441841167,,
normal_settle,-0.9565,0.0,0.019754558801651,0.0,-0.0030237140599638224,10.180463534152103,0.0,4,-0.00024468451738357544,0.00024544119834899944,,
normal_settle,-0.95625,0.0,0.019753828644752502,0.0,-0.002926689339801669,10.198099658161883,0.0,4,-0.0002454407513141632,0.000246171355247498,,
normal_settle,-0.956,0.0,0.019753120839595795,0.0,-0.0028256468940526247,10.214170420596231,0.0,4,-0.00024617090821266174,0.00024687916040420574,,
normal_settle,-0.95575,0.0,0.019752440974116325,0.0,-0.0027209296822547913,10.228869392229845,0.0,4,-0.0002468787133693695,0.00024755902588367504,,
normal_settle,-0.9555,0.0,0.019751789048314095,0.0,-0.0026129239704459906,10.242023272648629,0.0,4,-0.0002475585788488388,0.00024821095168590587,,
normal_settle,-0.95525,0.0,0.019751163199543953,0.0,-0.0025020039174705744,10.25368069583351,0.0,4,-0.00024821050465106964,0.0002488368004560475,,
normal_settle,-0.955,0.0,0.01975056529045105,0.0,-0.0023885138798505068,10.263960931959884,0.0,4,-0.00024883635342121124,0.0002494347095489506,,
normal_settle,-0.95475,0.0,0.019749997183680534,0.0,-0.0022728051990270615,10.272835177678843,0.0,4,-0.0002494342625141144,0.00025000281631946605,,
normal_settle,-0.9545,0.0,0.019749458879232407,0.0,-0.0021552364341914654,10.280275509098635,0.0,4,-0.0002500023692846298,0.0002505411207675938,,
normal_settle,-0.95425,0.0,0.019748950377106667,0.0,-0.0020361547358334064,10.28632707168679,0.0,4,-0.00025054067373275757,0.00025104962289333385,,
normal_settle,-0.954,0.0,0.019748469814658165,0.0,-0.0019158964278176427,10.291033574464143,0.0,4,-0.0002510491758584976,0.00025153018534183544,,
normal_settle,-0.95375,0.0,0.01974802277982235,0.0,-0.0017947691958397627,10.2945095238798,0.0,4,-0.0002515297383069992,0.00025197722017765087,,
